Ensembl Gene ID	Rat Ensembl Gene ID
ENSG00000153823	ENSRNOG00000029735
ENSG00000162782	ENSRNOG00000004018
ENSG00000187957	ENSRNOG00000016640
ENSG00000143340	ENSRNOG00000024825
ENSG00000169905	ENSRNOG00000024849
ENSG00000123977	ENSRNOG00000016247
ENSG00000219503	
ENSG00000153820	ENSRNOG00000016388
ENSG00000116218	ENSRNOG00000004030
ENSG00000057252	ENSRNOG00000004111
ENSG00000115009	ENSRNOG00000015992
ENSG00000162779	ENSRNOG00000024694
ENSG00000183514	ENSRNOG00000037171
ENSG00000143322	ENSRNOG00000004305
ENSG00000042304	
ENSG00000135917	ENSRNOG00000015958
ENSG00000168955	ENSRNOG00000015460
ENSG00000186283	ENSRNOG00000004307
ENSG00000173744	ENSRNOG00000015619
ENSG00000209463	
ENSG00000209457	
ENSG00000168958	ENSRNOG00000025358
ENSG00000116194	ENSRNOG00000004712
ENSG00000116199	ENSRNOG00000004337
ENSG00000213057	
ENSG00000116191	ENSRNOG00000004736
ENSG00000184909	ENSRNOG00000038921
ENSG00000135820	
ENSG00000075391	ENSRNOG00000004917
ENSG00000188585	ENSRNOG00000038923
ENSG00000081052	ENSRNOG00000014851
ENSG00000198797	ENSRNOG00000005592
ENSG00000120341	ENSRNOG00000005229
ENSG00000169031	ENSRNOG00000015365
ENSG00000215831	ENSRNOG00000005177
ENSG00000169047	ENSRNOG00000014597
ENSG00000144468	ENSRNOG00000014620
ENSG00000116183	ENSRNOG00000024223
ENSG00000152092	ENSRNOG00000005667
ENSG00000120332	ENSRNOG00000002548
ENSG00000116147	ENSRNOG00000002468
ENSG00000135905	ENSRNOG00000016165
ENSG00000143207	
ENSG00000144460	ENSRNOG00000023765
ENSG00000221662	
ENSG00000116161	ENSRNOG00000002572
ENSG00000120333	ENSRNOG00000002569
ENSG00000124019	ENSRNOG00000022413
ENSG00000203737	ENSRNOG00000002731
ENSG00000036257	ENSRNOG00000015633
ENSG00000152061	ENSRNOG00000002736
ENSG00000135900	ENSRNOG00000015231
ENSG00000135919	ENSRNOG00000015461
ENSG00000135870	ENSRNOG00000002750
ENSG00000152056	ENSRNOG00000023738
ENSG00000085449	ENSRNOG00000015080
ENSG00000117601	ENSRNOG00000002783
ENSG00000171951	ENSRNOG00000015055
ENSG00000203461	
ENSG00000185278	ENSRNOG00000026907
ENSG00000152049	ENSRNOG00000015039
ENSG00000117593	ENSRNOG00000002813
ENSG00000124003	ENSRNOG00000014692
ENSG00000123983	ENSRNOG00000014718
ENSG00000076321	ENSRNOG00000002875
ENSG00000116120	ENSRNOG00000014119
ENSG00000120334	ENSRNOG00000038789
ENSG00000210831	
ENSG00000163081	
ENSG00000163082	ENSRNOG00000037695
ENSG00000183831	ENSRNOG00000002890
ENSG00000219489	
ENSG00000117592	ENSRNOG00000002896
ENSG00000162753	ENSRNOG00000026797
ENSG00000117586	ENSRNOG00000002968
ENSG00000203739	
ENSG00000135903	ENSRNOG00000013670
ENSG00000120337	ENSRNOG00000026607
ENSG00000094975	ENSRNOG00000026542
ENSG00000117560	ENSRNOG00000002978
ENSG00000180999	ENSRNOG00000026523
ENSG00000135845	ENSRNOG00000026497
ENSG00000116106	ENSRNOG00000013213
ENSG00000217284	
ENSG00000114923	ENSRNOG00000020138
ENSG00000212919	
ENSG00000179342	
ENSG00000197959	ENSRNOG00000026490
ENSG00000123999	ENSRNOG00000020097
ENSG00000010165	ENSRNOG00000003042
ENSG00000144589	ENSRNOG00000020107
ENSG00000123989	ENSRNOG00000020038
ENSG00000188760	ENSRNOG00000020061
ENSG00000124006	ENSRNOG00000015346
ENSG00000034971	ENSRNOG00000003221
ENSG00000117533	ENSRNOG00000003071
ENSG00000211057	
ENSG00000169898	
ENSG00000179467	
ENSG00000211195	
ENSG00000144591	ENSRNOG00000019946
ENSG00000076258	ENSRNOG00000003400
ENSG00000072182	ENSRNOG00000019985
ENSG00000117523	ENSRNOG00000003290
ENSG00000117523	ENSRNOG00000026656
ENSG00000117523	ENSRNOG00000038549
ENSG00000210826	
ENSG00000072195	ENSRNOG00000019850
ENSG00000007933	ENSRNOG00000003620
ENSG00000117507	
ENSG00000094963	ENSRNOG00000003510
ENSG00000010932	ENSRNOG00000034191
ENSG00000175084	ENSRNOG00000019810
ENSG00000120370	ENSRNOG00000003861
ENSG00000116132	ENSRNOG00000003720
ENSG00000117501	ENSRNOG00000003698
ENSG00000000457	ENSRNOG00000025318
ENSG00000075945	ENSRNOG00000002544
ENSG00000203740	ENSRNOG00000025415
ENSG00000000460	ENSRNOG00000002587
ENSG00000123992	ENSRNOG00000019772
ENSG00000054356	ENSRNOG00000019587
ENSG00000007908	ENSRNOG00000002723
ENSG00000182698	ENSRNOG00000019704
ENSG00000171806	ENSRNOG00000025189
ENSG00000188404	ENSRNOG00000002776
ENSG00000209957	
ENSG00000127824	ENSRNOG00000003597
ENSG00000174175	ENSRNOG00000002794
ENSG00000163526	
ENSG00000135924	ENSRNOG00000019506
ENSG00000203460	
ENSG00000008018	ENSRNOG00000001488
ENSG00000198734	ENSRNOG00000002815
ENSG00000115661	ENSRNOG00000019294
ENSG00000112592	ENSRNOG00000001489
ENSG00000071994	ENSRNOG00000001490
ENSG00000208512	
ENSG00000117477	ENSRNOG00000002860
ENSG00000163521	ENSRNOG00000019243
ENSG00000112584	ENSRNOG00000001487
ENSG00000117479	ENSRNOG00000002839
ENSG00000203377	
ENSG00000117475	ENSRNOG00000002884
ENSG00000117475	ENSRNOG00000024020
ENSG00000163516	ENSRNOG00000019052
ENSG00000198719	ENSRNOG00000014667
ENSG00000203465	
ENSG00000203466	
ENSG00000143156	ENSRNOG00000002898
ENSG00000130023	ENSRNOG00000015230
ENSG00000184786	ENSRNOG00000015293
ENSG00000198925	ENSRNOG00000018975
ENSG00000130024	ENSRNOG00000015337
ENSG00000143153	ENSRNOG00000002934
ENSG00000143185	ENSRNOG00000002964
ENSG00000143184	ENSRNOG00000002964
ENSG00000143196	ENSRNOG00000002947
ENSG00000185127	ENSRNOG00000015597
ENSG00000186340	ENSRNOG00000010529
ENSG00000143178	ENSRNOG00000002979
ENSG00000184465	ENSRNOG00000015609
ENSG00000213064	ENSRNOG00000003038
ENSG00000115657	ENSRNOG00000018697
ENSG00000164488	ENSRNOG00000022921
ENSG00000143147	ENSRNOG00000003073
ENSG00000158552	ENSRNOG00000018639
ENSG00000112562	ENSRNOG00000014166
ENSG00000143155	ENSRNOG00000003048
ENSG00000143155	ENSRNOG00000040221
ENSG00000125337	
ENSG00000115649	ENSRNOG00000018325
ENSG00000153303	
ENSG00000144567	ENSRNOG00000018586
ENSG00000163501	ENSRNOG00000018059
ENSG00000187736	ENSRNOG00000018162
ENSG00000143158	ENSRNOG00000003150
ENSG00000143164	ENSRNOG00000003078
ENSG00000213901	ENSRNOG00000018266
ENSG00000143199	ENSRNOG00000003153
ENSG00000181378	ENSRNOG00000028656
ENSG00000130396	ENSRNOG00000023753
ENSG00000203467	
ENSG00000163499	ENSRNOG00000017996
ENSG00000198221	
ENSG00000203470	
ENSG00000156577	
ENSG00000198683	
ENSG00000220691	
ENSG00000203688	
ENSG00000163497	ENSRNOG00000017856
ENSG00000197965	ENSRNOG00000003248
ENSG00000146521	
ENSG00000203690	
ENSG00000135925	ENSRNOG00000017455
ENSG00000171450	ENSRNOG00000037793
ENSG00000203689	
ENSG00000115596	ENSRNOG00000017409
ENSG00000120440	ENSRNOG00000033901
ENSG00000198771	ENSRNOG00000003283
ENSG00000115592	ENSRNOG00000017248
ENSG00000112494	
ENSG00000143162	ENSRNOG00000003291
ENSG00000120436	ENSRNOG00000039255
ENSG00000153468	
ENSG00000204341	
ENSG00000209183	
ENSG00000198821	ENSRNOG00000003298
ENSG00000135929	ENSRNOG00000017188
ENSG00000163482	ENSRNOG00000016913
ENSG00000143190	ENSRNOG00000003581
ENSG00000112486	ENSRNOG00000012964
ENSG00000135912	ENSRNOG00000017129
ENSG00000026297	ENSRNOG00000005920
ENSG00000026297	ENSRNOG00000013190
ENSG00000143167	ENSRNOG00000003740
ENSG00000163481	ENSRNOG00000016886
ENSG00000198842	ENSRNOG00000003722
ENSG00000213066	ENSRNOG00000013119
ENSG00000181325	
ENSG00000074582	ENSRNOG00000016754
ENSG00000143194	ENSRNOG00000003790
ENSG00000143157	ENSRNOG00000032058
ENSG00000152382	ENSRNOG00000003816
ENSG00000143195	ENSRNOG00000025151
ENSG00000071242	ENSRNOG00000013194
ENSG00000215834	ENSRNOG00000025119
ENSG00000115568	ENSRNOG00000022414
ENSG00000060762	ENSRNOG00000012415
ENSG00000143179	ENSRNOG00000003917
ENSG00000115556	ENSRNOG00000016361
ENSG00000212920	
ENSG00000188859	ENSRNOG00000003910
ENSG00000198818	ENSRNOG00000024140
ENSG00000144580	ENSRNOG00000016034
ENSG00000176381	ENSRNOG00000024149
ENSG00000143183	ENSRNOG00000003928
ENSG00000135913	ENSRNOG00000022720
ENSG00000215838	
ENSG00000181395	
ENSG00000176424	
ENSG00000143149	ENSRNOG00000004027
ENSG00000164458	ENSRNOG00000012229
ENSG00000144579	ENSRNOG00000015295
ENSG00000127831	ENSRNOG00000015408
ENSG00000214224	
ENSG00000112541	ENSRNOG00000011310
ENSG00000162763	ENSRNOG00000004356
ENSG00000143198	ENSRNOG00000004245
ENSG00000143198	ENSRNOG00000003606
ENSG00000112539	ENSRNOG00000011243
ENSG00000143171	ENSRNOG00000004537
ENSG00000215839	
ENSG00000162761	ENSRNOG00000004642
ENSG00000158428	ENSRNOG00000037835
ENSG00000018280	ENSRNOG00000014956
ENSG00000135926	ENSRNOG00000014797
ENSG00000204158	
ENSG00000185630	ENSRNOG00000004693
ENSG00000112530	ENSRNOG00000017122
ENSG00000112531	ENSRNOG00000017174
ENSG00000143228	ENSRNOG00000002711
ENSG00000213912	
ENSG00000117152	ENSRNOG00000002773
ENSG00000143248	ENSRNOG00000002730
ENSG00000127838	ENSRNOG00000014806
ENSG00000026652	ENSRNOG00000017731
ENSG00000163466	ENSRNOG00000014289
ENSG00000185860	ENSRNOG00000025005
ENSG00000185345	ENSRNOG00000018013
ENSG00000127837	ENSRNOG00000014399
ENSG00000163464	
ENSG00000132196	ENSRNOG00000002826
ENSG00000188282	ENSRNOG00000032991
ENSG00000162733	ENSRNOG00000002881
ENSG00000180871	ENSRNOG00000014269
ENSG00000117143	ENSRNOG00000002926
ENSG00000117143	ENSRNOG00000031342
ENSG00000085511	ENSRNOG00000017419
ENSG00000122194	ENSRNOG00000017223
ENSG00000152332	ENSRNOG00000017603
ENSG00000152332	ENSRNOG00000002941
ENSG00000203744	
ENSG00000198574	ENSRNOG00000031599
ENSG00000198574	ENSRNOG00000038432
ENSG00000171722	ENSRNOG00000002972
ENSG00000079308	ENSRNOG00000014182
ENSG00000198929	ENSRNOG00000002985
ENSG00000118245	ENSRNOG00000017611
ENSG00000115461	ENSRNOG00000017206
ENSG00000162745	ENSRNOG00000003018
ENSG00000198670	
ENSG00000081721	ENSRNOG00000003100
ENSG00000115457	ENSRNOG00000016957
ENSG00000118217	ENSRNOG00000024632
ENSG00000164711	
ENSG00000213071	
ENSG00000209447	
ENSG00000197756	ENSRNOG00000028883
ENSG00000146477	ENSRNOG00000022946
ENSG00000162746	ENSRNOG00000003135
ENSG00000112499	ENSRNOG00000016625
ENSG00000182722	
ENSG00000197081	ENSRNOG00000014997
ENSG00000132185	ENSRNOG00000003136
ENSG00000144583	ENSRNOG00000016472
ENSG00000175003	ENSRNOG00000016337
ENSG00000138375	ENSRNOG00000016503
ENSG00000203474	
ENSG00000130368	ENSRNOG00000014971
ENSG00000079246	ENSRNOG00000016105
ENSG00000203475	
ENSG00000146453	ENSRNOG00000023140
ENSG00000163449	ENSRNOG00000016091
ENSG00000118242	ENSRNOG00000015774
ENSG00000112110	ENSRNOG00000014582
ENSG00000115425	ENSRNOG00000015809
ENSG00000072694	
ENSG00000120438	
ENSG00000203747	ENSRNOG00000024382
ENSG00000162747	ENSRNOG00000024382
ENSG00000143226	
ENSG00000120437	ENSRNOG00000019189
ENSG00000120437	ENSRNOG00000001694
ENSG00000120437	ENSRNOG00000013975
ENSG00000173110	
ENSG00000143252	ENSRNOG00000003163
ENSG00000146457	ENSRNOG00000019091
ENSG00000188931	ENSRNOG00000034221
ENSG00000215841	
ENSG00000173126	ENSRNOG00000003209
ENSG00000158887	ENSRNOG00000003171
ENSG00000164691	ENSRNOG00000018915
ENSG00000164694	ENSRNOG00000030210
ENSG00000112096	ENSRNOG00000019048
ENSG00000203711	
ENSG00000143257	ENSRNOG00000003260
ENSG00000130363	ENSRNOG00000018762
ENSG00000092820	ENSRNOG00000018524
ENSG00000158882	ENSRNOG00000003398
ENSG00000213077	
ENSG00000208579	
ENSG00000209086	
ENSG00000158864	ENSRNOG00000038372
ENSG00000164674	ENSRNOG00000018321
ENSG00000158869	ENSRNOG00000024159
ENSG00000158874	ENSRNOG00000003500
ENSG00000214239	
ENSG00000115414	ENSRNOG00000014288
ENSG00000146425	ENSRNOG00000018207
ENSG00000146433	ENSRNOG00000018158
ENSG00000158859	ENSRNOG00000003538
ENSG00000211370	
ENSG00000158850	ENSRNOG00000003551
ENSG00000130338	ENSRNOG00000018012
ENSG00000143224	ENSRNOG00000003567
ENSG00000122335	ENSRNOG00000017889
ENSG00000185068	ENSRNOG00000018007
ENSG00000143258	ENSRNOG00000038347
ENSG00000078269	ENSRNOG00000017114
ENSG00000138363	ENSRNOG00000015511
ENSG00000210815	
ENSG00000130340	
ENSG00000144452	ENSRNOG00000015248
ENSG00000143222	ENSRNOG00000003706
ENSG00000209613	
ENSG00000175048	
ENSG00000138376	ENSRNOG00000014960
ENSG00000158796	ENSRNOG00000003779
ENSG00000174453	ENSRNOG00000027400
ENSG00000158793	ENSRNOG00000003881
ENSG00000177261	ENSRNOG00000021163
ENSG00000162755	ENSRNOG00000004022
ENSG00000122339	ENSRNOG00000016973
ENSG00000143256	ENSRNOG00000003983
ENSG00000209947	
ENSG00000196096	
ENSG00000143217	ENSRNOG00000004029
ENSG00000144451	ENSRNOG00000038015
ENSG00000144451	ENSRNOG00000027419
ENSG00000049618	ENSRNOG00000017030
ENSG00000186517	ENSRNOG00000004192
ENSG00000171217	ENSRNOG00000023531
ENSG00000158773	ENSRNOG00000004255
ENSG00000074771	ENSRNOG00000016490
ENSG00000030419	ENSRNOG00000027430
ENSG00000215845	ENSRNOG00000028185
ENSG00000178568	ENSRNOG00000014248
ENSG00000158764	
ENSG00000158769	ENSRNOG00000004414
ENSG00000158769	ENSRNOG00000020409
ENSG00000029639	ENSRNOG00000016549
ENSG00000021826	ENSRNOG00000013704
ENSG00000146426	ENSRNOG00000016728
ENSG00000115365	ENSRNOG00000013557
ENSG00000213079	ENSRNOG00000016919
ENSG00000179914	ENSRNOG00000004678
ENSG00000203478	
ENSG00000122224	ENSRNOG00000025069
ENSG00000168530	ENSRNOG00000013262
ENSG00000074706	ENSRNOG00000018163
ENSG00000153721	ENSRNOG00000018052
ENSG00000122223	ENSRNOG00000004698
ENSG00000122223	ENSRNOG00000000045
ENSG00000026751	ENSRNOG00000023209
ENSG00000115361	ENSRNOG00000012966
ENSG00000144445	ENSRNOG00000028149
ENSG00000112038	ENSRNOG00000018191
ENSG00000197713	ENSRNOG00000038085
ENSG00000117091	ENSRNOG00000004737
ENSG00000091844	ENSRNOG00000018690
ENSG00000203479	
ENSG00000203480	
ENSG00000117090	ENSRNOG00000004761
ENSG00000112031	ENSRNOG00000018773
ENSG00000211096	
ENSG00000203482	
ENSG00000209045	
ENSG00000211084	
ENSG00000203483	
ENSG00000211078	
ENSG00000066294	ENSRNOG00000022884
ENSG00000112029	ENSRNOG00000024077
ENSG00000144406	ENSRNOG00000028362
ENSG00000203484	
ENSG00000211076	
ENSG00000120279	ENSRNOG00000018858
ENSG00000162739	ENSRNOG00000038286
ENSG00000146469	ENSRNOG00000018808
ENSG00000151989	ENSRNOG00000038092
ENSG00000209118	
ENSG00000211055	
ENSG00000078018	ENSRNOG00000011841
ENSG00000171786	ENSRNOG00000005166
ENSG00000162738	ENSRNOG00000004889
ENSG00000211002	
ENSG00000210996	
ENSG00000162736	ENSRNOG00000005355
ENSG00000144407	ENSRNOG00000015259
ENSG00000162735	ENSRNOG00000022572
ENSG00000162735	ENSRNOG00000006528
ENSG00000115020	ENSRNOG00000015158
ENSG00000122218	ENSRNOG00000006247
ENSG00000188674	
ENSG00000138413	ENSRNOG00000015020
ENSG00000210985	
ENSG00000210982	
ENSG00000210970	
ENSG00000210960	
ENSG00000132716	
ENSG00000182187	ENSRNOG00000032926
ENSG00000168582	
ENSG00000123443	
ENSG00000118231	ENSRNOG00000032219
ENSG00000118231	ENSRNOG00000014790
ENSG00000118231	ENSRNOG00000032869
ENSG00000163254	ENSRNOG00000014950
ENSG00000210899	
ENSG00000210897	
ENSG00000178385	ENSRNOG00000023760
ENSG00000162734	ENSRNOG00000006854
ENSG00000163249	ENSRNOG00000023807
ENSG00000163251	
ENSG00000143318	ENSRNOG00000006930
ENSG00000188519	
ENSG00000210882	
ENSG00000210866	
ENSG00000210856	
ENSG00000144401	ENSRNOG00000014212
ENSG00000132681	ENSRNOG00000032378
ENSG00000203451	
ENSG00000213632	
ENSG00000018625	ENSRNOG00000007290
ENSG00000118260	ENSRNOG00000013412
ENSG00000209944	
ENSG00000213650	
ENSG00000210852	
ENSG00000144410	
ENSG00000118263	ENSRNOG00000012961
ENSG00000131018	ENSRNOG00000018960
ENSG00000162729	ENSRNOG00000007604
ENSG00000143315	ENSRNOG00000007735
ENSG00000177807	ENSRNOG00000007705
ENSG00000118246	ENSRNOG00000023923
ENSG00000162728	ENSRNOG00000007645
ENSG00000209271	
ENSG00000209298	
ENSG00000114948	ENSRNOG00000012424
ENSG00000085552	ENSRNOG00000008054
ENSG00000162723	ENSRNOG00000008045
ENSG00000138400	ENSRNOG00000012891
ENSG00000183671	
ENSG00000213085	ENSRNOG00000008492
ENSG00000204186	ENSRNOG00000024114
ENSG00000212689	
ENSG00000158710	ENSRNOG00000008301
ENSG00000158714	ENSRNOG00000008736
ENSG00000188004	ENSRNOG00000008668
ENSG00000120262	ENSRNOG00000024280
ENSG00000158716	ENSRNOG00000022143
ENSG00000091831	ENSRNOG00000019358
ENSG00000181036	ENSRNOG00000000055
ENSG00000114942	
ENSG00000146476	ENSRNOG00000019489
ENSG00000023228	ENSRNOG00000011849
ENSG00000114933	ENSRNOG00000024272
ENSG00000196184	
ENSG00000132703	ENSRNOG00000009086
ENSG00000132693	
ENSG00000149617	
ENSG00000179639	ENSRNOG00000009177
ENSG00000155906	ENSRNOG00000019501
ENSG00000196266	ENSRNOG00000029619
ENSG00000196266	ENSRNOG00000031953
ENSG00000131016	ENSRNOG00000019549
ENSG00000184155	ENSRNOG00000009943
ENSG00000181472	ENSRNOG00000019544
ENSG00000118257	ENSRNOG00000031232
ENSG00000162706	ENSRNOG00000003365
ENSG00000213088	ENSRNOG00000003308
ENSG00000120278	ENSRNOG00000016011
ENSG00000116117	ENSRNOG00000024345
ENSG00000120254	ENSRNOG00000019582
ENSG00000163568	ENSRNOG00000003480
ENSG00000163565	
ENSG00000163600	
ENSG00000213600	
ENSG00000198729	ENSRNOG00000016368
ENSG00000163599	ENSRNOG00000010336
ENSG00000163564	
ENSG00000009765	ENSRNOG00000016286
ENSG00000188340	
ENSG00000180409	
ENSG00000163563	ENSRNOG00000003486
ENSG00000220215	
ENSG00000222746	
ENSG00000180433	ENSRNOG00000003518
ENSG00000131019	
ENSG00000197403	ENSRNOG00000022387
ENSG00000196171	ENSRNOG00000003528
ENSG00000155918	
ENSG00000203757	ENSRNOG00000022329
ENSG00000178562	ENSRNOG00000010283
ENSG00000180437	ENSRNOG00000003521
ENSG00000131015	
ENSG00000111981	
ENSG00000211429	
ENSG00000213656	
ENSG00000198967	ENSRNOG00000003555
ENSG00000163554	ENSRNOG00000003537
ENSG00000164520	
ENSG00000173166	ENSRNOG00000014722
ENSG00000203722	
ENSG00000198965	
ENSG00000197532	ENSRNOG00000022063
ENSG00000186440	ENSRNOG00000003560
ENSG00000186400	ENSRNOG00000029332
ENSG00000186400	ENSRNOG00000033221
ENSG00000120256	ENSRNOG00000014303
ENSG00000209940	
ENSG00000186306	
ENSG00000180708	ENSRNOG00000028439
ENSG00000173285	
ENSG00000208973	
ENSG00000120253	
ENSG00000138443	ENSRNOG00000017707
ENSG00000120265	ENSRNOG00000014330
ENSG00000158485	
ENSG00000158488	
ENSG00000131023	ENSRNOG00000014916
ENSG00000119004	ENSRNOG00000017631
ENSG00000221268	
ENSG00000158481	
ENSG00000186625	ENSRNOG00000014996
ENSG00000144426	ENSRNOG00000021525
ENSG00000158477	
ENSG00000163597	
ENSG00000199781	
ENSG00000158473	ENSRNOG00000016451
ENSG00000055211	ENSRNOG00000015239
ENSG00000178199	ENSRNOG00000016041
ENSG00000183853	ENSRNOG00000016408
ENSG00000131013	ENSRNOG00000015552
ENSG00000138380	ENSRNOG00000017491
ENSG00000212882	
ENSG00000163534	ENSRNOG00000034230
ENSG00000177688	
ENSG00000073754	ENSRNOG00000023068
ENSG00000138442	ENSRNOG00000017340
ENSG00000055208	ENSRNOG00000016054
ENSG00000163596	ENSRNOG00000017258
ENSG00000111962	ENSRNOG00000016381
ENSG00000203725	
ENSG00000204217	ENSRNOG00000022196
ENSG00000132704	
ENSG00000138439	ENSRNOG00000022066
ENSG00000203727	ENSRNOG00000023549
ENSG00000160856	
ENSG00000111961	ENSRNOG00000013160
ENSG00000055044	ENSRNOG00000016486
ENSG00000163518	ENSRNOG00000016164
ENSG00000208978	
ENSG00000184789	
ENSG00000172018	
ENSG00000117036	
ENSG00000143297	ENSRNOG00000030593
ENSG00000116030	ENSRNOG00000015324
ENSG00000164506	ENSRNOG00000013351
ENSG00000182329	ENSRNOG00000022723
ENSG00000132694	ENSRNOG00000015026
ENSG00000222035	
ENSG00000118508	ENSRNOG00000014258
ENSG00000160838	ENSRNOG00000014937
ENSG00000155760	ENSRNOG00000016119
ENSG00000118492	ENSRNOG00000026728
ENSG00000209936	
ENSG00000138395	ENSRNOG00000022899
ENSG00000187800	ENSRNOG00000014243
ENSG00000198400	ENSRNOG00000013953
ENSG00000152822	ENSRNOG00000014290
ENSG00000027644	ENSRNOG00000013344
ENSG00000146414	ENSRNOG00000014450
ENSG00000003393	ENSRNOG00000023280
ENSG00000198367	
ENSG00000143294	ENSRNOG00000012933
ENSG00000118496	ENSRNOG00000014852
ENSG00000027869	ENSRNOG00000013294
ENSG00000143321	
ENSG00000112425	ENSRNOG00000040242
ENSG00000143319	ENSRNOG00000011402
ENSG00000143319	ENSRNOG00000030338
ENSG00000143319	ENSRNOG00000037348
ENSG00000143303	ENSRNOG00000011645
ENSG00000143314	ENSRNOG00000022234
ENSG00000082126	ENSRNOG00000010486
ENSG00000143320	ENSRNOG00000022101
ENSG00000152818	ENSRNOG00000011058
ENSG00000135604	ENSRNOG00000014902
ENSG00000132688	ENSRNOG00000018681
ENSG00000155755	ENSRNOG00000024085
ENSG00000132692	ENSRNOG00000018798
ENSG00000155754	ENSRNOG00000012637
ENSG00000169976	ENSRNOG00000014908
ENSG00000082146	ENSRNOG00000010728
ENSG00000118495	ENSRNOG00000025587
ENSG00000135521	ENSRNOG00000015217
ENSG00000132702	ENSRNOG00000018870
ENSG00000118491	
ENSG00000160818	ENSRNOG00000018969
ENSG00000160818	ENSRNOG00000028472
ENSG00000115993	ENSRNOG00000010881
ENSG00000112419	ENSRNOG00000015473
ENSG00000163382	ENSRNOG00000019201
ENSG00000155749	ENSRNOG00000024917
ENSG00000210768	
ENSG00000210764	
ENSG00000189007	ENSRNOG00000010705
ENSG00000034693	ENSRNOG00000015660
ENSG00000183856	ENSRNOG00000027894
ENSG00000001036	ENSRNOG00000015551
ENSG00000187862	ENSRNOG00000028765
ENSG00000209028	
ENSG00000125462	
ENSG00000146416	ENSRNOG00000010753
ENSG00000215848	
ENSG00000116604	ENSRNOG00000031778
ENSG00000064012	ENSRNOG00000012331
ENSG00000163467	ENSRNOG00000037552
ENSG00000132677	ENSRNOG00000019412
ENSG00000003400	
ENSG00000010818	ENSRNOG00000011015
ENSG00000163468	ENSRNOG00000019090
ENSG00000163468	ENSRNOG00000000656
ENSG00000003402	ENSRNOG00000012473
ENSG00000112414	ENSRNOG00000011411
ENSG00000203733	ENSRNOG00000012092
ENSG00000189030	ENSRNOG00000010258
ENSG00000009844	ENSRNOG00000011540
ENSG00000119013	ENSRNOG00000011825
ENSG00000119013	ENSRNOG00000030301
ENSG00000135577	ENSRNOG00000012103
ENSG00000163472	ENSRNOG00000019414
ENSG00000155744	ENSRNOG00000025079
ENSG00000115942	ENSRNOG00000012558
ENSG00000164442	ENSRNOG00000012193
ENSG00000198715	ENSRNOG00000019281
ENSG00000208595	
ENSG00000198952	ENSRNOG00000019590
ENSG00000164440	ENSRNOG00000012249
ENSG00000160781	ENSRNOG00000026059
ENSG00000146386	ENSRNOG00000040145
ENSG00000196290	ENSRNOG00000013446
ENSG00000112406	ENSRNOG00000012466
ENSG00000213263	
ENSG00000213684	
ENSG00000135597	ENSRNOG00000012476
ENSG00000115934	ENSRNOG00000013636
ENSG00000203734	ENSRNOG00000040140
ENSG00000160783	ENSRNOG00000019620
ENSG00000024862	
ENSG00000160785	ENSRNOG00000025269
ENSG00000013441	ENSRNOG00000025768
ENSG00000212691	
ENSG00000082153	ENSRNOG00000013977
ENSG00000135540	ENSRNOG00000011386
ENSG00000212973	
ENSG00000051620	ENSRNOG00000011409
ENSG00000196189	ENSRNOG00000019737
ENSG00000138356	ENSRNOG00000015354
ENSG00000175487	
ENSG00000213753	
ENSG00000217912	
ENSG00000210005	
