Ensembl Gene ID	Zebrafish Ensembl ID
ENSG00000018280	
ENSG00000135926	ENSDARG00000058323
ENSG00000204158	
ENSG00000185630	ENSDARG00000008145
ENSG00000185630	ENSDARG00000027695
ENSG00000112530	ENSDARG00000004736
ENSG00000112531	ENSDARG00000002026
ENSG00000143228	ENSDARG00000034624
ENSG00000213912	
ENSG00000117152	ENSDARG00000070047
ENSG00000143248	ENSDARG00000002644
ENSG00000143248	ENSDARG00000078173
ENSG00000127838	ENSDARG00000071032
ENSG00000026652	ENSDARG00000069044
ENSG00000163466	ENSDARG00000075989
ENSG00000163466	ENSDARG00000018496
ENSG00000185860	
ENSG00000185345	ENSDARG00000021555
ENSG00000127837	ENSDARG00000045019
ENSG00000163464	ENSDARG00000054975
ENSG00000132196	ENSDARG00000059568
ENSG00000188282	
ENSG00000162733	ENSDARG00000051913
ENSG00000162733	ENSDARG00000058695
ENSG00000180871	ENSDARG00000054975
ENSG00000117143	ENSDARG00000052170
ENSG00000085511	ENSDARG00000069047
ENSG00000122194	ENSDARG00000023111
ENSG00000152332	ENSDARG00000059575
ENSG00000203744	ENSDARG00000076337
ENSG00000198574	
ENSG00000171722	
ENSG00000079308	ENSDARG00000075529
ENSG00000079308	ENSDARG00000078842
ENSG00000198929	ENSDARG00000016310
ENSG00000118245	
ENSG00000115461	ENSDARG00000025348
ENSG00000115461	ENSDARG00000039264
ENSG00000162745	ENSDARG00000005716
ENSG00000162745	ENSDARG00000021480
ENSG00000198670	ENSDARG00000023111
ENSG00000081721	ENSDARG00000077142
ENSG00000081721	ENSDARG00000076330
ENSG00000115457	ENSDARG00000052470
ENSG00000115457	ENSDARG00000031422
ENSG00000118217	ENSDARG00000012656
ENSG00000164711	
ENSG00000213071	
ENSG00000209447	
ENSG00000197756	ENSDARG00000042389
ENSG00000146477	ENSDARG00000058775
ENSG00000162746	
ENSG00000112499	ENSDARG00000030530
ENSG00000182722	
ENSG00000197081	ENSDARG00000006094
ENSG00000132185	
ENSG00000144583	
ENSG00000175003	ENSDARG00000030530
ENSG00000138375	ENSDARG00000079146
ENSG00000203474	
ENSG00000130368	
ENSG00000079246	ENSDARG00000015599
ENSG00000079246	ENSDARG00000068862
ENSG00000203475	
ENSG00000146453	
ENSG00000163449	ENSDARG00000078762
ENSG00000163449	ENSDARG00000027131
ENSG00000118242	
ENSG00000112110	ENSDARG00000060199
ENSG00000115425	ENSDARG00000055976
ENSG00000072694	
ENSG00000120438	ENSDARG00000017891
ENSG00000203747	
ENSG00000162747	
ENSG00000143226	
ENSG00000120437	ENSDARG00000007127
ENSG00000173110	ENSDARG00000055723
ENSG00000173110	ENSDARG00000021924
ENSG00000173110	ENSDARG00000029688
ENSG00000173110	ENSDARG00000056210
ENSG00000143252	ENSDARG00000038608
ENSG00000146457	ENSDARG00000042642
ENSG00000188931	ENSDARG00000070868
ENSG00000215841	
ENSG00000173126	ENSDARG00000023181
ENSG00000158887	ENSDARG00000038609
ENSG00000164691	ENSDARG00000043475
ENSG00000164691	ENSDARG00000002353
ENSG00000164694	ENSDARG00000002847
ENSG00000112096	ENSDARG00000042644
ENSG00000203711	
ENSG00000143257	
ENSG00000130363	ENSDARG00000043470
ENSG00000092820	ENSDARG00000025091
ENSG00000092820	ENSDARG00000020944
ENSG00000158882	ENSDARG00000052411
ENSG00000213077	ENSDARG00000035838
ENSG00000208579	
ENSG00000209086	
ENSG00000158864	ENSDARG00000007526
ENSG00000164674	ENSDARG00000043468
ENSG00000164674	ENSDARG00000029140
ENSG00000158869	ENSDARG00000078298
ENSG00000158874	
ENSG00000214239	
ENSG00000115414	ENSDARG00000019815
ENSG00000115414	ENSDARG00000006526
ENSG00000115414	ENSDARG00000076100
ENSG00000146425	ENSDARG00000045909
ENSG00000146425	ENSDARG00000071348
ENSG00000146433	ENSDARG00000045910
ENSG00000158859	
ENSG00000211370	
ENSG00000158850	ENSDARG00000062329
ENSG00000130338	ENSDARG00000045911
ENSG00000130338	ENSDARG00000063056
ENSG00000143224	ENSDARG00000025200
ENSG00000122335	ENSDARG00000056121
ENSG00000185068	ENSDARG00000056099
ENSG00000143258	ENSDARG00000037552
ENSG00000078269	
ENSG00000138363	ENSDARG00000016706
ENSG00000210815	
ENSG00000130340	ENSDARG00000069302
ENSG00000130340	ENSDARG00000000837
ENSG00000144452	ENSDARG00000074749
ENSG00000143222	ENSDARG00000022340
ENSG00000209613	
ENSG00000175048	ENSDARG00000037069
ENSG00000138376	ENSDARG00000076733
ENSG00000158796	ENSDARG00000029783
ENSG00000174453	ENSDARG00000069134
ENSG00000158793	ENSDARG00000070116
ENSG00000177261	ENSDARG00000061644
ENSG00000177261	ENSDARG00000036944
ENSG00000162755	
ENSG00000122339	ENSDARG00000037070
ENSG00000143256	ENSDARG00000025391
ENSG00000209947	
ENSG00000196096	
ENSG00000143217	ENSDARG00000077419
ENSG00000144451	ENSDARG00000075239
ENSG00000049618	ENSDARG00000003673
ENSG00000186517	ENSDARG00000079744
ENSG00000186517	ENSDARG00000074619
ENSG00000171217	ENSDARG00000067725
ENSG00000171217	ENSDARG00000077430
ENSG00000158773	ENSDARG00000041689
ENSG00000158773	ENSDARG00000014463
ENSG00000074771	
ENSG00000030419	
ENSG00000215845	ENSDARG00000071567
ENSG00000178568	ENSDARG00000078874
ENSG00000178568	ENSDARG00000063207
ENSG00000158764	ENSDARG00000053630
ENSG00000158764	ENSDARG00000036084
ENSG00000158764	ENSDARG00000051850
ENSG00000158764	ENSDARG00000053649
ENSG00000158764	ENSDARG00000054054
ENSG00000158764	ENSDARG00000052662
ENSG00000158764	ENSDARG00000036085
ENSG00000158764	ENSDARG00000003523
ENSG00000158764	ENSDARG00000007534
ENSG00000158769	ENSDARG00000017320
ENSG00000158769	ENSDARG00000068114
ENSG00000029639	ENSDARG00000040727
ENSG00000021826	ENSDARG00000020028
ENSG00000146426	ENSDARG00000040719
ENSG00000115365	ENSDARG00000013741
ENSG00000213079	ENSDARG00000074786
ENSG00000179914	ENSDARG00000053630
ENSG00000179914	ENSDARG00000036084
ENSG00000179914	ENSDARG00000051850
ENSG00000179914	ENSDARG00000053649
ENSG00000179914	ENSDARG00000054054
ENSG00000179914	ENSDARG00000052662
ENSG00000179914	ENSDARG00000036085
ENSG00000179914	ENSDARG00000003523
ENSG00000179914	ENSDARG00000007534
ENSG00000203478	
ENSG00000122224	
ENSG00000168530	ENSDARG00000042245
ENSG00000074706	
ENSG00000153721	ENSDARG00000068613
ENSG00000122223	
ENSG00000026751	
ENSG00000115361	
ENSG00000144445	ENSDARG00000075284
ENSG00000112038	ENSDARG00000039434
ENSG00000197713	ENSDARG00000005251
ENSG00000117091	
ENSG00000091844	ENSDARG00000039435
ENSG00000203479	
ENSG00000203480	
ENSG00000117090	
ENSG00000112031	ENSDARG00000060005
ENSG00000112031	ENSDARG00000075767
ENSG00000211096	
ENSG00000203482	
ENSG00000209045	
ENSG00000211084	
ENSG00000203483	
ENSG00000211078	
ENSG00000066294	
ENSG00000112029	ENSDARG00000039020
ENSG00000144406	ENSDARG00000061535
ENSG00000203484	
ENSG00000211076	
ENSG00000120279	ENSDARG00000056125
ENSG00000162739	
ENSG00000146469	ENSDARG00000078247
ENSG00000146469	ENSDARG00000079443
ENSG00000151989	ENSDARG00000079480
ENSG00000209118	
ENSG00000211055	
ENSG00000078018	ENSDARG00000055052
ENSG00000171786	
ENSG00000162738	ENSDARG00000027397
ENSG00000211002	
ENSG00000210996	
ENSG00000162736	ENSDARG00000073668
ENSG00000144407	ENSDARG00000056342
ENSG00000144407	ENSDARG00000006678
ENSG00000144407	ENSDARG00000021186
ENSG00000162735	ENSDARG00000004891
ENSG00000115020	ENSDARG00000056112
ENSG00000122218	ENSDARG00000004173
ENSG00000188674	
ENSG00000138413	ENSDARG00000025375
ENSG00000210985	
ENSG00000210982	
ENSG00000210970	
ENSG00000210960	
ENSG00000132716	ENSDARG00000000324
ENSG00000182187	ENSDARG00000025943
ENSG00000182187	ENSDARG00000067498
ENSG00000168582	ENSDARG00000025943
ENSG00000168582	ENSDARG00000067498
ENSG00000123443	
ENSG00000118231	ENSDARG00000025943
ENSG00000118231	ENSDARG00000067498
ENSG00000163254	ENSDARG00000025943
ENSG00000163254	ENSDARG00000067498
ENSG00000210899	
ENSG00000210897	
ENSG00000178385	ENSDARG00000030633
ENSG00000162734	ENSDARG00000079771
ENSG00000163249	ENSDARG00000062270
ENSG00000163251	ENSDARG00000025420
ENSG00000143318	ENSDARG00000038716
ENSG00000143318	ENSDARG00000018105
ENSG00000188519	
ENSG00000210882	
ENSG00000210866	
ENSG00000210856	
ENSG00000144401	ENSDARG00000012051
ENSG00000132681	
ENSG00000203451	
ENSG00000213632	
ENSG00000018625	ENSDARG00000010472
ENSG00000118260	ENSDARG00000053586
ENSG00000118260	ENSDARG00000078706
ENSG00000118260	ENSDARG00000041455
ENSG00000209944	
ENSG00000213650	
ENSG00000210852	
ENSG00000144410	ENSDARG00000077688
ENSG00000144410	ENSDARG00000076661
ENSG00000118263	ENSDARG00000043821
ENSG00000118263	ENSDARG00000073857
ENSG00000131018	ENSDARG00000018740
ENSG00000131018	ENSDARG00000063068
ENSG00000131018	ENSDARG00000009499
ENSG00000162729	ENSDARG00000038467
ENSG00000143315	ENSDARG00000024277
ENSG00000177807	ENSDARG00000014697
ENSG00000118246	ENSDARG00000074031
ENSG00000162728	ENSDARG00000061636
ENSG00000209271	
ENSG00000209298	
ENSG00000114948	ENSDARG00000062323
ENSG00000114948	ENSDARG00000074197
ENSG00000085552	ENSDARG00000010408
ENSG00000085552	ENSDARG00000075864
ENSG00000162723	
ENSG00000138400	ENSDARG00000018008
ENSG00000183671	ENSDARG00000063704
ENSG00000213085	ENSDARG00000068103
ENSG00000204186	
ENSG00000212689	
ENSG00000158710	
ENSG00000158714	
ENSG00000188004	ENSDARG00000054050
ENSG00000188004	ENSDARG00000013685
ENSG00000120262	ENSDARG00000016161
ENSG00000158716	ENSDARG00000009844
ENSG00000091831	ENSDARG00000004111
ENSG00000181036	
ENSG00000114942	ENSDARG00000044521
ENSG00000146476	ENSDARG00000055676
ENSG00000023228	ENSDARG00000028546
ENSG00000114933	ENSDARG00000078199
ENSG00000114933	ENSDARG00000062226
ENSG00000196184	
ENSG00000132703	ENSDARG00000045089
ENSG00000132693	ENSDARG00000045089
ENSG00000149617	
ENSG00000179639	
ENSG00000155906	ENSDARG00000027465
ENSG00000196266	
ENSG00000131016	ENSDARG00000055678
ENSG00000184155	
ENSG00000181472	ENSDARG00000028086
ENSG00000181472	ENSDARG00000044038
ENSG00000118257	ENSDARG00000038446
ENSG00000118257	ENSDARG00000031622
ENSG00000118257	ENSDARG00000075808
ENSG00000162706	ENSDARG00000057013
ENSG00000213088	
ENSG00000120278	ENSDARG00000063484
ENSG00000116117	ENSDARG00000074399
ENSG00000116117	ENSDARG00000067785
ENSG00000116117	ENSDARG00000034555
ENSG00000120254	
ENSG00000163568	
ENSG00000163565	
ENSG00000163600	
ENSG00000213600	
ENSG00000198729	ENSDARG00000077341
ENSG00000198729	ENSDARG00000054817
ENSG00000163599	ENSDARG00000069978
ENSG00000163564	
ENSG00000009765	ENSDARG00000076056
ENSG00000009765	ENSDARG00000078715
ENSG00000188340	
ENSG00000180409	ENSDARG00000078304
ENSG00000180409	ENSDARG00000078194
ENSG00000180409	ENSDARG00000068671
ENSG00000180409	ENSDARG00000068665
ENSG00000180409	ENSDARG00000068661
ENSG00000180409	ENSDARG00000068676
ENSG00000180409	ENSDARG00000068666
ENSG00000180409	ENSDARG00000068662
ENSG00000180409	ENSDARG00000068672
ENSG00000180409	ENSDARG00000068673
ENSG00000180409	ENSDARG00000068675
ENSG00000180409	ENSDARG00000068668
ENSG00000163563	
ENSG00000220215	
ENSG00000222746	
ENSG00000180433	
ENSG00000131019	
ENSG00000197403	
ENSG00000196171	
ENSG00000155918	
ENSG00000203757	
ENSG00000178562	ENSDARG00000069978
ENSG00000180437	
ENSG00000131015	
ENSG00000111981	
ENSG00000211429	
ENSG00000213656	
ENSG00000198967	
ENSG00000163554	
ENSG00000164520	
ENSG00000173166	ENSDARG00000006301
ENSG00000173166	ENSDARG00000061732
ENSG00000203722	
ENSG00000198965	
ENSG00000197532	
ENSG00000186440	
ENSG00000186400	
ENSG00000120256	ENSDARG00000034076
ENSG00000209940	
ENSG00000186306	
ENSG00000180708	
ENSG00000173285	
ENSG00000208973	
ENSG00000120253	ENSDARG00000043884
ENSG00000138443	ENSDARG00000058207
ENSG00000138443	ENSDARG00000014875
ENSG00000120265	ENSDARG00000015201
ENSG00000158485	
ENSG00000158488	
ENSG00000131023	ENSDARG00000003751
ENSG00000119004	ENSDARG00000006040
ENSG00000221268	
ENSG00000158481	
ENSG00000186625	ENSDARG00000021827
ENSG00000144426	
ENSG00000158477	
ENSG00000163597	ENSDARG00000012524
ENSG00000199781	
ENSG00000158473	
ENSG00000055211	ENSDARG00000021975
ENSG00000178199	
ENSG00000183853	ENSDARG00000001634
ENSG00000183853	ENSDARG00000056998
ENSG00000131013	ENSDARG00000043854
ENSG00000138380	ENSDARG00000019950
ENSG00000212882	
ENSG00000163534	
ENSG00000177688	ENSDARG00000046062
ENSG00000073754	
ENSG00000138442	ENSDARG00000003287
ENSG00000055208	ENSDARG00000021509
ENSG00000163596	ENSDARG00000057688
ENSG00000111962	ENSDARG00000031835
ENSG00000111962	ENSDARG00000006044
ENSG00000203725	
ENSG00000204217	ENSDARG00000020057
ENSG00000204217	ENSDARG00000011941
ENSG00000132704	
ENSG00000138439	ENSDARG00000074921
ENSG00000138439	ENSDARG00000009839
ENSG00000203727	ENSDARG00000061342
ENSG00000203727	ENSDARG00000079342
ENSG00000160856	
ENSG00000111961	ENSDARG00000058853
ENSG00000111961	ENSDARG00000078699
ENSG00000111961	ENSDARG00000007179
ENSG00000055044	ENSDARG00000058337
ENSG00000163518	
ENSG00000208978	
ENSG00000184789	
ENSG00000172018	ENSDARG00000063417
ENSG00000172018	ENSDARG00000062801
ENSG00000172018	ENSDARG00000076512
ENSG00000117036	ENSDARG00000063417
ENSG00000117036	ENSDARG00000062801
ENSG00000117036	ENSDARG00000076512
ENSG00000143297	
ENSG00000116030	ENSDARG00000058344
ENSG00000116030	ENSDARG00000044267
ENSG00000164506	ENSDARG00000002656
ENSG00000164506	ENSDARG00000029234
ENSG00000182329	
ENSG00000132694	ENSDARG00000074767
ENSG00000132694	ENSDARG00000052482
ENSG00000222035	
ENSG00000118508	ENSDARG00000029036
ENSG00000118508	ENSDARG00000041165
ENSG00000160838	ENSDARG00000036412
ENSG00000155760	ENSDARG00000027589
ENSG00000155760	ENSDARG00000076669
ENSG00000118492	ENSDARG00000031488
ENSG00000209936	
ENSG00000138395	ENSDARG00000006093
ENSG00000187800	ENSDARG00000060753
ENSG00000198400	ENSDARG00000004586
ENSG00000152822	ENSDARG00000075287
ENSG00000152822	ENSDARG00000041162
ENSG00000152822	ENSDARG00000026796
ENSG00000027644	
ENSG00000146414	ENSDARG00000075884
ENSG00000003393	ENSDARG00000076924
ENSG00000198367	
ENSG00000143294	ENSDARG00000063252
ENSG00000118496	ENSDARG00000058561
ENSG00000027869	
ENSG00000143321	
ENSG00000112425	ENSDARG00000059044
ENSG00000143319	ENSDARG00000021179
ENSG00000143319	ENSDARG00000077968
ENSG00000143303	ENSDARG00000031001
ENSG00000143314	ENSDARG00000019222
ENSG00000082126	ENSDARG00000076872
ENSG00000082126	ENSDARG00000009386
ENSG00000082126	ENSDARG00000058222
ENSG00000143320	ENSDARG00000073978
ENSG00000143320	ENSDARG00000040923
ENSG00000143320	ENSDARG00000030449
ENSG00000152818	
ENSG00000135604	ENSDARG00000044039
ENSG00000135604	ENSDARG00000029290
ENSG00000135604	ENSDARG00000042231
ENSG00000132688	
ENSG00000155755	ENSDARG00000041735
ENSG00000155755	ENSDARG00000074248
ENSG00000132692	ENSDARG00000016736
ENSG00000155754	
ENSG00000169976	ENSDARG00000016855
ENSG00000082146	
ENSG00000118495	ENSDARG00000036855
ENSG00000135521	ENSDARG00000008490
ENSG00000132702	ENSDARG00000003903
ENSG00000118491	
ENSG00000160818	ENSDARG00000061624
ENSG00000115993	ENSDARG00000078872
ENSG00000112419	ENSDARG00000027172
ENSG00000163382	ENSDARG00000058806
ENSG00000155749	
ENSG00000210768	
ENSG00000210764	
ENSG00000189007	ENSDARG00000041944
ENSG00000034693	ENSDARG00000013973
ENSG00000183856	
ENSG00000001036	ENSDARG00000044073
ENSG00000187862	
ENSG00000209028	
ENSG00000125462	
ENSG00000146416	ENSDARG00000007171
ENSG00000215848	
ENSG00000116604	ENSDARG00000040237
ENSG00000064012	ENSDARG00000058325
ENSG00000064012	ENSDARG00000058341
ENSG00000163467	
ENSG00000132677	ENSDARG00000009018
ENSG00000003400	ENSDARG00000058325
ENSG00000003400	ENSDARG00000058341
ENSG00000010818	ENSDARG00000039987
ENSG00000010818	ENSDARG00000018773
ENSG00000163468	ENSDARG00000016173
ENSG00000003402	ENSDARG00000055966
ENSG00000003402	ENSDARG00000074802
ENSG00000112414	ENSDARG00000054137
ENSG00000203733	ENSDARG00000054150
ENSG00000203733	ENSDARG00000053062
ENSG00000189030	ENSDARG00000070617
ENSG00000189030	ENSDARG00000078613
ENSG00000009844	ENSDARG00000013732
ENSG00000119013	ENSDARG00000075709
ENSG00000135577	ENSDARG00000054152
ENSG00000163472	ENSDARG00000076861
ENSG00000163472	ENSDARG00000071250
ENSG00000155744	ENSDARG00000059324
ENSG00000115942	
ENSG00000164442	ENSDARG00000030905
ENSG00000198715	ENSDARG00000059354
ENSG00000208595	
ENSG00000198952	ENSDARG00000041481
ENSG00000164440	ENSDARG00000076241
ENSG00000164440	ENSDARG00000020594
ENSG00000160781	ENSDARG00000041483
ENSG00000146386	ENSDARG00000042876
ENSG00000196290	ENSDARG00000045249
ENSG00000112406	ENSDARG00000042877
ENSG00000213263	
ENSG00000213684	
ENSG00000135597	ENSDARG00000002877
ENSG00000115934	ENSDARG00000033370
ENSG00000203734	
ENSG00000160783	ENSDARG00000077822
ENSG00000160783	ENSDARG00000079836
ENSG00000024862	ENSDARG00000022983
ENSG00000160785	ENSDARG00000045927
ENSG00000160785	ENSDARG00000035905
ENSG00000013441	ENSDARG00000005908
ENSG00000212691	
ENSG00000082153	ENSDARG00000010481
ENSG00000082153	ENSDARG00000034961
ENSG00000135540	ENSDARG00000042627
ENSG00000135540	ENSDARG00000054537
ENSG00000212973	
ENSG00000051620	ENSDARG00000042630
ENSG00000196189	ENSDARG00000077103
ENSG00000138356	ENSDARG00000071475
ENSG00000138356	ENSDARG00000020054
ENSG00000175487	
ENSG00000213753	
ENSG00000217912	
ENSG00000210005	
ENSG00000210004	
ENSG00000176845	ENSDARG00000052555
ENSG00000176845	ENSDARG00000007289
ENSG00000099326	ENSDARG00000078164
ENSG00000112379	ENSDARG00000077328
ENSG00000112379	ENSDARG00000077656
ENSG00000112379	ENSDARG00000076906
ENSG00000209968	
ENSG00000208600	
ENSG00000209959	
ENSG00000209244	
ENSG00000163535	
ENSG00000130725	ENSDARG00000079711
ENSG00000112378	ENSDARG00000063572
ENSG00000210084	
ENSG00000141579	ENSDARG00000040098
ENSG00000175711	ENSDARG00000043431
ENSG00000155729	
ENSG00000118503	ENSDARG00000027777
ENSG00000130724	ENSDARG00000053979
ENSG00000214069	
ENSG00000160789	ENSDARG00000013415
ENSG00000027697	
ENSG00000132698	ENSDARG00000058800
ENSG00000203759	ENSDARG00000076638
ENSG00000177468	ENSDARG00000074253
ENSG00000116586	ENSDARG00000039872
ENSG00000130726	
ENSG00000164485	ENSDARG00000039439
ENSG00000083807	ENSDARG00000067520
ENSG00000083807	ENSDARG00000036237
ENSG00000083807	ENSDARG00000013177
ENSG00000196141	ENSDARG00000073806
ENSG00000119574	ENSDARG00000078028
ENSG00000210805	
ENSG00000162972	ENSDARG00000069671
ENSG00000160803	ENSDARG00000052975
ENSG00000162971	ENSDARG00000069672
ENSG00000016402	ENSDARG00000032571
ENSG00000083838	
ENSG00000141556	ENSDARG00000076884
ENSG00000182747	ENSDARG00000053143
ENSG00000083812	
ENSG00000163479	ENSDARG00000005230
ENSG00000112357	ENSDARG00000042553
ENSG00000171574	
ENSG00000178074	ENSDARG00000062425
ENSG00000115896	ENSDARG00000079449
ENSG00000115896	ENSDARG00000067676
ENSG00000167363	ENSDARG00000025086
ENSG00000131849	
ENSG00000119042	ENSDARG00000061885
ENSG00000221849	
ENSG00000141560	ENSDARG00000025086
ENSG00000116584	ENSDARG00000040380
ENSG00000116584	ENSDARG00000075819
ENSG00000141542	ENSDARG00000042410
ENSG00000141542	ENSDARG00000074224
ENSG00000197442	ENSDARG00000005416
ENSG00000173080	
ENSG00000152475	
ENSG00000132680	ENSDARG00000035023
ENSG00000083845	ENSDARG00000043453
ENSG00000083845	ENSDARG00000079026
ENSG00000135525	ENSDARG00000054844
ENSG00000135525	ENSDARG00000078241
ENSG00000152430	
ENSG00000174586	
ENSG00000141580	ENSDARG00000021557
ENSG00000222017	
ENSG00000121410	
ENSG00000143622	ENSDARG00000069150
ENSG00000152428	ENSDARG00000009218
ENSG00000141568	ENSDARG00000011609
ENSG00000141568	ENSDARG00000030583
ENSG00000132718	ENSDARG00000057913
ENSG00000132718	ENSDARG00000056105
ENSG00000208604	
ENSG00000083842	
ENSG00000029363	ENSDARG00000003513
ENSG00000029363	ENSDARG00000044459
ENSG00000029363	ENSDARG00000040095
ENSG00000184294	
ENSG00000182318	
ENSG00000162944	ENSDARG00000056078
ENSG00000146410	ENSDARG00000060394
ENSG00000141562	ENSDARG00000071319
ENSG00000141562	ENSDARG00000024184
ENSG00000115541	ENSDARG00000056167
ENSG00000115540	ENSDARG00000056085
ENSG00000198131	
ENSG00000171606	
ENSG00000178927	
ENSG00000116580	ENSDARG00000056847
ENSG00000171408	
ENSG00000121413	
ENSG00000169660	ENSDARG00000061216
ENSG00000181894	
ENSG00000181396	ENSDARG00000078481
ENSG00000144381	ENSDARG00000056160
ENSG00000115520	ENSDARG00000056141
ENSG00000132676	ENSDARG00000078500
ENSG00000213668	
ENSG00000176293	
ENSG00000181408	ENSDARG00000009624
ENSG00000141574	
ENSG00000152467	
ENSG00000135541	ENSDARG00000044056
ENSG00000182459	
ENSG00000176593	
ENSG00000214084	
ENSG00000209941	
ENSG00000173762	
ENSG00000115524	ENSDARG00000056138
ENSG00000209928	
ENSG00000163374	ENSDARG00000056847
ENSG00000152454	
ENSG00000177025	
ENSG00000166704	
ENSG00000196724	
ENSG00000065413	ENSDARG00000026028
ENSG00000173480	
ENSG00000198358	
ENSG00000141551	
ENSG00000125459	ENSDARG00000024381
ENSG00000204517	
ENSG00000198466	
ENSG00000213758	
ENSG00000204514	
ENSG00000204259	
ENSG00000187944	
ENSG00000178935	
ENSG00000197121	ENSDARG00000062465
ENSG00000141526	ENSDARG00000045051
ENSG00000141526	ENSDARG00000028583
ENSG00000176155	ENSDARG00000071314
ENSG00000116539	ENSDARG00000070981
ENSG00000118513	ENSDARG00000053666
ENSG00000083828	
ENSG00000179909	
ENSG00000083814	
ENSG00000119041	ENSDARG00000043247
ENSG00000152443	
ENSG00000223099	
ENSG00000209981	
ENSG00000160753	ENSDARG00000078125
ENSG00000187568	
ENSG00000204636	
ENSG00000144395	
ENSG00000169710	ENSDARG00000078895
ENSG00000204519	
ENSG00000112339	ENSDARG00000036778
ENSG00000169718	ENSDARG00000078923
ENSG00000169718	ENSDARG00000076696
ENSG00000180532	
ENSG00000160752	ENSDARG00000040890
ENSG00000121417	
ENSG00000118514	ENSDARG00000036776
ENSG00000213762	
