Ensembl Gene ID	Horse Ensembl Gene ID
ENSG00000161980	ENSECAG00000024929
ENSG00000181877	
ENSG00000150456	ENSECAG00000018313
ENSG00000113851	ENSECAG00000015422
ENSG00000154654	ENSECAG00000010346
ENSG00000159692	ENSECAG00000015999
ENSG00000132953	ENSECAG00000018942
ENSG00000161981	ENSECAG00000024913
ENSG00000174358	ENSECAG00000015357
ENSG00000206187	
ENSG00000178591	ENSECAG00000012067
ENSG00000215193	ENSECAG00000014438
ENSG00000166206	ENSECAG00000022463
ENSG00000184856	
ENSG00000164363	ENSECAG00000014930
ENSG00000222042	
ENSG00000206418	ENSECAG00000007384
ENSG00000185433	
ENSG00000177023	
ENSG00000144455	ENSECAG00000020242
ENSG00000171861	ENSECAG00000024378
ENSG00000125788	ENSECAG00000011927
ENSG00000070388	
ENSG00000154719	ENSECAG00000014964
ENSG00000187082	
ENSG00000185271	ENSECAG00000020458
ENSG00000150457	ENSECAG00000009862
ENSG00000007384	ENSECAG00000023220
ENSG00000088782	
ENSG00000168502	
ENSG00000183785	ENSECAG00000013982
ENSG00000196810	
ENSG00000105972	ENSECAG00000011738
ENSG00000116138	ENSECAG00000010422
ENSG00000167693	ENSECAG00000023912
ENSG00000164362	ENSECAG00000001347
ENSG00000092094	ENSECAG00000015096
ENSG00000196614	
ENSG00000186599	
ENSG00000185982	ENSECAG00000011913
ENSG00000174885	
ENSG00000184979	ENSECAG00000000284
ENSG00000125903	ENSECAG00000009931
ENSG00000070423	ENSECAG00000026845
ENSG00000090316	ENSECAG00000013742
ENSG00000150459	ENSECAG00000013508
ENSG00000186297	ENSECAG00000005559
ENSG00000175928	ENSECAG00000002874
ENSG00000186458	
ENSG00000154721	ENSECAG00000014992
ENSG00000198129	
ENSG00000206023	ENSECAG00000000151
ENSG00000206023	ENSECAG00000001987
ENSG00000170364	
ENSG00000215366	ENSECAG00000000151
ENSG00000215366	ENSECAG00000001987
ENSG00000196476	ENSECAG00000003445
ENSG00000105963	ENSECAG00000017134
ENSG00000178127	ENSECAG00000009904
ENSG00000215365	ENSECAG00000000151
ENSG00000215365	ENSECAG00000001987
ENSG00000142102	ENSECAG00000002017
ENSG00000165480	ENSECAG00000014323
ENSG00000177370	ENSECAG00000023897
ENSG00000206014	ENSECAG00000001750
ENSG00000206014	ENSECAG00000003131
ENSG00000206014	ENSECAG00000002539
ENSG00000185894	
ENSG00000116771	ENSECAG00000008308
ENSG00000172294	
ENSG00000150995	ENSECAG00000020933
ENSG00000103152	ENSECAG00000022979
ENSG00000172288	
ENSG00000182824	
ENSG00000173141	
ENSG00000189393	ENSECAG00000000151
ENSG00000189393	ENSECAG00000001987
ENSG00000198805	ENSECAG00000017655
ENSG00000198805	ENSECAG00000003847
ENSG00000198805	ENSECAG00000019585
ENSG00000198805	ENSECAG00000022042
ENSG00000154723	ENSECAG00000017858
ENSG00000159842	ENSECAG00000021889
ENSG00000197312	ENSECAG00000000762
ENSG00000197421	ENSECAG00000000097
ENSG00000186572	
ENSG00000070404	
ENSG00000182256	ENSECAG00000018053
ENSG00000186562	
ENSG00000189201	ENSECAG00000015778
ENSG00000177764	ENSECAG00000001035
ENSG00000206013	ENSECAG00000001962
ENSG00000215570	
ENSG00000101745	ENSECAG00000013901
ENSG00000172283	
ENSG00000177732	
ENSG00000180776	ENSECAG00000016465
ENSG00000185201	
ENSG00000163945	ENSECAG00000012127
ENSG00000186579	
ENSG00000176782	
ENSG00000215695	ENSECAG00000020852
ENSG00000198067	
ENSG00000215507	
ENSG00000073067	ENSECAG00000022978
ENSG00000116786	ENSECAG00000014652
ENSG00000125841	ENSECAG00000003054
ENSG00000185198	
ENSG00000049656	ENSECAG00000013231
ENSG00000178287	
ENSG00000104044	ENSECAG00000009637
ENSG00000182356	ENSECAG00000021268
ENSG00000179979	
ENSG00000161103	
ENSG00000185885	ENSECAG00000000910
ENSG00000185885	ENSECAG00000001514
ENSG00000185885	ENSECAG00000000968
ENSG00000185885	ENSECAG00000024557
ENSG00000146540	ENSECAG00000022930
ENSG00000099864	
ENSG00000100823	ENSECAG00000022325
ENSG00000165487	ENSECAG00000016494
ENSG00000103148	ENSECAG00000017195
ENSG00000205899	ENSECAG00000021802
ENSG00000183628	ENSECAG00000026923
ENSG00000162461	ENSECAG00000013382
ENSG00000154727	ENSECAG00000018900
ENSG00000206341	
ENSG00000184811	ENSECAG00000021783
ENSG00000128791	ENSECAG00000018189
ENSG00000174137	
ENSG00000212776	
ENSG00000101255	ENSECAG00000000607
ENSG00000162460	ENSECAG00000013016
ENSG00000108953	ENSECAG00000009536
ENSG00000142089	
ENSG00000164849	ENSECAG00000001312
ENSG00000215245	
ENSG00000176797	ENSECAG00000007143
ENSG00000163950	ENSECAG00000011689
ENSG00000162458	ENSECAG00000011874
ENSG00000100033	ENSECAG00000026825
ENSG00000142319	ENSECAG00000024615
ENSG00000134107	ENSECAG00000015069
ENSG00000128731	ENSECAG00000017677
ENSG00000102678	ENSECAG00000018716
ENSG00000164850	ENSECAG00000001177
ENSG00000171711	ENSECAG00000008136
ENSG00000171711	ENSECAG00000007755
ENSG00000171711	ENSECAG00000008347
ENSG00000017797	ENSECAG00000018789
ENSG00000182272	ENSECAG00000022353
ENSG00000125826	ENSECAG00000018193
ENSG00000142192	ENSECAG00000021011
ENSG00000215356	
ENSG00000168936	ENSECAG00000011634
ENSG00000184363	ENSECAG00000026948
ENSG00000134108	ENSECAG00000013084
ENSG00000167193	ENSECAG00000011550
ENSG00000184721	ENSECAG00000006092
ENSG00000102683	ENSECAG00000021576
ENSG00000165782	ENSECAG00000010754
ENSG00000153395	ENSECAG00000021716
ENSG00000205989	
ENSG00000099812	ENSECAG00000018668
ENSG00000154845	ENSECAG00000023070
ENSG00000151835	ENSECAG00000000755
ENSG00000179743	
ENSG00000130656	ENSECAG00000016460
ENSG00000215355	ENSECAG00000000151
ENSG00000215355	ENSECAG00000001987
ENSG00000004478	ENSECAG00000020465
ENSG00000185187	ENSECAG00000022225
ENSG00000013810	ENSECAG00000011380
ENSG00000070413	ENSECAG00000014063
ENSG00000215354	ENSECAG00000000151
ENSG00000215354	ENSECAG00000001987
ENSG00000134109	ENSECAG00000023369
ENSG00000065526	ENSECAG00000008833
ENSG00000185986	ENSECAG00000000397
ENSG00000206178	ENSECAG00000016460
ENSG00000183673	
ENSG00000215352	ENSECAG00000000151
ENSG00000215352	ENSECAG00000001987
ENSG00000153684	
ENSG00000125875	ENSECAG00000017440
ENSG00000206177	
ENSG00000197879	ENSECAG00000012020
ENSG00000182545	ENSECAG00000001454
ENSG00000011304	ENSECAG00000018845
ENSG00000164845	ENSECAG00000003001
ENSG00000188002	
ENSG00000188655	ENSECAG00000001538
ENSG00000171421	ENSECAG00000001222
ENSG00000188536	
ENSG00000111203	ENSECAG00000010693
ENSG00000196277	ENSECAG00000016171
ENSG00000173295	
ENSG00000168461	ENSECAG00000006886
ENSG00000127863	ENSECAG00000001197
ENSG00000116809	ENSECAG00000024826
ENSG00000178381	ENSECAG00000021598
ENSG00000145494	ENSECAG00000021690
ENSG00000185101	ENSECAG00000022144
ENSG00000182490	
ENSG00000182319	ENSECAG00000013541
ENSG00000053702	ENSECAG00000018082
ENSG00000101266	ENSECAG00000007532
ENSG00000206203	ENSECAG00000004731
ENSG00000068078	ENSECAG00000019533
ENSG00000206044	ENSECAG00000018777
ENSG00000113430	ENSECAG00000017403
ENSG00000147324	ENSECAG00000003495
ENSG00000111206	ENSECAG00000019129
ENSG00000164853	
ENSG00000168454	ENSECAG00000008508
ENSG00000173464	ENSECAG00000001686
ENSG00000174915	ENSECAG00000021925
ENSG00000100056	ENSECAG00000014664
ENSG00000164877	
ENSG00000170561	ENSECAG00000015758
ENSG00000104626	ENSECAG00000011091
ENSG00000132376	ENSECAG00000016734
ENSG00000183629	
ENSG00000206171	ENSECAG00000001701
ENSG00000023191	ENSECAG00000020730
ENSG00000101558	ENSECAG00000008769
ENSG00000071282	ENSECAG00000010791
ENSG00000183888	ENSECAG00000024814
ENSG00000186493	
ENSG00000173641	ENSECAG00000024540
ENSG00000027001	ENSECAG00000007908
ENSG00000219130	
ENSG00000181803	ENSECAG00000001736
ENSG00000166265	ENSECAG00000015554
ENSG00000173281	ENSECAG00000011086
ENSG00000214274	
ENSG00000170549	ENSECAG00000015273
ENSG00000171792	ENSECAG00000003634
ENSG00000063515	
ENSG00000173273	ENSECAG00000007431
ENSG00000129951	ENSECAG00000006905
ENSG00000100075	ENSECAG00000021409
ENSG00000197934	ENSECAG00000017950
ENSG00000197934	ENSECAG00000003064
ENSG00000197934	ENSECAG00000005627
ENSG00000197934	ENSECAG00000000975
ENSG00000197934	ENSECAG00000018922
ENSG00000197934	ENSECAG00000013911
ENSG00000197934	ENSECAG00000024768
ENSG00000215231	
ENSG00000125046	ENSECAG00000022187
ENSG00000205863	ENSECAG00000016327
ENSG00000154734	ENSECAG00000016339
ENSG00000078246	ENSECAG00000005303
ENSG00000206172	
ENSG00000145536	ENSECAG00000000787
ENSG00000164880	ENSECAG00000010792
ENSG00000174238	ENSECAG00000016884
ENSG00000206149	ENSECAG00000017677
ENSG00000168924	ENSECAG00000018569
ENSG00000205861	
ENSG00000186510	ENSECAG00000023589
ENSG00000181784	ENSECAG00000011727
ENSG00000070371	
ENSG00000172232	
ENSG00000188626	
ENSG00000182378	ENSECAG00000016563
ENSG00000196593	
ENSG00000182533	ENSECAG00000020701
ENSG00000154856	ENSECAG00000011774
ENSG00000215564	
ENSG00000164151	ENSECAG00000023968
ENSG00000197905	ENSECAG00000011303
ENSG00000154736	ENSECAG00000006500
ENSG00000182957	ENSECAG00000016372
ENSG00000167703	ENSECAG00000018324
ENSG00000175806	ENSECAG00000001697
ENSG00000034053	ENSECAG00000015516
ENSG00000109685	ENSECAG00000011661
ENSG00000134265	ENSECAG00000013321
ENSG00000184908	ENSECAG00000023589
ENSG00000133398	ENSECAG00000023738
ENSG00000196415	ENSECAG00000009674
ENSG00000100084	ENSECAG00000000286
ENSG00000178457	
ENSG00000178605	ENSECAG00000026952
ENSG00000198517	
ENSG00000215218	
ENSG00000181562	
ENSG00000181552	
ENSG00000169413	ENSECAG00000011733
ENSG00000156239	ENSECAG00000009080
ENSG00000180914	ENSECAG00000017844
ENSG00000154864	ENSECAG00000013859
ENSG00000037474	ENSECAG00000016357
ENSG00000174775	ENSECAG00000008473
ENSG00000197561	
ENSG00000125878	ENSECAG00000002411
ENSG00000167393	
ENSG00000198862	ENSECAG00000010824
ENSG00000104059	ENSECAG00000012223
ENSG00000129538	ENSECAG00000011930
ENSG00000011105	ENSECAG00000009337
ENSG00000184647	ENSECAG00000012775
ENSG00000175388	ENSECAG00000014557
ENSG00000074660	
ENSG00000185608	ENSECAG00000009876
ENSG00000215157	
ENSG00000070950	ENSECAG00000010746
ENSG00000086506	ENSECAG00000009879
ENSG00000197766	
ENSG00000168738	ENSECAG00000016765
ENSG00000183638	ENSECAG00000012919
ENSG00000205850	ENSECAG00000016327
ENSG00000185115	ENSECAG00000011543
ENSG00000164855	
ENSG00000198763	
ENSG00000104067	ENSECAG00000020528
ENSG00000185519	ENSECAG00000023469
ENSG00000007392	ENSECAG00000000792
ENSG00000185065	ENSECAG00000004752
ENSG00000172070	
ENSG00000153081	
ENSG00000145545	ENSECAG00000012520
ENSG00000171060	ENSECAG00000012975
ENSG00000212730	
ENSG00000175221	ENSECAG00000021059
ENSG00000142627	ENSECAG00000007650
ENSG00000111218	ENSECAG00000014331
ENSG00000196220	ENSECAG00000010118
ENSG00000171056	
ENSG00000215155	ENSECAG00000017774
ENSG00000112941	ENSECAG00000010134
ENSG00000215397	
ENSG00000156253	ENSECAG00000015926
ENSG00000102699	ENSECAG00000009458
ENSG00000070010	ENSECAG00000011062
ENSG00000169397	ENSECAG00000002332
ENSG00000104637	ENSECAG00000013778
ENSG00000101276	ENSECAG00000020035
ENSG00000167705	ENSECAG00000020779
ENSG00000205976	
ENSG00000078295	ENSECAG00000016266
ENSG00000185960	
ENSG00000157778	ENSECAG00000016946
ENSG00000136315	ENSECAG00000002332
ENSG00000101278	
ENSG00000156256	ENSECAG00000000423
ENSG00000161328	ENSECAG00000008560
ENSG00000141404	ENSECAG00000005343
ENSG00000125898	ENSECAG00000017451
ENSG00000169385	ENSECAG00000002332
ENSG00000206004	ENSECAG00000021235
ENSG00000205971	
ENSG00000205755	ENSECAG00000002479
ENSG00000142632	ENSECAG00000024002
ENSG00000174231	ENSECAG00000021318
ENSG00000205822	
ENSG00000130038	ENSECAG00000000564
ENSG00000171044	ENSECAG00000013980
ENSG00000002822	ENSECAG00000014242
ENSG00000179938	ENSECAG00000000485
ENSG00000185522	ENSECAG00000009345
ENSG00000075673	ENSECAG00000017460
ENSG00000134077	ENSECAG00000002016
ENSG00000134077	ENSECAG00000008860
ENSG00000101280	ENSECAG00000009211
ENSG00000111224	ENSECAG00000006287
ENSG00000093009	ENSECAG00000011788
ENSG00000165792	ENSECAG00000013518
ENSG00000178081	
ENSG00000204377	
ENSG00000132881	ENSECAG00000021924
ENSG00000215346	
ENSG00000215289	
ENSG00000206141	
ENSG00000167930	ENSECAG00000024987
ENSG00000198223	ENSECAG00000016578
ENSG00000184444	
ENSG00000104643	ENSECAG00000014120
ENSG00000099849	ENSECAG00000009418
ENSG00000198858	ENSECAG00000000003
ENSG00000154889	ENSECAG00000023035
ENSG00000197627	
ENSG00000101282	ENSECAG00000002308
ENSG00000215217	ENSECAG00000015640
ENSG00000037637	ENSECAG00000018375
ENSG00000118971	ENSECAG00000012663
ENSG00000166664	
ENSG00000124279	ENSECAG00000014894
ENSG00000206573	
ENSG00000185049	ENSECAG00000010240
ENSG00000156261	ENSECAG00000011457
ENSG00000168137	ENSECAG00000016843
ENSG00000116014	
ENSG00000185561	
ENSG00000125818	ENSECAG00000024013
ENSG00000137315	
ENSG00000177710	ENSECAG00000018464
ENSG00000055070	ENSECAG00000016013
ENSG00000132972	ENSECAG00000017152
ENSG00000070047	ENSECAG00000009477
ENSG00000186594	
ENSG00000124275	ENSECAG00000023073
ENSG00000206123	ENSECAG00000010220
ENSG00000165794	ENSECAG00000021578
ENSG00000176349	
ENSG00000078237	ENSECAG00000019133
ENSG00000184113	
ENSG00000154316	ENSECAG00000016784
ENSG00000076344	ENSECAG00000024791
ENSG00000187144	ENSECAG00000014717
ENSG00000196102	ENSECAG00000000485
ENSG00000215135	
ENSG00000206335	
ENSG00000116017	ENSECAG00000011779
ENSG00000167716	ENSECAG00000021606
ENSG00000141401	ENSECAG00000017598
ENSG00000215312	
ENSG00000122687	ENSECAG00000012227
ENSG00000185818	ENSECAG00000009867
ENSG00000165795	ENSECAG00000022950
ENSG00000118972	ENSECAG00000021077
ENSG00000184702	ENSECAG00000020718
ENSG00000185507	ENSECAG00000009744
ENSG00000156265	ENSECAG00000021533
ENSG00000206138	
ENSG00000125895	ENSECAG00000001004
ENSG00000154319	ENSECAG00000017897
ENSG00000215412	
ENSG00000157191	ENSECAG00000010265
ENSG00000167711	ENSECAG00000021794
ENSG00000130997	ENSECAG00000007802
ENSG00000187951	
ENSG00000111241	ENSECAG00000022017
ENSG00000215595	ENSECAG00000023760
ENSG00000065268	ENSECAG00000011769
ENSG00000112902	ENSECAG00000016241
ENSG00000106268	ENSECAG00000009340
ENSG00000101298	ENSECAG00000023531
ENSG00000184608	
ENSG00000212712	
ENSG00000203289	
ENSG00000181626	
ENSG00000047621	ENSECAG00000022082
ENSG00000103832	
ENSG00000136573	ENSECAG00000017938
ENSG00000206450	
ENSG00000156959	
ENSG00000198690	ENSECAG00000010387
ENSG00000185291	
ENSG00000176194	ENSECAG00000026894
ENSG00000163719	ENSECAG00000020625
ENSG00000116032	
ENSG00000197511	
ENSG00000132386	ENSECAG00000022279
ENSG00000170983	
ENSG00000214367	ENSECAG00000004593
ENSG00000206156	ENSECAG00000024621
ENSG00000111247	ENSECAG00000010367
ENSG00000169777	ENSECAG00000005160
ENSG00000125775	ENSECAG00000018939
ENSG00000136574	ENSECAG00000020359
ENSG00000150756	ENSECAG00000013194
ENSG00000179571	ENSECAG00000024274
ENSG00000166912	ENSECAG00000013765
ENSG00000215361	
ENSG00000151849	ENSECAG00000006526
ENSG00000206334	
ENSG00000182087	ENSECAG00000008443
ENSG00000176014	ENSECAG00000016535
ENSG00000150753	ENSECAG00000019192
ENSG00000215533	
ENSG00000156273	ENSECAG00000000307
ENSG00000185615	ENSECAG00000024585
ENSG00000185615	ENSECAG00000024589
ENSG00000123933	ENSECAG00000002580
ENSG00000168593	
ENSG00000169100	
ENSG00000099834	ENSECAG00000009824
ENSG00000203618	
ENSG00000106266	ENSECAG00000023641
ENSG00000184058	ENSECAG00000004398
ENSG00000206330	
ENSG00000088832	ENSECAG00000017887
ENSG00000010219	ENSECAG00000012653
ENSG00000141385	ENSECAG00000005869
ENSG00000186532	ENSECAG00000023756
ENSG00000103126	ENSECAG00000023674
ENSG00000159733	ENSECAG00000024955
ENSG00000215908	
ENSG00000144550	ENSECAG00000007471
ENSG00000106263	ENSECAG00000013671
ENSG00000186543	
ENSG00000206328	
ENSG00000169093	
ENSG00000134160	ENSECAG00000007539
ENSG00000164237	ENSECAG00000015898
ENSG00000132383	ENSECAG00000023886
ENSG00000206327	
ENSG00000188605	
ENSG00000111254	ENSECAG00000015248
ENSG00000205804	
ENSG00000171189	ENSECAG00000002359
ENSG00000185838	ENSECAG00000026940
ENSG00000064666	
ENSG00000154328	ENSECAG00000020992
ENSG00000116219	ENSECAG00000020345
ENSG00000151846	ENSECAG00000020699
ENSG00000141391	ENSECAG00000004869
ENSG00000206113	
ENSG00000189092	
ENSG00000173876	
ENSG00000063978	ENSECAG00000024877
ENSG00000186715	ENSECAG00000021998
ENSG00000145495	ENSECAG00000012069
ENSG00000134278	ENSECAG00000017253
ENSG00000179636	ENSECAG00000018807
ENSG00000086504	ENSECAG00000022663
ENSG00000070031	ENSECAG00000010124
ENSG00000139180	ENSECAG00000016601
ENSG00000206325	
ENSG00000156983	ENSECAG00000021020
ENSG00000215211	
ENSG00000165566	ENSECAG00000000275
ENSG00000215300	
ENSG00000206150	
ENSG00000222021	
ENSG00000069696	
ENSG00000215012	
ENSG00000165799	ENSECAG00000002374
ENSG00000170122	ENSECAG00000003227
ENSG00000212735	
ENSG00000139505	ENSECAG00000000407
ENSG00000185924	ENSECAG00000004384
ENSG00000147996	ENSECAG00000014036
ENSG00000125386	ENSECAG00000024501
ENSG00000173431	ENSECAG00000002374
ENSG00000196690	
ENSG00000088833	ENSECAG00000006545
ENSG00000182162	
ENSG00000130035	ENSECAG00000024083
ENSG00000108963	ENSECAG00000024435
ENSG00000169926	
ENSG00000183653	
ENSG00000079459	ENSECAG00000021133
ENSG00000165801	ENSECAG00000021434
ENSG00000184470	ENSECAG00000026879
ENSG00000058453	ENSECAG00000008984
ENSG00000114026	ENSECAG00000010671
ENSG00000215527	
ENSG00000145491	ENSECAG00000011750
ENSG00000015171	ENSECAG00000000725
ENSG00000129925	ENSECAG00000021388
ENSG00000101624	ENSECAG00000015041
ENSG00000064687	
ENSG00000174680	
ENSG00000177030	ENSECAG00000010151
ENSG00000151079	ENSECAG00000002941
ENSG00000197976	ENSECAG00000022295
ENSG00000206321	
ENSG00000156282	ENSECAG00000001503
ENSG00000136213	ENSECAG00000001066
ENSG00000168884	ENSECAG00000024134
ENSG00000169918	ENSECAG00000022071
ENSG00000156284	ENSECAG00000020713
ENSG00000164236	ENSECAG00000010947
ENSG00000139496	ENSECAG00000015901
ENSG00000111262	ENSECAG00000002999
ENSG00000112977	
ENSG00000188694	ENSECAG00000001540
ENSG00000197683	ENSECAG00000002808
ENSG00000206107	ENSECAG00000002951
ENSG00000206319	
ENSG00000128789	ENSECAG00000014227
ENSG00000128789	ENSECAG00000011904
ENSG00000186980	
ENSG00000214014	ENSECAG00000005329
ENSG00000087266	ENSECAG00000021841
ENSG00000103200	ENSECAG00000020229
ENSG00000196433	ENSECAG00000022808
ENSG00000175344	ENSECAG00000024757
ENSG00000182816	
ENSG00000206318	
ENSG00000198390	
ENSG00000130037	ENSECAG00000003033
ENSG00000177374	ENSECAG00000004462
ENSG00000169862	ENSECAG00000010901
ENSG00000117122	ENSECAG00000008509
ENSG00000180448	
ENSG00000175873	
ENSG00000164733	ENSECAG00000023820
ENSG00000165804	ENSECAG00000013524
ENSG00000186975	
ENSG00000106003	ENSECAG00000005263
ENSG00000186971	
ENSG00000212729	
ENSG00000175354	ENSECAG00000000624
ENSG00000185652	ENSECAG00000024611
ENSG00000186970	ENSECAG00000002983
ENSG00000087274	ENSECAG00000013136
ENSG00000206313	
ENSG00000103202	ENSECAG00000012314
ENSG00000159363	ENSECAG00000016746
ENSG00000184351	
ENSG00000070366	ENSECAG00000006519
ENSG00000186965	
ENSG00000169084	
ENSG00000178107	
ENSG00000177042	ENSECAG00000011469
ENSG00000132932	ENSECAG00000017268
ENSG00000186967	
ENSG00000186966	ENSECAG00000020729
ENSG00000186977	
ENSG00000047617	ENSECAG00000024617
ENSG00000169327	ENSECAG00000002512
ENSG00000186964	
ENSG00000186925	
ENSG00000093010	ENSECAG00000007364
ENSG00000093010	ENSECAG00000005359
ENSG00000196209	ENSECAG00000002438
ENSG00000206106	
ENSG00000212938	
ENSG00000099817	ENSECAG00000011124
ENSG00000186930	
ENSG00000186924	
ENSG00000183784	
ENSG00000092199	
ENSG00000125900	
ENSG00000184724	
ENSG00000206128	
ENSG00000106009	ENSECAG00000012635
ENSG00000107099	ENSECAG00000011917
ENSG00000177106	ENSECAG00000011484
ENSG00000186923	
ENSG00000090565	ENSECAG00000011579
ENSG00000039139	ENSECAG00000014954
ENSG00000110799	ENSECAG00000010778
ENSG00000215304	
ENSG00000188532	ENSECAG00000000485
ENSG00000205681	
ENSG00000206105	
ENSG00000167720	ENSECAG00000008058
ENSG00000167468	
ENSG00000214717	ENSECAG00000003414
ENSG00000184032	
ENSG00000206127	
ENSG00000206104	
ENSG00000085415	ENSECAG00000017880
ENSG00000178115	
ENSG00000187026	
ENSG00000101307	
ENSG00000187005	
ENSG00000198826	ENSECAG00000019780
ENSG00000183640	ENSECAG00000003256
ENSG00000151240	ENSECAG00000008141
ENSG00000182591	ENSECAG00000003356
ENSG00000206102	
ENSG00000002586	
ENSG00000156299	ENSECAG00000020848
ENSG00000117118	ENSECAG00000011758
ENSG00000170590	
ENSG00000103326	ENSECAG00000011148
ENSG00000109736	ENSECAG00000010491
ENSG00000134072	ENSECAG00000023628
ENSG00000206304	
ENSG00000064932	ENSECAG00000011827
ENSG00000167721	ENSECAG00000009114
ENSG00000166922	ENSECAG00000022874
ENSG00000099889	ENSECAG00000026951
ENSG00000203622	
ENSG00000101639	ENSECAG00000008051
ENSG00000096153	
ENSG00000205884	ENSECAG00000001777
ENSG00000205653	
ENSG00000106012	ENSECAG00000021768
ENSG00000177156	ENSECAG00000011679
ENSG00000112679	ENSECAG00000014558
ENSG00000205883	
ENSG00000215549	
ENSG00000089012	
ENSG00000117115	ENSECAG00000021856
ENSG00000180730	ENSECAG00000013207
ENSG00000171148	ENSECAG00000018186
ENSG00000205882	
ENSG00000161992	ENSECAG00000017995
ENSG00000206300	
ENSG00000038382	ENSECAG00000019952
ENSG00000166923	ENSECAG00000002619
ENSG00000127870	ENSECAG00000013606
ENSG00000087269	ENSECAG00000023951
ENSG00000215344	
ENSG00000180525	
ENSG00000141258	ENSECAG00000010959
ENSG00000137265	ENSECAG00000016808
ENSG00000177225	ENSECAG00000011702
ENSG00000168675	ENSECAG00000008041
ENSG00000107104	ENSECAG00000016219
ENSG00000142168	ENSECAG00000008958
ENSG00000118046	ENSECAG00000014809
ENSG00000007541	ENSECAG00000009750
ENSG00000183597	ENSECAG00000008697
