Ensembl Gene ID	Mouse Ensembl Gene ID
ENSG00000111816	ENSMUSG00000019779
ENSG00000169474	ENSMUSG00000050359
ENSG00000169474	ENSMUSG00000048455
ENSG00000214140	
ENSG00000161544	ENSMUSG00000020810
ENSG00000175818	ENSMUSG00000044499
ENSG00000163207	ENSMUSG00000049128
ENSG00000145113	
ENSG00000131042	ENSMUSG00000074417
ENSG00000131042	ENSMUSG00000074419
ENSG00000131042	ENSMUSG00000058818
ENSG00000131042	ENSMUSG00000030427
ENSG00000131042	ENSMUSG00000074420
ENSG00000131042	ENSMUSG00000074418
ENSG00000196591	ENSMUSG00000019777
ENSG00000154144	ENSMUSG00000011114
ENSG00000163206	ENSMUSG00000074435
ENSG00000209164	
ENSG00000105609	
ENSG00000186844	
ENSG00000196734	
ENSG00000186210	
ENSG00000172155	
ENSG00000197084	
ENSG00000129667	ENSMUSG00000020806
ENSG00000154143	ENSMUSG00000011118
ENSG00000175967	
ENSG00000176945	ENSMUSG00000035638
ENSG00000186226	
ENSG00000170953	ENSMUSG00000063350
ENSG00000170953	ENSMUSG00000058628
ENSG00000170953	ENSMUSG00000066750
ENSG00000196119	ENSMUSG00000078078
ENSG00000196119	ENSMUSG00000061165
ENSG00000155130	ENSMUSG00000069662
ENSG00000186269	
ENSG00000203786	ENSMUSG00000059832
ENSG00000182805	
ENSG00000129673	ENSMUSG00000020804
ENSG00000197125	ENSMUSG00000066748
ENSG00000215837	
ENSG00000205814	
ENSG00000198657	ENSMUSG00000066747
ENSG00000187170	
ENSG00000196661	
ENSG00000198854	
ENSG00000187173	
ENSG00000204577	
ENSG00000197263	ENSMUSG00000062103
ENSG00000197263	ENSMUSG00000064333
ENSG00000204293	
ENSG00000175931	ENSMUSG00000020802
ENSG00000159455	
ENSG00000196341	ENSMUSG00000047667
ENSG00000196341	ENSMUSG00000058515
ENSG00000196341	ENSMUSG00000063221
ENSG00000187223	
ENSG00000187180	
ENSG00000187238	ENSMUSG00000045475
ENSG00000187238	ENSMUSG00000068885
ENSG00000187238	ENSMUSG00000074433
ENSG00000187238	ENSMUSG00000054325
ENSG00000187238	ENSMUSG00000042031
ENSG00000185962	ENSMUSG00000045475
ENSG00000185962	ENSMUSG00000068885
ENSG00000185962	ENSMUSG00000074433
ENSG00000185962	ENSMUSG00000054325
ENSG00000185962	ENSMUSG00000042031
ENSG00000176075	
ENSG00000218120	
ENSG00000196703	ENSMUSG00000060107
ENSG00000196703	ENSMUSG00000061686
ENSG00000187225	ENSMUSG00000045475
ENSG00000187225	ENSMUSG00000068885
ENSG00000187225	ENSMUSG00000074433
ENSG00000187225	ENSMUSG00000054325
ENSG00000187225	ENSMUSG00000042031
ENSG00000197849	ENSMUSG00000062649
ENSG00000197849	ENSMUSG00000047724
ENSG00000197849	ENSMUSG00000063380
ENSG00000197849	ENSMUSG00000062149
ENSG00000197849	ENSMUSG00000064173
ENSG00000197849	ENSMUSG00000049708
ENSG00000197849	ENSMUSG00000060129
ENSG00000197849	ENSMUSG00000057349
ENSG00000197849	ENSMUSG00000063670
ENSG00000197849	ENSMUSG00000059595
ENSG00000197849	ENSMUSG00000058820
ENSG00000197849	ENSMUSG00000060905
ENSG00000197849	ENSMUSG00000061404
ENSG00000185966	ENSMUSG00000045475
ENSG00000185966	ENSMUSG00000068885
ENSG00000185966	ENSMUSG00000074433
ENSG00000185966	ENSMUSG00000054325
ENSG00000185966	ENSMUSG00000042031
ENSG00000181214	
ENSG00000163202	ENSMUSG00000045475
ENSG00000163202	ENSMUSG00000068885
ENSG00000163202	ENSMUSG00000074433
ENSG00000163202	ENSMUSG00000054325
ENSG00000163202	ENSMUSG00000042031
ENSG00000176170	ENSMUSG00000061878
ENSG00000196403	ENSMUSG00000057424
ENSG00000196403	ENSMUSG00000062121
ENSG00000197309	ENSMUSG00000050853
ENSG00000214135	ENSMUSG00000021577
ENSG00000210916	
ENSG00000112769	ENSMUSG00000019846
ENSG00000186207	
ENSG00000169509	ENSMUSG00000027913
ENSG00000209709	
ENSG00000143520	ENSMUSG00000049133
ENSG00000186152	
ENSG00000161542	ENSMUSG00000015869
ENSG00000189058	ENSMUSG00000022548
ENSG00000143536	ENSMUSG00000078657
ENSG00000110002	ENSMUSG00000023186
ENSG00000110002	ENSMUSG00000038112
ENSG00000203778	ENSMUSG00000051736
ENSG00000129646	ENSMUSG00000070331
ENSG00000155657	ENSMUSG00000051747
ENSG00000184203	ENSMUSG00000047714
ENSG00000184203	ENSMUSG00000052025
ENSG00000182634	ENSMUSG00000059473
ENSG00000182634	ENSMUSG00000060254
ENSG00000182634	ENSMUSG00000044292
ENSG00000186268	ENSMUSG00000064110
ENSG00000186268	ENSMUSG00000059867
ENSG00000186268	ENSMUSG00000059106
ENSG00000143631	ENSMUSG00000081977
ENSG00000215853	ENSMUSG00000041984
ENSG00000197915	ENSMUSG00000041991
ENSG00000185262	ENSMUSG00000050628
ENSG00000185262	ENSMUSG00000047370
ENSG00000170889	ENSMUSG00000006333
ENSG00000114331	ENSMUSG00000049076
ENSG00000074935	ENSMUSG00000019845
ENSG00000204298	ENSMUSG00000059473
ENSG00000204298	ENSMUSG00000060254
ENSG00000204298	ENSMUSG00000044292
ENSG00000204299	ENSMUSG00000059473
ENSG00000204299	ENSMUSG00000060254
ENSG00000204299	ENSMUSG00000044292
ENSG00000159450	ENSMUSG00000052415
ENSG00000215854	
ENSG00000182898	ENSMUSG00000027908
ENSG00000211007	
ENSG00000173950	ENSMUSG00000047434
ENSG00000181457	ENSMUSG00000059473
ENSG00000181457	ENSMUSG00000060254
ENSG00000181457	ENSMUSG00000044292
ENSG00000141576	ENSMUSG00000052949
ENSG00000196248	ENSMUSG00000049010
ENSG00000185112	ENSMUSG00000046546
ENSG00000198674	ENSMUSG00000046678
ENSG00000163191	ENSMUSG00000027907
ENSG00000163191	ENSMUSG00000078238
ENSG00000170892	ENSMUSG00000035585
ENSG00000171014	ENSMUSG00000045812
ENSG00000197747	ENSMUSG00000041959
ENSG00000181499	
ENSG00000159445	ENSMUSG00000028145
ENSG00000181518	ENSMUSG00000049073
ENSG00000112761	ENSMUSG00000062074
ENSG00000129654	ENSMUSG00000034227
ENSG00000196099	
ENSG00000196407	ENSMUSG00000028148
ENSG00000204300	ENSMUSG00000040541
ENSG00000125505	ENSMUSG00000035596
ENSG00000041802	ENSMUSG00000022538
ENSG00000167608	ENSMUSG00000019734
ENSG00000116095	ENSMUSG00000002733
ENSG00000221931	ENSMUSG00000051095
ENSG00000143365	ENSMUSG00000028150
ENSG00000105617	ENSMUSG00000078813
ENSG00000079150	ENSMUSG00000002732
ENSG00000166261	ENSMUSG00000025602
ENSG00000213171	ENSMUSG00000044505
ENSG00000145014	ENSMUSG00000022537
ENSG00000166257	ENSMUSG00000049281
ENSG00000182473	ENSMUSG00000020792
ENSG00000010810	ENSMUSG00000019843
ENSG00000204311	ENSMUSG00000075267
ENSG00000182134	ENSMUSG00000041912
ENSG00000133657	ENSMUSG00000022533
ENSG00000088038	ENSMUSG00000035632
ENSG00000180228	ENSMUSG00000002731
ENSG00000178732	ENSMUSG00000047953
ENSG00000186919	
ENSG00000023171	ENSMUSG00000040111
ENSG00000182687	ENSMUSG00000020793
ENSG00000172061	ENSMUSG00000052316
ENSG00000166250	ENSMUSG00000032024
ENSG00000143450	ENSMUSG00000028141
ENSG00000211366	
ENSG00000056972	ENSMUSG00000019842
ENSG00000214145	
ENSG00000178772	ENSMUSG00000023176
ENSG00000105618	ENSMUSG00000008373
ENSG00000143436	ENSMUSG00000028140
ENSG00000178796	
ENSG00000214146	
ENSG00000114315	ENSMUSG00000022528
ENSG00000105619	ENSMUSG00000006335
ENSG00000167881	ENSMUSG00000020780
ENSG00000167880	ENSMUSG00000034282
ENSG00000188909	ENSMUSG00000054360
ENSG00000079156	ENSMUSG00000042359
ENSG00000109971	ENSMUSG00000015656
ENSG00000109971	ENSMUSG00000059814
ENSG00000159409	ENSMUSG00000028137
ENSG00000170909	ENSMUSG00000054594
ENSG00000109944	ENSMUSG00000032023
ENSG00000108504	ENSMUSG00000034288
ENSG00000009413	ENSMUSG00000019841
ENSG00000109943	ENSMUSG00000032021
ENSG00000155636	ENSMUSG00000042369
ENSG00000208702	
ENSG00000208705	
ENSG00000209750	
ENSG00000154127	ENSMUSG00000032020
ENSG00000143376	ENSMUSG00000028136
ENSG00000214143	ENSMUSG00000020778
ENSG00000170906	
ENSG00000221871	
ENSG00000189068	
ENSG00000173214	ENSMUSG00000071335
ENSG00000173214	ENSMUSG00000038522
ENSG00000173214	ENSMUSG00000039339
ENSG00000173214	ENSMUSG00000038528
ENSG00000112394	ENSMUSG00000019838
ENSG00000130433	ENSMUSG00000078815
ENSG00000161533	ENSMUSG00000020777
ENSG00000151963	
ENSG00000198836	ENSMUSG00000038084
ENSG00000090612	
ENSG00000142408	ENSMUSG00000053395
ENSG00000143367	ENSMUSG00000005968
ENSG00000128655	ENSMUSG00000075270
ENSG00000214029	
ENSG00000197557	ENSMUSG00000075273
ENSG00000197557	ENSMUSG00000075272
ENSG00000197557	ENSMUSG00000075271
ENSG00000196659	ENSMUSG00000075273
ENSG00000196659	ENSMUSG00000075272
ENSG00000196659	ENSMUSG00000075271
ENSG00000197498	ENSMUSG00000038510
ENSG00000137642	ENSMUSG00000049313
ENSG00000196387	
ENSG00000105605	ENSMUSG00000069806
ENSG00000127249	ENSMUSG00000038094
ENSG00000210535	
ENSG00000109929	ENSMUSG00000032018
ENSG00000188878	ENSMUSG00000020776
ENSG00000155115	ENSMUSG00000019837
ENSG00000143375	ENSMUSG00000068876
ENSG00000126583	ENSMUSG00000078816
ENSG00000187527	ENSMUSG00000048939
ENSG00000198040	
ENSG00000018510	ENSMUSG00000042410
ENSG00000209177	
ENSG00000209251	
ENSG00000204316	ENSMUSG00000020775
ENSG00000198393	
ENSG00000213963	
ENSG00000209151	
ENSG00000143442	ENSMUSG00000038902
ENSG00000116044	ENSMUSG00000015839
ENSG00000109927	ENSMUSG00000037705
ENSG00000127252	ENSMUSG00000022525
ENSG00000123505	
ENSG00000180611	ENSMUSG00000051065
ENSG00000221856	
ENSG00000114279	ENSMUSG00000022523
ENSG00000132481	ENSMUSG00000020773
ENSG00000154114	ENSMUSG00000037287
ENSG00000196458	ENSMUSG00000023284
ENSG00000141569	ENSMUSG00000054517
ENSG00000149403	ENSMUSG00000032017
ENSG00000159377	ENSMUSG00000005779
ENSG00000212697	
ENSG00000204306	
ENSG00000179820	ENSMUSG00000068566
ENSG00000132471	ENSMUSG00000034341
ENSG00000155111	ENSMUSG00000038481
ENSG00000170144	ENSMUSG00000059005
ENSG00000072609	ENSMUSG00000014668
ENSG00000004809	ENSMUSG00000019834
ENSG00000152492	ENSMUSG00000038127
ENSG00000163364	
ENSG00000143416	ENSMUSG00000068874
ENSG00000143416	ENSMUSG00000068877
ENSG00000142405	ENSMUSG00000078817
ENSG00000188729	ENSMUSG00000052276
ENSG00000128654	ENSMUSG00000027099
ENSG00000188958	ENSMUSG00000056423
ENSG00000205835	ENSMUSG00000068428
ENSG00000092929	ENSMUSG00000057948
ENSG00000196914	ENSMUSG00000059495
ENSG00000090615	ENSMUSG00000029502
ENSG00000143390	ENSMUSG00000005774
ENSG00000214148	
ENSG00000218175	
ENSG00000204595	
ENSG00000178932	
ENSG00000203797	ENSMUSG00000063428
ENSG00000181264	ENSMUSG00000048503
ENSG00000053328	ENSMUSG00000045555
ENSG00000188666	
ENSG00000176915	ENSMUSG00000029501
ENSG00000128645	ENSMUSG00000042448
ENSG00000132478	ENSMUSG00000020770
ENSG00000128652	ENSMUSG00000079277
ENSG00000213269	
ENSG00000143393	ENSMUSG00000038861
ENSG00000170166	ENSMUSG00000042464
ENSG00000196083	ENSMUSG00000022514
ENSG00000137709	ENSMUSG00000032015
ENSG00000176894	ENSMUSG00000029500
ENSG00000130844	
ENSG00000175879	ENSMUSG00000027102
ENSG00000184232	ENSMUSG00000032014
ENSG00000175892	
ENSG00000176876	ENSMUSG00000029499
ENSG00000168438	ENSMUSG00000038446
ENSG00000210614	
ENSG00000198398	
ENSG00000132475	
ENSG00000176984	
ENSG00000143373	ENSMUSG00000019338
ENSG00000198346	
ENSG00000213793	ENSMUSG00000057409
ENSG00000213793	ENSMUSG00000051341
ENSG00000213793	ENSMUSG00000023882
ENSG00000213793	ENSMUSG00000061544
ENSG00000213793	ENSMUSG00000060630
ENSG00000213793	ENSMUSG00000067928
ENSG00000213793	ENSMUSG00000069476
ENSG00000213793	ENSMUSG00000062743
ENSG00000213793	ENSMUSG00000067931
ENSG00000213793	ENSMUSG00000061969
ENSG00000213793	ENSMUSG00000078546
ENSG00000213793	ENSMUSG00000035868
ENSG00000213793	ENSMUSG00000073448
ENSG00000113946	ENSMUSG00000038148
ENSG00000160336	
ENSG00000128709	ENSMUSG00000043342
ENSG00000108479	ENSMUSG00000020766
ENSG00000183022	ENSMUSG00000058126
ENSG00000128710	ENSMUSG00000050368
ENSG00000137699	ENSMUSG00000032013
ENSG00000213795	ENSMUSG00000057409
ENSG00000213795	ENSMUSG00000051341
ENSG00000213795	ENSMUSG00000023882
ENSG00000213795	ENSMUSG00000061544
ENSG00000213795	ENSMUSG00000060630
ENSG00000213795	ENSMUSG00000067928
ENSG00000213795	ENSMUSG00000069476
ENSG00000213795	ENSMUSG00000062743
ENSG00000213795	ENSMUSG00000067931
ENSG00000213795	ENSMUSG00000061969
ENSG00000213795	ENSMUSG00000078546
ENSG00000213795	ENSMUSG00000035868
ENSG00000213795	ENSMUSG00000073448
ENSG00000213799	ENSMUSG00000057409
ENSG00000213799	ENSMUSG00000051341
ENSG00000213799	ENSMUSG00000023882
ENSG00000213799	ENSMUSG00000061544
ENSG00000213799	ENSMUSG00000060630
ENSG00000213799	ENSMUSG00000067928
ENSG00000213799	ENSMUSG00000069476
ENSG00000213799	ENSMUSG00000062743
ENSG00000213799	ENSMUSG00000067931
ENSG00000213799	ENSMUSG00000061969
ENSG00000213799	ENSMUSG00000078546
ENSG00000213799	ENSMUSG00000035868
ENSG00000213799	ENSMUSG00000073448
ENSG00000196417	
ENSG00000163347	ENSMUSG00000022512
ENSG00000159352	ENSMUSG00000005625
ENSG00000213797	
ENSG00000112290	ENSMUSG00000019831
ENSG00000146360	ENSMUSG00000046922
ENSG00000189348	
ENSG00000090530	ENSMUSG00000038168
ENSG00000180152	ENSMUSG00000025860
ENSG00000128713	ENSMUSG00000042499
ENSG00000170178	ENSMUSG00000001823
ENSG00000177084	ENSMUSG00000007080
ENSG00000110400	ENSMUSG00000032012
ENSG00000174677	
ENSG00000112367	ENSMUSG00000038417
ENSG00000128714	ENSMUSG00000001819
ENSG00000196131	
ENSG00000143398	ENSMUSG00000028126
ENSG00000188699	ENSMUSG00000024099
ENSG00000163159	ENSMUSG00000008958
ENSG00000197928	
ENSG00000174279	ENSMUSG00000001815
ENSG00000132470	ENSMUSG00000020758
ENSG00000163157	ENSMUSG00000005628
ENSG00000204597	
ENSG00000154096	ENSMUSG00000032011
ENSG00000197453	
ENSG00000197497	
ENSG00000163156	ENSMUSG00000005629
ENSG00000155085	
ENSG00000197937	
ENSG00000163154	ENSMUSG00000013707
ENSG00000163155	ENSMUSG00000053769
ENSG00000144320	ENSMUSG00000009207
ENSG00000209395	
ENSG00000187848	ENSMUSG00000029503
ENSG00000036672	ENSMUSG00000032010
ENSG00000177214	
ENSG00000170954	
ENSG00000112365	ENSMUSG00000019826
ENSG00000161526	ENSMUSG00000020755
ENSG00000204583	ENSMUSG00000072754
ENSG00000142396	
ENSG00000204323	
ENSG00000184824	ENSMUSG00000034739
ENSG00000073282	ENSMUSG00000022510
ENSG00000204586	
ENSG00000112787	ENSMUSG00000043323
ENSG00000188001	ENSMUSG00000048399
ENSG00000154518	ENSMUSG00000018770
ENSG00000214034	
ENSG00000213192	ENSMUSG00000079592
ENSG00000143434	ENSMUSG00000038777
ENSG00000213132	
ENSG00000170949	ENSMUSG00000067942
ENSG00000173456	ENSMUSG00000053128
ENSG00000145012	ENSMUSG00000033306
ENSG00000204589	
ENSG00000180257	
ENSG00000182870	ENSMUSG00000033316
ENSG00000108469	ENSMUSG00000020752
ENSG00000143458	ENSMUSG00000038766
ENSG00000221874	
ENSG00000076706	ENSMUSG00000032135
ENSG00000213190	ENSMUSG00000053192
ENSG00000115966	ENSMUSG00000027104
ENSG00000135596	ENSMUSG00000019823
ENSG00000204325	
ENSG00000198471	ENSMUSG00000047531
ENSG00000110395	ENSMUSG00000034342
ENSG00000197622	ENSMUSG00000046722
ENSG00000184967	ENSMUSG00000033294
ENSG00000113916	ENSMUSG00000022508
ENSG00000143443	ENSMUSG00000068860
ENSG00000188126	ENSMUSG00000034427
ENSG00000204326	
ENSG00000157005	ENSMUSG00000004366
ENSG00000136514	ENSMUSG00000033355
ENSG00000204313	ENSMUSG00000070306
ENSG00000182986	
ENSG00000204604	
ENSG00000185250	ENSMUSG00000078451
ENSG00000185163	ENSMUSG00000029504
ENSG00000135587	ENSMUSG00000019822
ENSG00000198538	
ENSG00000172367	ENSMUSG00000032105
ENSG00000163141	ENSMUSG00000028115
ENSG00000213801	ENSMUSG00000057409
ENSG00000213801	ENSMUSG00000051341
ENSG00000213801	ENSMUSG00000023882
ENSG00000213801	ENSMUSG00000061544
ENSG00000213801	ENSMUSG00000060630
ENSG00000213801	ENSMUSG00000067928
ENSG00000213801	ENSMUSG00000069476
ENSG00000213801	ENSMUSG00000062743
ENSG00000213801	ENSMUSG00000067931
ENSG00000213801	ENSMUSG00000061969
ENSG00000213801	ENSMUSG00000078546
ENSG00000213801	ENSMUSG00000035868
ENSG00000213801	ENSMUSG00000073448
ENSG00000189190	
ENSG00000073350	ENSMUSG00000020782
ENSG00000185684	
ENSG00000128656	ENSMUSG00000056486
ENSG00000143363	ENSMUSG00000015711
ENSG00000127241	ENSMUSG00000022887
ENSG00000135535	ENSMUSG00000019818
ENSG00000160703	ENSMUSG00000032109
ENSG00000203798	ENSMUSG00000075225
ENSG00000213020	
ENSG00000196390	ENSMUSG00000057409
ENSG00000196390	ENSMUSG00000051341
ENSG00000196390	ENSMUSG00000023882
ENSG00000196390	ENSMUSG00000061544
ENSG00000196390	ENSMUSG00000060630
ENSG00000196390	ENSMUSG00000067928
ENSG00000196390	ENSMUSG00000069476
ENSG00000196390	ENSMUSG00000062743
ENSG00000196390	ENSMUSG00000067931
ENSG00000196390	ENSMUSG00000061969
ENSG00000196390	ENSMUSG00000078546
ENSG00000196390	ENSMUSG00000035868
ENSG00000196390	ENSMUSG00000073448
ENSG00000175885	
ENSG00000203799	
ENSG00000182173	ENSMUSG00000020781
ENSG00000209836	
ENSG00000217267	
ENSG00000213707	
ENSG00000172350	ENSMUSG00000032131
ENSG00000177460	
ENSG00000138435	ENSMUSG00000027107
ENSG00000198491	
ENSG00000163923	ENSMUSG00000039209
ENSG00000177303	ENSMUSG00000034471
ENSG00000143409	ENSMUSG00000038712
ENSG00000175077	ENSMUSG00000033383
ENSG00000203800	
ENSG00000196285	
ENSG00000172273	ENSMUSG00000032119
ENSG00000167766	
ENSG00000143412	ENSMUSG00000015702
ENSG00000183495	ENSMUSG00000029505
ENSG00000123870	
ENSG00000073849	ENSMUSG00000022885
ENSG00000183137	ENSMUSG00000019813
ENSG00000181092	ENSMUSG00000022878
ENSG00000172375	ENSMUSG00000032120
ENSG00000198633	ENSMUSG00000057409
ENSG00000198633	ENSMUSG00000051341
ENSG00000198633	ENSMUSG00000023882
ENSG00000198633	ENSMUSG00000061544
ENSG00000198633	ENSMUSG00000060630
ENSG00000198633	ENSMUSG00000067928
ENSG00000198633	ENSMUSG00000069476
ENSG00000198633	ENSMUSG00000062743
ENSG00000198633	ENSMUSG00000067931
ENSG00000198633	ENSMUSG00000061969
ENSG00000198633	ENSMUSG00000078546
ENSG00000198633	ENSMUSG00000035868
ENSG00000198633	ENSMUSG00000073448
ENSG00000135537	ENSMUSG00000038302
ENSG00000061936	ENSMUSG00000029439
ENSG00000143379	ENSMUSG00000015697
ENSG00000221923	
ENSG00000125457	ENSMUSG00000020743
ENSG00000187909	
ENSG00000204603	
ENSG00000144306	ENSMUSG00000008226
ENSG00000160695	ENSMUSG00000032127
ENSG00000183445	
ENSG00000209831	
ENSG00000167554	
ENSG00000113889	ENSMUSG00000022875
ENSG00000113889	ENSMUSG00000060459
ENSG00000187876	
ENSG00000138433	ENSMUSG00000041777
ENSG00000113905	ENSMUSG00000022877
ENSG00000112335	ENSMUSG00000019804
ENSG00000125445	ENSMUSG00000046756
ENSG00000149428	ENSMUSG00000032115
ENSG00000198464	
ENSG00000217236	ENSMUSG00000068859
ENSG00000111452	ENSMUSG00000044017
ENSG00000081087	ENSMUSG00000038280
ENSG00000112333	ENSMUSG00000019803
ENSG00000090512	ENSMUSG00000022871
ENSG00000125447	ENSMUSG00000020740
ENSG00000196214	
ENSG00000221431	
ENSG00000221279	
ENSG00000223108	
ENSG00000179577	
ENSG00000138430	ENSMUSG00000027108
ENSG00000125450	ENSMUSG00000020739
ENSG00000132341	ENSMUSG00000029430
ENSG00000132341	ENSMUSG00000028287
ENSG00000137700	ENSMUSG00000032114
ENSG00000143437	ENSMUSG00000015522
ENSG00000145192	ENSMUSG00000022868
ENSG00000105568	ENSMUSG00000007564
ENSG00000196655	ENSMUSG00000032112
ENSG00000111450	ENSMUSG00000029428
ENSG00000118181	ENSMUSG00000009927
ENSG00000118181	ENSMUSG00000063739
ENSG00000143387	ENSMUSG00000028111
ENSG00000025796	ENSMUSG00000019802
ENSG00000189159	ENSMUSG00000020737
ENSG00000196267	
ENSG00000186166	ENSMUSG00000043923
ENSG00000198154	
ENSG00000172845	ENSMUSG00000027109
ENSG00000204611	
ENSG00000176302	ENSMUSG00000074397
ENSG00000110375	ENSMUSG00000041523
ENSG00000218884	
ENSG00000060709	ENSMUSG00000029420
ENSG00000146285	ENSMUSG00000044770
ENSG00000197608	
ENSG00000090520	ENSMUSG00000004460
ENSG00000163131	ENSMUSG00000038642
ENSG00000125449	ENSMUSG00000057219
ENSG00000125458	ENSMUSG00000020736
ENSG00000221897	
ENSG00000113838	ENSMUSG00000004462
ENSG00000186174	ENSMUSG00000063382
ENSG00000197015	
ENSG00000213139	ENSMUSG00000033501
ENSG00000160683	ENSMUSG00000047880
ENSG00000170190	ENSMUSG00000045775
ENSG00000125207	ENSMUSG00000029423
ENSG00000144354	ENSMUSG00000055612
ENSG00000112320	ENSMUSG00000038248
ENSG00000111432	ENSMUSG00000081683
ENSG00000142556	
ENSG00000143452	ENSMUSG00000028109
ENSG00000164494	ENSMUSG00000038240
ENSG00000214039	
ENSG00000180901	ENSMUSG00000016940
ENSG00000209821	
ENSG00000178409	ENSMUSG00000038214
ENSG00000151952	ENSMUSG00000034310
ENSG00000143457	ENSMUSG00000046519
ENSG00000110367	ENSMUSG00000032097
ENSG00000130349	ENSMUSG00000019797
ENSG00000151948	ENSMUSG00000049971
ENSG00000167863	
ENSG00000218250	
ENSG00000167862	ENSMUSG00000018858
ENSG00000197619	
ENSG00000196094	
ENSG00000171032	
ENSG00000118094	ENSMUSG00000032098
ENSG00000091436	ENSMUSG00000004085
ENSG00000176024	
ENSG00000058866	ENSMUSG00000022861
ENSG00000130348	ENSMUSG00000019863
ENSG00000109089	ENSMUSG00000050910
ENSG00000139370	ENSMUSG00000029416
ENSG00000214043	
ENSG00000198093	
ENSG00000189238	
ENSG00000181234	ENSMUSG00000034324
ENSG00000171656	ENSMUSG00000013089
ENSG00000171656	ENSMUSG00000044690
ENSG00000167861	ENSMUSG00000034586
ENSG00000130347	ENSMUSG00000019864
ENSG00000106018	ENSMUSG00000011171
ENSG00000161551	
ENSG00000139364	ENSMUSG00000029483
ENSG00000143420	
ENSG00000187474	ENSMUSG00000052270
ENSG00000187474	ENSMUSG00000079700
ENSG00000187474	ENSMUSG00000060701
ENSG00000187474	ENSMUSG00000048062
ENSG00000187474	ENSMUSG00000071275
ENSG00000187474	ENSMUSG00000071276
ENSG00000182938	ENSMUSG00000018862
ENSG00000171658	
ENSG00000126870	ENSMUSG00000042050
ENSG00000091428	ENSMUSG00000049044
ENSG00000183034	ENSMUSG00000050201
ENSG00000112297	ENSMUSG00000019866
ENSG00000019144	ENSMUSG00000048537
ENSG00000143384	ENSMUSG00000038612
ENSG00000182040	ENSMUSG00000045288
ENSG00000171049	ENSMUSG00000052270
ENSG00000171049	ENSMUSG00000079700
ENSG00000171049	ENSMUSG00000060701
ENSG00000171049	ENSMUSG00000048062
ENSG00000171049	ENSMUSG00000071275
ENSG00000171049	ENSMUSG00000071276
ENSG00000188999	
ENSG00000198902	
ENSG00000172782	ENSMUSG00000044788
ENSG00000171051	ENSMUSG00000045551
ENSG00000203804	
ENSG00000163915	
ENSG00000057663	ENSMUSG00000038160
ENSG00000095139	ENSMUSG00000032096
ENSG00000136527	ENSMUSG00000022858
ENSG00000081760	ENSMUSG00000029482
ENSG00000152256	ENSMUSG00000006494
ENSG00000105509	ENSMUSG00000003665
ENSG00000161513	ENSMUSG00000018861
ENSG00000117868	ENSMUSG00000021171
ENSG00000182310	ENSMUSG00000080316
ENSG00000073792	ENSMUSG00000033581
ENSG00000197865	
ENSG00000118096	ENSMUSG00000002031
ENSG00000143382	ENSMUSG00000015850
ENSG00000184992	ENSMUSG00000037905
ENSG00000161509	ENSMUSG00000020734
ENSG00000213818	ENSMUSG00000038888
ENSG00000105501	
ENSG00000150990	ENSMUSG00000029480
ENSG00000057657	ENSMUSG00000038151
ENSG00000146918	ENSMUSG00000042029
ENSG00000091409	ENSMUSG00000027111
ENSG00000167765	
ENSG00000085377	ENSMUSG00000019849
ENSG00000163904	ENSMUSG00000022855
ENSG00000222012	
ENSG00000186921	
ENSG00000143369	ENSMUSG00000028108
ENSG00000149582	ENSMUSG00000002032
