Ensembl Gene ID	Drosophila Ensembl Gene ID
ENSG00000210532	
ENSG00000213497	
ENSG00000213498	
ENSG00000211317	
ENSG00000173683	
ENSG00000208936	
ENSG00000220387	
ENSG00000213486	
ENSG00000211303	
ENSG00000208765	
ENSG00000208769	
ENSG00000207342	
ENSG00000223323	
ENSG00000206962	
ENSG00000207081	
ENSG00000223324	
ENSG00000223325	
ENSG00000200060	
ENSG00000207168	
ENSG00000199349	
ENSG00000221008	
ENSG00000211553	
ENSG00000199466	
ENSG00000223326	
ENSG00000208955	
ENSG00000215228	
ENSG00000208968	
ENSG00000208971	
ENSG00000209144	
ENSG00000208688	
ENSG00000198896	
ENSG00000211266	
ENSG00000198660	
ENSG00000178510	
ENSG00000220743	
ENSG00000210438	
ENSG00000210782	
ENSG00000213480	
ENSG00000217407	
ENSG00000209306	
ENSG00000213495	
ENSG00000209290	
ENSG00000213442	
ENSG00000211246	
ENSG00000187684	
ENSG00000213487	
ENSG00000204041	
ENSG00000211199	
ENSG00000211183	
ENSG00000213483	
ENSG00000206913	
ENSG00000216058	
ENSG00000211520	
ENSG00000221739	
ENSG00000206620	
ENSG00000222617	
ENSG00000206995	
ENSG00000209919	
ENSG00000209232	
ENSG00000211164	
ENSG00000178863	
ENSG00000211132	
ENSG00000211079	
ENSG00000196454	
ENSG00000211042	
ENSG00000209196	
ENSG00000209915	
ENSG00000186172	
ENSG00000211033	
ENSG00000213492	
ENSG00000209156	
ENSG00000209247	
ENSG00000209127	
ENSG00000210466	
ENSG00000210457	
ENSG00000209239	
ENSG00000223067	
ENSG00000206977	
ENSG00000223068	
ENSG00000223069	
ENSG00000213456	
ENSG00000210995	
ENSG00000213513	
ENSG00000213514	
ENSG00000204108	
ENSG00000203344	
ENSG00000217401	
ENSG00000210737	
ENSG00000208798	
ENSG00000208803	
ENSG00000138338	
ENSG00000210733	
ENSG00000198592	
ENSG00000208724	
ENSG00000213526	
ENSG00000188258	
ENSG00000209629	
ENSG00000209176	
ENSG00000211439	
ENSG00000200442	
ENSG00000206656	
ENSG00000221389	
ENSG00000222926	
ENSG00000222927	
ENSG00000221696	
ENSG00000188612	
ENSG00000213510	
ENSG00000210362	
ENSG00000196732	
ENSG00000209834	
ENSG00000209828	
ENSG00000177839	
ENSG00000213098	
ENSG00000209802	
ENSG00000208843	
ENSG00000210356	
ENSG00000213099	
ENSG00000211390	
ENSG00000211590	
ENSG00000207116	
ENSG00000202487	
ENSG00000206627	
ENSG00000222882	
ENSG00000207942	
ENSG00000221175	
ENSG00000222883	
ENSG00000207047	
ENSG00000201807	
ENSG00000222884	
ENSG00000222885	
ENSG00000207519	
ENSG00000222886	
ENSG00000200114	
ENSG00000199594	
ENSG00000222887	
ENSG00000199731	
ENSG00000216007	
ENSG00000222888	
ENSG00000222889	
ENSG00000222890	
ENSG00000200132	
ENSG00000221037	
ENSG00000208034	
ENSG00000220293	
ENSG00000213102	
ENSG00000203408	
ENSG00000213451	
ENSG00000203647	
ENSG00000203648	
ENSG00000209608	
ENSG00000211979	
ENSG00000213500	
ENSG00000211978	
ENSG00000213124	
ENSG00000211977	
ENSG00000211976	
ENSG00000215939	
ENSG00000200851	
ENSG00000199865	
ENSG00000207244	
ENSG00000206686	
ENSG00000221495	
ENSG00000221766	
ENSG00000211974	
ENSG00000210720	
ENSG00000213437	
ENSG00000210406	
ENSG00000196355	
ENSG00000207307	
ENSG00000210394	
ENSG00000211416	
ENSG00000209033	
ENSG00000211972	
ENSG00000213125	
ENSG00000209282	
ENSG00000211970	
ENSG00000211969	
ENSG00000211965	
ENSG00000211963	
ENSG00000209214	
ENSG00000209158	
ENSG00000211961	
ENSG00000209304	
ENSG00000211959	
ENSG00000211958	
ENSG00000179418	
ENSG00000211955	
ENSG00000211954	
ENSG00000209318	
ENSG00000211950	
ENSG00000211949	
ENSG00000211948	
ENSG00000211947	
ENSG00000211946	
ENSG00000211945	
ENSG00000211944	
ENSG00000211943	
ENSG00000220072	
ENSG00000211941	
ENSG00000211940	
ENSG00000210298	
ENSG00000211937	
ENSG00000210887	
ENSG00000211934	
ENSG00000208893	
ENSG00000209789	
ENSG00000181093	
ENSG00000211931	
ENSG00000211928	
ENSG00000211923	
ENSG00000211922	
ENSG00000213524	
ENSG00000211919	
ENSG00000211918	
ENSG00000211912	
ENSG00000211911	
ENSG00000211910	
ENSG00000211908	
ENSG00000211906	
ENSG00000218392	
ENSG00000211905	
ENSG00000211314	
ENSG00000211903	
ENSG00000211308	
ENSG00000211298	
ENSG00000121495	
ENSG00000176378	
ENSG00000219942	
ENSG00000209787	
ENSG00000197029	
ENSG00000146736	
ENSG00000209221	
ENSG00000209163	
ENSG00000211902	
ENSG00000213530	
ENSG00000210361	
ENSG00000216425	
ENSG00000211900	
ENSG00000210262	
ENSG00000211899	
ENSG00000208841	
ENSG00000211898	
ENSG00000211283	
ENSG00000223000	
ENSG00000206650	
ENSG00000199701	
ENSG00000202356	
ENSG00000206864	
ENSG00000207025	
ENSG00000206633	
ENSG00000200874	
ENSG00000212135	
ENSG00000211278	
ENSG00000210238	
ENSG00000210229	
ENSG00000209220	
ENSG00000209303	
ENSG00000211897	
ENSG00000183545	
ENSG00000210314	
ENSG00000213140	
ENSG00000211894	
ENSG00000210205	
ENSG00000211893	
ENSG00000210301	
ENSG00000211892	
ENSG00000213569	
ENSG00000209130	
ENSG00000209287	
ENSG00000211891	
ENSG00000211890	
ENSG00000212646	
ENSG00000208783	
ENSG00000207460	
ENSG00000221730	
ENSG00000202157	
ENSG00000209138	
ENSG00000210651	
ENSG00000210647	
ENSG00000213509	
ENSG00000209993	
ENSG00000209987	
ENSG00000211273	
ENSG00000210169	
ENSG00000208799	
ENSG00000215520	
ENSG00000213539	
ENSG00000203650	
ENSG00000213538	
ENSG00000209784	
ENSG00000200013	
ENSG00000223289	
ENSG00000200750	
ENSG00000200693	
ENSG00000203297	
ENSG00000223239	
ENSG00000207744	
ENSG00000207767	
ENSG00000210810	
ENSG00000221735	
ENSG00000199053	
ENSG00000223193	
ENSG00000201821	
ENSG00000200448	
ENSG00000199348	
ENSG00000207737	
ENSG00000200444	
ENSG00000212042	
ENSG00000221115	
ENSG00000223175	
ENSG00000101819	
ENSG00000197830	
ENSG00000209589	
ENSG00000209568	
ENSG00000197470	
ENSG00000208445	
ENSG00000210259	
ENSG00000209296	
ENSG00000197473	
ENSG00000178082	
ENSG00000211290	
ENSG00000180284	
ENSG00000209256	
ENSG00000213549	
ENSG00000209275	
ENSG00000213556	
ENSG00000210308	
ENSG00000223057	
ENSG00000221191	
ENSG00000221736	
ENSG00000200241	
ENSG00000199480	
ENSG00000223058	
ENSG00000222812	
ENSG00000222813	
ENSG00000206980	
ENSG00000201501	
ENSG00000201847	
ENSG00000201843	
ENSG00000207558	
ENSG00000222814	
ENSG00000221147	
ENSG00000206807	
ENSG00000199262	
ENSG00000201324	
ENSG00000201942	
ENSG00000203414	
ENSG00000208988	
ENSG00000208991	
ENSG00000208993	
ENSG00000208995	
ENSG00000209299	
ENSG00000209002	
ENSG00000177672	
ENSG00000210751	
ENSG00000176318	
ENSG00000203486	
ENSG00000203473	
ENSG00000203416	
ENSG00000210247	
ENSG00000210227	
ENSG00000210225	
ENSG00000210222	
ENSG00000210209	
ENSG00000217484	
ENSG00000209013	
ENSG00000209228	
ENSG00000109238	
ENSG00000119826	
ENSG00000219386	
ENSG00000221163	
ENSG00000207594	
ENSG00000221358	
ENSG00000199944	
ENSG00000207690	
ENSG00000207045	
ENSG00000222990	
ENSG00000221336	
ENSG00000211990	
ENSG00000201931	
ENSG00000222991	
ENSG00000200789	
ENSG00000201894	
ENSG00000207649	
ENSG00000222992	
ENSG00000215942	
ENSG00000222993	
ENSG00000199849	
ENSG00000207797	
ENSG00000221005	
ENSG00000221538	
ENSG00000199291	
ENSG00000201085	
ENSG00000207467	
ENSG00000207613	
ENSG00000206738	
ENSG00000222994	
ENSG00000222995	
ENSG00000201860	
ENSG00000207563	
ENSG00000212402	
ENSG00000201612	
ENSG00000222996	
ENSG00000222997	
ENSG00000200495	
ENSG00000207500	
ENSG00000207303	
ENSG00000200320	
ENSG00000207341	
ENSG00000221236	
ENSG00000207159	
ENSG00000212588	
ENSG00000221243	
ENSG00000207206	
ENSG00000199361	
ENSG00000221125	
ENSG00000209320	
ENSG00000213573	
ENSG00000211269	
ENSG00000213172	
ENSG00000208861	
ENSG00000211168	
ENSG00000207086	
ENSG00000221340	
ENSG00000199289	
ENSG00000212342	
ENSG00000206971	
ENSG00000223010	
ENSG00000223011	
ENSG00000201067	
ENSG00000207866	
ENSG00000223012	
ENSG00000223013	
ENSG00000207552	
ENSG00000221630	
ENSG00000212413	
ENSG00000200820	
ENSG00000208888	
ENSG00000213553	
ENSG00000223217	
ENSG00000223218	
ENSG00000223219	
ENSG00000211544	
ENSG00000199364	
ENSG00000206878	
ENSG00000201830	
ENSG00000201869	
ENSG00000221562	
ENSG00000221749	
ENSG00000223220	
ENSG00000200021	
ENSG00000206611	
ENSG00000221641	
ENSG00000200785	
ENSG00000207839	
ENSG00000202386	
ENSG00000199069	
ENSG00000200332	
ENSG00000208313	
ENSG00000201157	
ENSG00000199791	
ENSG00000200630	
ENSG00000199350	
ENSG00000199900	
ENSG00000222764	
ENSG00000199398	
ENSG00000201668	
ENSG00000202248	
ENSG00000222765	
ENSG00000187904	
ENSG00000213594	
ENSG00000208449	
ENSG00000210289	
ENSG00000179031	
ENSG00000187899	
ENSG00000210272	
ENSG00000198938	FBgn0013676
ENSG00000198899	FBgn0013672
ENSG00000198886	FBgn0013682
ENSG00000209530	
ENSG00000157819	
ENSG00000209524	
ENSG00000209511	
ENSG00000217371	
ENSG00000210236	
ENSG00000209309	
ENSG00000198348	
ENSG00000201264	
ENSG00000206872	
ENSG00000207114	
ENSG00000216125	
ENSG00000207628	
ENSG00000222667	
ENSG00000206900	
ENSG00000223080	
ENSG00000207740	
ENSG00000201153	
ENSG00000201042	
ENSG00000221769	
ENSG00000222829	
ENSG00000206915	
ENSG00000207268	
ENSG00000223183	
ENSG00000200235	
ENSG00000222016	
ENSG00000222010	
ENSG00000222029	
ENSG00000222045	
ENSG00000206693	
ENSG00000221848	
ENSG00000222043	
ENSG00000221325	
ENSG00000199071	
ENSG00000202041	
ENSG00000222917	
ENSG00000206730	
ENSG00000200543	
ENSG00000221373	
ENSG00000202000	
ENSG00000208458	
ENSG00000221806	
ENSG00000210069	
ENSG00000213621	
ENSG00000199634	
ENSG00000210206	
ENSG00000211150	
ENSG00000175137	FBgn0033988
ENSG00000171161	
ENSG00000171163	FBgn0030008
ENSG00000171163	FBgn0030010
ENSG00000171163	FBgn0030012
ENSG00000171163	FBgn0030009
ENSG00000185220	FBgn0037633
ENSG00000177151	
ENSG00000187701	
ENSG00000189181	
ENSG00000184022	
ENSG00000183130	
ENSG00000188558	
ENSG00000182783	
ENSG00000183310	
ENSG00000196240	
ENSG00000196539	
ENSG00000203661	
ENSG00000209049	
ENSG00000196944	
ENSG00000198104	
ENSG00000175143	
ENSG00000177201	
ENSG00000177186	
ENSG00000177174	
ENSG00000177233	
ENSG00000171180	
ENSG00000177212	
ENSG00000207751	
ENSG00000198128	
ENSG00000196071	
ENSG00000162727	
ENSG00000198601	
ENSG00000179926	
ENSG00000197454	
ENSG00000203663	
ENSG00000196936	
ENSG00000187080	
ENSG00000177462	
ENSG00000177275	
ENSG00000197591	
ENSG00000162722	
ENSG00000209210	
ENSG00000209165	
ENSG00000169214	
ENSG00000198118	
ENSG00000153230	
ENSG00000221888	
ENSG00000196772	
ENSG00000177476	
ENSG00000197437	
ENSG00000209487	
ENSG00000196242	
ENSG00000177489	
ENSG00000210033	
ENSG00000162711	
ENSG00000177535	
ENSG00000203664	
ENSG00000169224	
ENSG00000188295	
ENSG00000221953	
ENSG00000196418	
ENSG00000197617	
ENSG00000162714	
ENSG00000203371	
ENSG00000162852	
ENSG00000143653	FBgn0037298
ENSG00000143653	FBgn0038038
ENSG00000153207	FBgn0031052
ENSG00000197472	
ENSG00000135747	
ENSG00000185420	FBgn0011566
ENSG00000162851	
ENSG00000203666	FBgn0034481
ENSG00000203666	FBgn0034592
ENSG00000162849	FBgn0031955
ENSG00000203667	FBgn0002354
ENSG00000188206	
ENSG00000153187	FBgn0050122
ENSG00000210177	
ENSG00000210173	
ENSG00000179397	
ENSG00000121644	FBgn0033551
ENSG00000215797	
ENSG00000179456	
ENSG00000173728	
ENSG00000035687	FBgn0027493
ENSG00000117020	FBgn0010379
ENSG00000211120	
ENSG00000215799	
ENSG00000143702	
ENSG00000054282	FBgn0051291
ENSG00000162843	FBgn0085498
ENSG00000174371	FBgn0015553
ENSG00000197769	
ENSG00000180287	FBgn0032923
ENSG00000091483	FBgn0028336
ENSG00000091483	FBgn0029890
ENSG00000091483	FBgn0036162
ENSG00000091483	FBgn0051874
ENSG00000117009	FBgn0000337
ENSG00000054277	
ENSG00000203668	FBgn0026378
ENSG00000180875	
ENSG00000182901	FBgn0024941
ENSG00000133019	
ENSG00000155816	FBgn0000256
ENSG00000212915	
ENSG00000162840	
ENSG00000198626	
ENSG00000116996	
ENSG00000215808	
ENSG00000119285	FBgn0086451
ENSG00000077522	
ENSG00000116984	
ENSG00000209069	
ENSG00000086619	FBgn0028736
ENSG00000186197	
ENSG00000215809	
ENSG00000116977	
ENSG00000116962	FBgn0026403
ENSG00000077585	
ENSG00000152904	FBgn0019662
ENSG00000116957	FBgn0033055
ENSG00000162885	FBgn0033315
ENSG00000168243	
ENSG00000143669	FBgn0035296
ENSG00000173726	FBgn0036928
ENSG00000173726	FBgn0037828
ENSG00000188739	FBgn0032620
ENSG00000054267	FBgn0085451
ENSG00000059588	FBgn0038953
ENSG00000168264	FBgn0030400
ENSG00000213601	
ENSG00000183780	FBgn0051203
ENSG00000168275	
ENSG00000135778	FBgn0037046
ENSG00000135749	FBgn0003048
ENSG00000143674	FBgn0030018
ENSG00000135750	
ENSG00000162946	
ENSG00000116991	
ENSG00000212916	
ENSG00000135766	FBgn0086689
ENSG00000116918	FBgn0038327
ENSG00000152575	
ENSG00000116903	FBgn0086476
ENSG00000010072	FBgn0030646
ENSG00000182118	
ENSG00000119283	FBgn0051721
ENSG00000143633	
ENSG00000116906	FBgn0040212
ENSG00000119280	
ENSG00000143643	
ENSG00000173409	FBgn0052442
ENSG00000135744	
ENSG00000135773	
ENSG00000143641	FBgn0031530
ENSG00000177614	
ENSG00000135775	FBgn0026634
ENSG00000135776	FBgn0023536
ENSG00000135801	FBgn0039067
ENSG00000135763	
ENSG00000223074	
ENSG00000154429	
ENSG00000143632	FBgn0000044
ENSG00000143632	FBgn0000046
ENSG00000143632	FBgn0000047
ENSG00000143632	FBgn0000045
ENSG00000069248	FBgn0039004
ENSG00000177800	
ENSG00000168118	FBgn0016701
ENSG00000213029	
ENSG00000181218	
ENSG00000196890	
ENSG00000168159	
ENSG00000215811	
ENSG00000116574	FBgn0083940
ENSG00000154370	
ENSG00000162931	
ENSG00000168148	
ENSG00000154358	FBgn0086906
ENSG00000143774	FBgn0036099
ENSG00000198835	
ENSG00000203684	
ENSG00000181873	FBgn0037610
ENSG00000162913	
ENSG00000209630	
ENSG00000208469	
ENSG00000143816	FBgn0010453
ENSG00000154342	
ENSG00000143761	
ENSG00000143793	
ENSG00000162910	FBgn0038678
ENSG00000215812	
ENSG00000081692	FBgn0032671
ENSG00000143740	
ENSG00000185888	
ENSG00000163050	FBgn0052649
ENSG00000143776	
ENSG00000181450	
ENSG00000143801	FBgn0019947
ENSG00000218327	
ENSG00000203685	
ENSG00000143772	FBgn0085388
ENSG00000143772	FBgn0032147
ENSG00000182827	FBgn0031061
ENSG00000185155	
ENSG00000183814	FBgn0023509
ENSG00000183814	FBgn0004372
ENSG00000143799	FBgn0010247
ENSG00000143811	FBgn0038516
ENSG00000143768	
ENSG00000143751	FBgn0043455
ENSG00000163041	FBgn0004828
ENSG00000196187	FBgn0033259
ENSG00000143787	
ENSG00000154380	FBgn0000578
ENSG00000143742	FBgn0035827
ENSG00000143819	FBgn0034405
ENSG00000143819	FBgn0010053
ENSG00000143819	FBgn0034406
ENSG00000143815	FBgn0034657
ENSG00000203691	
ENSG00000203694	
ENSG00000203693	FBgn0023096
ENSG00000185842	
ENSG00000209815	
ENSG00000143771	FBgn0031499
ENSG00000162923	FBgn0037094
ENSG00000143786	FBgn0000339
ENSG00000173419	
ENSG00000143756	FBgn0036005
ENSG00000143756	FBgn0033486
ENSG00000143753	FBgn0001941
ENSG00000143748	FBgn0016983
ENSG00000143514	FBgn0034606
ENSG00000185495	
ENSG00000178395	FBgn0030716
ENSG00000203697	
ENSG00000162909	
ENSG00000209811	
ENSG00000211424	
ENSG00000187554	
ENSG00000143502	
ENSG00000186063	
ENSG00000162819	
ENSG00000197520	
ENSG00000154309	FBgn0029088
ENSG00000197644	
ENSG00000143498	
ENSG00000154305	FBgn0031842
ENSG00000136630	FBgn0001170
ENSG00000143507	FBgn0004210
ENSG00000143512	
ENSG00000223096	
ENSG00000223097	
ENSG00000117791	FBgn0033451
ENSG00000186205	FBgn0033451
ENSG00000116141	
ENSG00000162817	
ENSG00000211419	
ENSG00000162813	FBgn0039698
ENSG00000067704	FBgn0036569
ENSG00000118873	FBgn0027505
ENSG00000143353	FBgn0037842
ENSG00000196660	
ENSG00000136628	FBgn0005674
ENSG00000162814	
ENSG00000067533	FBgn0038275
ENSG00000092969	FBgn0031461
ENSG00000136636	FBgn0037758
ENSG00000042781	
ENSG00000196482	
ENSG00000092978	
ENSG00000117707	FBgn0004595
ENSG00000143499	FBgn0011566
ENSG00000152104	FBgn0031799
ENSG00000117724	
ENSG00000082482	
ENSG00000162769	FBgn0033196
ENSG00000143494	
ENSG00000174606	FBgn0016762
ENSG00000136643	FBgn0038588
ENSG00000181799	
ENSG00000123685	
ENSG00000117697	
ENSG00000203705	
ENSG00000185523	
ENSG00000198468	
ENSG00000066027	FBgn0027492
ENSG00000065600	
ENSG00000117691	
ENSG00000162772	FBgn0028550
ENSG00000162771	
ENSG00000143493	FBgn0036038
ENSG00000143476	FBgn0013548
ENSG00000117650	FBgn0029970
ENSG00000123684	
ENSG00000198570	
ENSG00000170385	FBgn0035432
ENSG00000082512	
ENSG00000153363	
ENSG00000143473	FBgn0000535
ENSG00000143473	FBgn0003353
ENSG00000117625	
ENSG00000143469	FBgn0037233
ENSG00000203706	
ENSG00000082497	
ENSG00000054392	FBgn0024194
ENSG00000162757	
ENSG00000117595	
ENSG00000117597	FBgn0034933
ENSG00000009790	FBgn0040011
ENSG00000215821	
ENSG00000209061	
ENSG00000196878	
ENSG00000123689	
ENSG00000117594	
ENSG00000076356	
ENSG00000008118	
ENSG00000117335	FBgn0032797
ENSG00000117335	FBgn0010114
ENSG00000203709	
ENSG00000174059	
ENSG00000203710	FBgn0032797
ENSG00000203710	FBgn0010114
ENSG00000197721	FBgn0032797
ENSG00000197721	FBgn0010114
ENSG00000123838	FBgn0032797
ENSG00000123838	FBgn0010114
ENSG00000196352	FBgn0032797
ENSG00000196352	FBgn0010114
ENSG00000117322	FBgn0032797
ENSG00000117322	FBgn0010114
ENSG00000123836	FBgn0027621
ENSG00000123843	
ENSG00000177622	
ENSG00000182795	
ENSG00000180667	FBgn0035593
ENSG00000162894	
ENSG00000162896	
ENSG00000162897	
ENSG00000136634	
ENSG00000142224	
ENSG00000162891	
ENSG00000162892	
ENSG00000211097	
ENSG00000143479	FBgn0027101
ENSG00000162889	FBgn0013987
ENSG00000163486	
ENSG00000143466	FBgn0086657
ENSG00000162888	
ENSG00000136653	
ENSG00000143486	FBgn0041588
ENSG00000196533	
ENSG00000196188	
ENSG00000174502	
ENSG00000196550	
ENSG00000198049	
ENSG00000133065	FBgn0053181
ENSG00000162877	
ENSG00000208501	
ENSG00000208502	
ENSG00000216834	
ENSG00000208503	
ENSG00000208504	
ENSG00000203372	
ENSG00000213592	
ENSG00000158715	FBgn0069977
ENSG00000158715	FBgn0035968
ENSG00000158715	FBgn0069947
ENSG00000069275	
ENSG00000117280	
ENSG00000162873	
ENSG00000186007	
ENSG00000117266	
ENSG00000174514	
ENSG00000158711	FBgn0039225
ENSG00000133069	FBgn0037443
ENSG00000163545	FBgn0037804
ENSG00000209768	
ENSG00000203456	
ENSG00000174529	
ENSG00000133059	
ENSG00000184144	FBgn0037240
ENSG00000117222	FBgn0036973
ENSG00000117222	FBgn0036972
ENSG00000198625	
ENSG00000170382	FBgn0032235
ENSG00000170382	FBgn0085397
ENSG00000170382	FBgn0010452
ENSG00000170382	FBgn0023095
ENSG00000170382	FBgn0038638
ENSG00000163531	
ENSG00000170498	
ENSG00000174567	FBgn0052576
ENSG00000143850	FBgn0085412
ENSG00000158615	
ENSG00000133056	FBgn0015278
ENSG00000176754	
ENSG00000143842	FBgn0039938
ENSG00000143845	FBgn0000536
ENSG00000143839	
ENSG00000220804	
ENSG00000122188	
ENSG00000058673	
ENSG00000182004	FBgn0031962
ENSG00000216921	
ENSG00000204098	
ENSG00000188389	
ENSG00000188011	
ENSG00000058668	
ENSG00000204194	
ENSG00000154252	
ENSG00000204099	
ENSG00000122176	
ENSG00000188783	
ENSG00000188770	
ENSG00000133063	
ENSG00000180902	FBgn0023507
ENSG00000159388	
ENSG00000163485	
ENSG00000133055	FBgn0005666
ENSG00000133048	
ENSG00000168393	FBgn0034299
ENSG00000168395	FBgn0032516
ENSG00000122180	FBgn0002922
ENSG00000168397	FBgn0031298
ENSG00000218457	
ENSG00000159348	FBgn0036211
ENSG00000163444	FBgn0033813
ENSG00000176720	FBgn0029131
ENSG00000176720	FBgn0040491
ENSG00000176946	
ENSG00000143847	FBgn0046704
ENSG00000159346	FBgn0038984
ENSG00000115694	FBgn0086736
ENSG00000168385	FBgn0011710
ENSG00000117153	
ENSG00000006607	FBgn0051536
ENSG00000115677	FBgn0027835
ENSG00000117139	FBgn0031759
ENSG00000184774	
ENSG00000183155	FBgn0032020
ENSG00000212880	
ENSG00000143858	
ENSG00000209181	
ENSG00000115685	FBgn0028992
ENSG00000077157	FBgn0005536
ENSG00000146205	
ENSG00000077152	
ENSG00000122085	FBgn0031419
ENSG00000115687	FBgn0034950
ENSG00000162804	FBgn0031879
ENSG00000133067	FBgn0003255
ENSG00000170075	FBgn0033058
ENSG00000170075	FBgn0050340
ENSG00000170075	FBgn0050106
ENSG00000172478	
ENSG00000143862	FBgn0037551
ENSG00000143851	
ENSG00000163435	
ENSG00000172482	FBgn0014031
ENSG00000134375	FBgn0067318
ENSG00000134375	FBgn0031164
ENSG00000134375	FBgn0020371
ENSG00000134375	FBgn0037310
ENSG00000134375	FBgn0038018
ENSG00000134375	FBgn0037307
ENSG00000130294	FBgn0034155
ENSG00000176393	
ENSG00000198892	
ENSG00000163431	FBgn0082582
ENSG00000219159	
ENSG00000184945	FBgn0033807
ENSG00000210114	
ENSG00000210103	
ENSG00000209084	
ENSG00000210099	
ENSG00000210081	
ENSG00000178623	
ENSG00000198700	FBgn0037894
ENSG00000185176	FBgn0033807
ENSG00000213826	
ENSG00000210076	
ENSG00000213543	
ENSG00000134369	
ENSG00000142330	FBgn0030741
ENSG00000159176	
ENSG00000188542	FBgn0039742
ENSG00000142327	
ENSG00000159166	
ENSG00000144504	
ENSG00000159173	FBgn0004028
ENSG00000174307	
ENSG00000211086	
ENSG00000178602	
ENSG00000063660	
ENSG00000218416	
ENSG00000178586	
ENSG00000172428	FBgn0040754
ENSG00000073905	
ENSG00000130414	FBgn0019957
ENSG00000118194	FBgn0004169
ENSG00000182083	
ENSG00000221961	
ENSG00000197605	
ENSG00000213827	
ENSG00000220256	
ENSG00000222020	
ENSG00000196758	
ENSG00000218270	
ENSG00000213828	
ENSG00000163395	FBgn0005666
ENSG00000081277	
ENSG00000116857	FBgn0037313
ENSG00000065802	FBgn0031675
ENSG00000068024	FBgn0041210
ENSG00000081248	
ENSG00000132326	FBgn0003068
ENSG00000204104	FBgn0038221
ENSG00000209786	
ENSG00000186235	
ENSG00000144485	FBgn0002735
ENSG00000144485	FBgn0002733
ENSG00000144485	FBgn0002633
ENSG00000144485	FBgn0002734
ENSG00000144485	FBgn0002609
ENSG00000144485	FBgn0000591
ENSG00000144485	FBgn0030899
ENSG00000144485	FBgn0002631
ENSG00000180663	
ENSG00000178752	
ENSG00000116852	FBgn0032243
ENSG00000132323	
ENSG00000144488	
ENSG00000170128	
ENSG00000168427	
ENSG00000163362	
ENSG00000132330	FBgn0051864
ENSG00000118200	FBgn0022085
ENSG00000210130	
ENSG00000118193	FBgn0004374
ENSG00000184182	
ENSG00000118197	
ENSG00000203422	
ENSG00000162702	
ENSG00000132329	
ENSG00000203424	
ENSG00000196082	
ENSG00000216799	
ENSG00000203426	
ENSG00000203427	
ENSG00000116833	FBgn0001078
ENSG00000116833	FBgn0010229
ENSG00000177483	
ENSG00000203721	
ENSG00000211081	
ENSG00000203431	
ENSG00000124839	
ENSG00000124831	FBgn0030699
ENSG00000203433	
ENSG00000115648	
ENSG00000071677	
ENSG00000213608	
ENSG00000222022	
ENSG00000222032	
ENSG00000143355	FBgn0000099
