Ensembl Gene ID	Yeast Ensembl ID
ENSG00000217973	
ENSG00000218613	
ENSG00000220787	
ENSG00000219625	
ENSG00000217915	
ENSG00000216486	
ENSG00000217187	
ENSG00000220167	
ENSG00000215143	
ENSG00000217237	
ENSG00000219206	
ENSG00000219437	
ENSG00000220864	
ENSG00000217475	
ENSG00000220140	
ENSG00000216756	
ENSG00000220618	
ENSG00000219617	
ENSG00000216284	
ENSG00000217449	
ENSG00000219708	
ENSG00000217294	
ENSG00000216354	
ENSG00000218950	
ENSG00000218367	
ENSG00000218850	
ENSG00000218108	
ENSG00000219793	
ENSG00000218376	
ENSG00000219746	
ENSG00000218301	
ENSG00000216999	
ENSG00000220814	
ENSG00000218908	
ENSG00000220431	
ENSG00000216452	
ENSG00000216953	
ENSG00000218405	
ENSG00000218190	
ENSG00000218368	
ENSG00000219812	
ENSG00000218098	
ENSG00000217504	
ENSG00000217324	
ENSG00000220663	
ENSG00000217766	
ENSG00000218417	
ENSG00000218231	
ENSG00000217061	
ENSG00000219800	
ENSG00000217535	
ENSG00000217604	
ENSG00000217875	
ENSG00000218807	
ENSG00000220717	
ENSG00000217173	
ENSG00000217593	
ENSG00000220650	
ENSG00000219107	
ENSG00000220209	
ENSG00000219720	
ENSG00000219949	
ENSG00000217285	
ENSG00000216805	
ENSG00000216469	
ENSG00000218228	
ENSG00000219580	
ENSG00000212954	
ENSG00000217545	
ENSG00000218566	
ENSG00000217463	
ENSG00000220845	
ENSG00000220368	
ENSG00000218664	
ENSG00000220500	
ENSG00000220065	
ENSG00000218252	
ENSG00000218905	
ENSG00000219501	
ENSG00000217096	
ENSG00000220887	
ENSG00000219007	
ENSG00000217415	
ENSG00000217259	
ENSG00000218420	
ENSG00000220407	
ENSG00000220974	
ENSG00000216410	
ENSG00000218645	
ENSG00000217810	
ENSG00000218493	
ENSG00000217024	
ENSG00000220526	
ENSG00000217923	
ENSG00000220068	
ENSG00000220428	
ENSG00000220794	
ENSG00000219366	
ENSG00000218315	
ENSG00000218534	
ENSG00000219875	
ENSG00000217098	
ENSG00000220926	
ENSG00000219974	
ENSG00000219020	
ENSG00000219827	
ENSG00000216498	
ENSG00000216698	
ENSG00000220466	
ENSG00000217356	
ENSG00000185685	
ENSG00000219209	
ENSG00000219141	
ENSG00000217543	
ENSG00000216934	
ENSG00000217668	
ENSG00000216564	
ENSG00000216334	
ENSG00000219909	
ENSG00000216653	
ENSG00000218828	
ENSG00000217375	
ENSG00000187015	
ENSG00000218161	
ENSG00000216712	
ENSG00000204817	
ENSG00000216704	
ENSG00000219950	
ENSG00000220325	
ENSG00000220192	
ENSG00000219541	
ENSG00000218568	
ENSG00000216971	
ENSG00000219558	
ENSG00000216221	
ENSG00000220568	
ENSG00000216598	
ENSG00000218008	
ENSG00000218692	
ENSG00000217541	
ENSG00000220334	
ENSG00000219271	
ENSG00000219047	
ENSG00000220298	
ENSG00000217070	
ENSG00000220798	
ENSG00000216468	
ENSG00000220637	
ENSG00000220827	
ENSG00000218099	
ENSG00000212955	
ENSG00000216465	
ENSG00000217250	
ENSG00000218456	
ENSG00000219823	
ENSG00000220219	
ENSG00000219237	
ENSG00000218608	
ENSG00000219259	
ENSG00000217214	
ENSG00000219672	
ENSG00000216462	
ENSG00000216327	
ENSG00000158185	
ENSG00000218733	
ENSG00000220317	
ENSG00000204827	
ENSG00000217755	
ENSG00000217382	
ENSG00000217226	
ENSG00000218532	
ENSG00000219236	
ENSG00000220807	
ENSG00000219301	
ENSG00000219176	
ENSG00000219052	
ENSG00000217978	
ENSG00000220146	
ENSG00000219715	
ENSG00000220562	
ENSG00000217190	
ENSG00000218061	
ENSG00000204835	
ENSG00000188442	
ENSG00000220544	
ENSG00000218775	
ENSG00000217217	
ENSG00000218079	
ENSG00000218294	
ENSG00000218879	
ENSG00000220186	
ENSG00000219957	
ENSG00000219132	
ENSG00000217091	
ENSG00000219850	
ENSG00000220533	
ENSG00000218960	
ENSG00000216215	
ENSG00000216413	
ENSG00000217996	
ENSG00000218973	
ENSG00000212947	
ENSG00000217906	
ENSG00000217039	
ENSG00000219239	
ENSG00000220921	
ENSG00000217145	
ENSG00000218142	
ENSG00000215011	
ENSG00000220651	
ENSG00000217252	
ENSG00000218711	
ENSG00000219533	
ENSG00000216793	
ENSG00000220607	
ENSG00000218968	
ENSG00000217395	
ENSG00000218257	
ENSG00000217971	
ENSG00000218452	
ENSG00000217345	
ENSG00000220381	
ENSG00000216259	
ENSG00000217459	
ENSG00000219997	
ENSG00000217043	
ENSG00000217725	
ENSG00000220929	
ENSG00000217001	
ENSG00000219068	
ENSG00000220017	
ENSG00000218042	
ENSG00000216882	
ENSG00000216995	
ENSG00000220361	
ENSG00000218563	
ENSG00000219658	
ENSG00000217295	
ENSG00000217630	
ENSG00000213473	
ENSG00000216271	
ENSG00000217403	
ENSG00000220631	
ENSG00000220817	
ENSG00000219821	
ENSG00000218606	
ENSG00000220601	
ENSG00000219413	
ENSG00000220707	
ENSG00000217149	
ENSG00000220662	
ENSG00000220538	
ENSG00000219247	
ENSG00000219425	
ENSG00000216418	
ENSG00000220243	
ENSG00000216586	
ENSG00000220211	
ENSG00000220112	
ENSG00000218284	
ENSG00000220456	
ENSG00000219026	
ENSG00000218229	
ENSG00000216720	
ENSG00000220535	
ENSG00000218685	
ENSG00000219083	
ENSG00000218777	
ENSG00000218149	
ENSG00000216391	
ENSG00000220019	
ENSG00000218379	
ENSG00000217894	
ENSG00000217577	
ENSG00000218592	
ENSG00000219485	
ENSG00000218670	
ENSG00000217167	
ENSG00000220813	
ENSG00000220638	
ENSG00000218622	
ENSG00000217785	
ENSG00000217944	
ENSG00000218863	
ENSG00000219539	
ENSG00000216311	
ENSG00000220056	
ENSG00000216220	
ENSG00000217982	
ENSG00000203533	
ENSG00000216893	
ENSG00000218627	
ENSG00000219429	
ENSG00000220532	
ENSG00000219238	
ENSG00000218576	
ENSG00000217245	
ENSG00000220763	
ENSG00000219939	
ENSG00000218944	
ENSG00000216788	
ENSG00000217911	
ENSG00000219916	
ENSG00000219160	
ENSG00000219641	
ENSG00000218102	
ENSG00000216856	
ENSG00000219080	
ENSG00000105061	
ENSG00000187503	
ENSG00000220612	
ENSG00000219788	
ENSG00000217636	
ENSG00000218751	
ENSG00000218464	
ENSG00000217154	
ENSG00000220404	
ENSG00000127266	
ENSG00000218907	
ENSG00000219884	
ENSG00000220851	
ENSG00000216446	
ENSG00000217311	
ENSG00000220774	
ENSG00000219336	
ENSG00000220879	
ENSG00000127098	
ENSG00000216827	
ENSG00000217063	
ENSG00000220599	
ENSG00000218542	
ENSG00000218880	
ENSG00000220339	
ENSG00000216662	
ENSG00000220579	
ENSG00000216320	
ENSG00000219258	
ENSG00000217704	
ENSG00000220010	
ENSG00000217452	
ENSG00000220713	
ENSG00000220044	
ENSG00000220923	
ENSG00000215364	
ENSG00000218062	
ENSG00000220959	
ENSG00000217076	
ENSG00000217292	
ENSG00000217405	
ENSG00000217269	
ENSG00000217589	
ENSG00000216332	
ENSG00000218959	
ENSG00000220018	
ENSG00000216719	
ENSG00000179437	
ENSG00000219293	
ENSG00000220727	
ENSG00000217715	
ENSG00000217321	
ENSG00000220569	
ENSG00000220198	
ENSG00000220652	
ENSG00000217559	
ENSG00000218434	
ENSG00000218051	
ENSG00000219129	
ENSG00000217196	
ENSG00000219967	
ENSG00000216733	
ENSG00000217435	
ENSG00000218103	
ENSG00000218771	
ENSG00000217709	
ENSG00000218259	
ENSG00000219985	
ENSG00000205741	
ENSG00000220435	
ENSG00000219417	
ENSG00000217360	
ENSG00000218063	
ENSG00000219000	
ENSG00000219771	
ENSG00000217436	
ENSG00000220818	
ENSG00000219668	
ENSG00000214180	
ENSG00000218352	
ENSG00000216493	
ENSG00000220420	
ENSG00000217927	
ENSG00000218848	
ENSG00000216749	
ENSG00000218038	
ENSG00000217990	
ENSG00000216251	
ENSG00000218911	
ENSG00000218111	
ENSG00000218219	
ENSG00000218037	
ENSG00000219464	
ENSG00000219684	
ENSG00000218158	
ENSG00000216250	
ENSG00000220665	
ENSG00000218524	
ENSG00000217734	
ENSG00000220359	
ENSG00000216739	
ENSG00000220320	
ENSG00000219043	
ENSG00000219872	
ENSG00000220678	
ENSG00000219447	
ENSG00000220272	
ENSG00000220210	
ENSG00000219251	
ENSG00000218889	
ENSG00000216237	
ENSG00000216984	
ENSG00000220371	
ENSG00000219538	
ENSG00000220227	
ENSG00000217017	
ENSG00000218237	
ENSG00000218618	
ENSG00000220495	
ENSG00000176534	
ENSG00000218647	
ENSG00000217525	
ENSG00000220303	
ENSG00000220852	
ENSG00000217628	
ENSG00000219220	
ENSG00000217808	
ENSG00000216693	
ENSG00000213405	
ENSG00000218399	
ENSG00000218774	
ENSG00000218046	
ENSG00000217051	
ENSG00000217892	
ENSG00000218423	
ENSG00000219785	
ENSG00000219768	
ENSG00000218234	
ENSG00000217503	
ENSG00000216534	
ENSG00000213982	
ENSG00000217501	
ENSG00000218926	
ENSG00000219468	
ENSG00000217898	
ENSG00000217176	
ENSG00000216223	
ENSG00000218235	
ENSG00000218731	
ENSG00000219548	
ENSG00000217863	
ENSG00000216680	
ENSG00000216230	
ENSG00000219590	
ENSG00000219056	
ENSG00000220641	
ENSG00000216815	
ENSG00000217532	
ENSG00000220584	
ENSG00000219750	
ENSG00000203336	
ENSG00000218997	
ENSG00000220885	
ENSG00000218851	
ENSG00000218035	
ENSG00000212917	
ENSG00000214763	
ENSG00000218253	
ENSG00000217518	
ENSG00000218796	
ENSG00000219969	
ENSG00000216732	
ENSG00000218372	
ENSG00000216912	
ENSG00000216981	
ENSG00000220680	
ENSG00000219331	
ENSG00000220896	
ENSG00000217698	
ENSG00000218031	
ENSG00000216314	
ENSG00000218942	
ENSG00000219563	
ENSG00000218624	
ENSG00000220963	
ENSG00000217018	
ENSG00000220901	
ENSG00000216609	
ENSG00000218822	
ENSG00000218500	
ENSG00000219260	
ENSG00000218308	
ENSG00000216589	
ENSG00000219809	
ENSG00000218554	
ENSG00000219955	
ENSG00000218160	
ENSG00000218957	
ENSG00000216784	
ENSG00000220308	
ENSG00000216235	
ENSG00000218015	
ENSG00000219343	
ENSG00000220893	
ENSG00000220082	
ENSG00000216627	
ENSG00000217148	
ENSG00000219432	
ENSG00000217013	
ENSG00000220433	
ENSG00000220364	
ENSG00000218641	
ENSG00000217804	
ENSG00000216946	
ENSG00000197474	
ENSG00000220159	
ENSG00000216926	
ENSG00000188144	
ENSG00000219473	
ENSG00000216886	
ENSG00000218543	
ENSG00000220808	
ENSG00000219124	
ENSG00000217332	
ENSG00000216260	
ENSG00000219868	
ENSG00000219381	
ENSG00000218801	
ENSG00000219185	
ENSG00000217012	
ENSG00000219005	
ENSG00000219148	
ENSG00000216812	
ENSG00000220160	
ENSG00000218547	
ENSG00000220900	
ENSG00000216573	
ENSG00000218380	
ENSG00000220683	
ENSG00000219446	
ENSG00000217918	
ENSG00000219737	
ENSG00000217119	
ENSG00000218425	
ENSG00000218744	
ENSG00000218688	
ENSG00000216956	
ENSG00000220914	
ENSG00000217536	
ENSG00000218535	
ENSG00000220479	
ENSG00000219701	
ENSG00000218882	
ENSG00000217958	
ENSG00000216650	
ENSG00000218121	
ENSG00000219824	
ENSG00000204201	
ENSG00000217598	
ENSG00000217552	
ENSG00000218147	
ENSG00000218205	
ENSG00000217836	
ENSG00000216557	
ENSG00000220969	
ENSG00000219057	
ENSG00000217469	
ENSG00000218633	
ENSG00000218278	
ENSG00000217685	
ENSG00000220883	
ENSG00000219325	
ENSG00000219859	
ENSG00000217084	
ENSG00000218904	
ENSG00000220355	
ENSG00000217235	
ENSG00000216291	
ENSG00000219255	
ENSG00000218306	
ENSG00000220022	
ENSG00000220576	
ENSG00000216527	
ENSG00000217335	
ENSG00000219102	
ENSG00000218699	
ENSG00000220202	
ENSG00000219555	
ENSG00000219182	
ENSG00000217790	
ENSG00000220335	
ENSG00000216356	
ENSG00000217813	
ENSG00000219210	
ENSG00000219268	
ENSG00000217651	
ENSG00000216638	
ENSG00000219897	
ENSG00000216477	
ENSG00000217914	
ENSG00000217052	
ENSG00000220286	
ENSG00000219917	
ENSG00000216660	
ENSG00000219320	
ENSG00000220123	
ENSG00000217352	
ENSG00000216928	
ENSG00000218652	
ENSG00000216798	
ENSG00000219566	
ENSG00000219661	
ENSG00000218115	
ENSG00000217727	
ENSG00000219138	
ENSG00000220000	
ENSG00000220421	
ENSG00000219243	
ENSG00000218280	
ENSG00000216738	
ENSG00000218217	
ENSG00000220276	
ENSG00000218824	
ENSG00000216385	
ENSG00000217494	
ENSG00000219936	
ENSG00000219231	
ENSG00000218816	
ENSG00000217600	
ENSG00000220197	
ENSG00000219927	
ENSG00000218779	
ENSG00000220508	
ENSG00000220766	
ENSG00000217095	
ENSG00000220646	
ENSG00000219365	
ENSG00000217832	
ENSG00000217121	
ENSG00000216333	
ENSG00000217103	
ENSG00000217511	
ENSG00000220003	
ENSG00000218966	
ENSG00000219649	
ENSG00000217701	
ENSG00000216209	
ENSG00000220519	
ENSG00000217935	
ENSG00000220281	
ENSG00000218491	
ENSG00000217113	
ENSG00000218583	
ENSG00000219945	
ENSG00000218975	
ENSG00000216351	
ENSG00000217312	
ENSG00000217986	
ENSG00000219119	
ENSG00000219461	
ENSG00000219530	
ENSG00000216241	
ENSG00000220039	
ENSG00000217682	
ENSG00000216248	
ENSG00000183059	
ENSG00000219154	
ENSG00000219519	
ENSG00000220177	
ENSG00000217290	
ENSG00000218961	
ENSG00000219422	
ENSG00000219932	
ENSG00000219996	
ENSG00000216478	
ENSG00000220656	
ENSG00000219515	
ENSG00000218983	
ENSG00000217234	
ENSG00000218747	
ENSG00000216826	
ENSG00000217278	
ENSG00000220230	
ENSG00000218722	
ENSG00000216865	
ENSG00000217700	
ENSG00000218738	
ENSG00000216960	
ENSG00000216597	
ENSG00000217058	
ENSG00000218433	
ENSG00000219567	
ENSG00000220737	
ENSG00000218584	
ENSG00000217565	
ENSG00000216916	
ENSG00000220127	
ENSG00000219495	
ENSG00000220895	
ENSG00000219817	
ENSG00000220940	
ENSG00000219136	
ENSG00000218320	
ENSG00000217814	
ENSG00000216961	
ENSG00000219482	
ENSG00000219831	
ENSG00000220546	
ENSG00000217286	
ENSG00000216972	
ENSG00000216450	
ENSG00000218638	
ENSG00000219104	
ENSG00000219912	
ENSG00000219278	
ENSG00000218873	
ENSG00000217937	
ENSG00000220776	
ENSG00000218910	
ENSG00000217137	
ENSG00000220351	
ENSG00000220459	
ENSG00000217359	
ENSG00000217610	
ENSG00000216801	
ENSG00000217020	
ENSG00000220250	
ENSG00000219578	
ENSG00000216238	
ENSG00000220826	
ENSG00000219911	
ENSG00000218922	
ENSG00000217086	
ENSG00000217949	
ENSG00000220275	
ENSG00000216875	
ENSG00000216254	
ENSG00000219443	
ENSG00000218232	
ENSG00000212771	
ENSG00000217623	
ENSG00000220253	
ENSG00000217279	
ENSG00000217406	
ENSG00000219857	
ENSG00000205515	
ENSG00000216372	
ENSG00000220228	
ENSG00000217745	
ENSG00000218551	
ENSG00000220859	
ENSG00000217322	
ENSG00000219745	
ENSG00000220199	
ENSG00000217877	
ENSG00000217028	
ENSG00000217753	
ENSG00000216576	
ENSG00000216996	
ENSG00000218588	
ENSG00000218333	
ENSG00000219145	
ENSG00000219327	
ENSG00000220927	
ENSG00000220070	
ENSG00000216533	
ENSG00000217164	
ENSG00000220007	
ENSG00000218821	
ENSG00000216814	
ENSG00000220860	
ENSG00000220193	
ENSG00000220699	
ENSG00000220025	
ENSG00000148667	
ENSG00000216936	
ENSG00000218952	
ENSG00000220376	
ENSG00000216994	
ENSG00000217118	
ENSG00000220795	
ENSG00000220423	
ENSG00000219151	
ENSG00000218488	
ENSG00000217168	
ENSG00000218607	
ENSG00000219421	
ENSG00000216339	
ENSG00000217413	
ENSG00000220047	
ENSG00000218849	
ENSG00000220302	
ENSG00000217529	
ENSG00000218402	
ENSG00000220363	
ENSG00000219399	
ENSG00000217852	
ENSG00000216270	
ENSG00000216429	
ENSG00000217873	
ENSG00000217191	
ENSG00000219960	
ENSG00000219456	
ENSG00000217152	
ENSG00000217534	
ENSG00000219096	
ENSG00000217683	
ENSG00000217480	
ENSG00000216394	
ENSG00000219730	
ENSG00000218314	
ENSG00000217969	
ENSG00000218892	
ENSG00000220740	
ENSG00000216970	
ENSG00000220078	
ENSG00000218661	
ENSG00000216879	
ENSG00000216358	
ENSG00000219207	
ENSG00000216726	
ENSG00000219818	
ENSG00000218440	
ENSG00000217870	
ENSG00000216562	
ENSG00000218906	
ENSG00000219573	
ENSG00000216476	
ENSG00000216242	
ENSG00000218726	
ENSG00000215129	
ENSG00000220084	
ENSG00000219126	
ENSG00000219328	
ENSG00000220136	
ENSG00000219383	
ENSG00000218581	
ENSG00000219783	
ENSG00000220780	
ENSG00000216620	
ENSG00000219906	
ENSG00000220801	
ENSG00000217402	
ENSG00000220318	
ENSG00000218979	
ENSG00000217444	
ENSG00000212749	
ENSG00000220566	
ENSG00000220448	
ENSG00000218615	
ENSG00000216555	
ENSG00000217638	
ENSG00000216505	
ENSG00000219319	
ENSG00000218188	
ENSG00000218595	
ENSG00000219822	
ENSG00000216625	
ENSG00000217932	
ENSG00000219512	
ENSG00000218859	
ENSG00000220021	
ENSG00000217099	
ENSG00000216983	
ENSG00000219465	
ENSG00000218666	
ENSG00000206148	
ENSG00000213696	
ENSG00000220148	
ENSG00000217116	
ENSG00000220396	
ENSG00000220675	
ENSG00000216702	
ENSG00000218700	
ENSG00000217763	
ENSG00000219017	
ENSG00000220006	
ENSG00000219775	
ENSG00000218081	
ENSG00000218611	
ENSG00000219899	
ENSG00000216684	
ENSG00000216482	
ENSG00000217087	
ENSG00000218400	
ENSG00000219934	
ENSG00000220904	
ENSG00000218815	
ENSG00000216821	
ENSG00000220802	
ENSG00000217806	
ENSG00000219398	
ENSG00000185251	
ENSG00000217448	
ENSG00000219029	
ENSG00000218484	
ENSG00000217022	
ENSG00000220116	
ENSG00000219312	
ENSG00000220188	
ENSG00000218594	
ENSG00000216987	
ENSG00000217859	
ENSG00000218068	
ENSG00000219439	
ENSG00000219058	
ENSG00000218404	
ENSG00000217736	
ENSG00000218288	
ENSG00000216419	
ENSG00000218369	
ENSG00000219323	
ENSG00000220815	
ENSG00000217300	
ENSG00000218623	
ENSG00000217175	
ENSG00000218567	
ENSG00000216849	
ENSG00000220204	
ENSG00000216708	
ENSG00000198603	
ENSG00000220919	
ENSG00000219804	
ENSG00000220876	
ENSG00000219230	
ENSG00000218605	
ENSG00000217599	
ENSG00000217468	
ENSG00000220178	
ENSG00000216217	
ENSG00000219786	
ENSG00000218168	
ENSG00000217799	
ENSG00000219355	
ENSG00000216745	
ENSG00000217114	
ENSG00000219611	
ENSG00000218518	
ENSG00000217097	
ENSG00000219849	
ENSG00000220510	
ENSG00000216541	
ENSG00000217652	
ENSG00000219082	
ENSG00000219342	
ENSG00000218236	
ENSG00000216485	
ENSG00000219402	
ENSG00000216578	
ENSG00000220719	
ENSG00000217972	
ENSG00000219458	
ENSG00000218022	
ENSG00000219123	
ENSG00000220080	
ENSG00000216313	
ENSG00000217895	
ENSG00000218831	
ENSG00000217394	
ENSG00000218343	
ENSG00000220367	
ENSG00000217735	
ENSG00000217490	
ENSG00000220574	
ENSG00000217645	
ENSG00000218382	
ENSG00000219009	
ENSG00000220289	
ENSG00000220671	
ENSG00000218039	
ENSG00000217580	
ENSG00000218629	
ENSG00000216440	
ENSG00000217248	
ENSG00000218128	
ENSG00000218366	
ENSG00000217355	
ENSG00000220610	
ENSG00000219046	
ENSG00000218515	
ENSG00000216943	
ENSG00000218659	
ENSG00000220857	
ENSG00000218538	
ENSG00000216611	
ENSG00000220711	
ENSG00000218302	
ENSG00000219054	
ENSG00000216288	
ENSG00000220840	
ENSG00000217247	
ENSG00000218467	
ENSG00000219272	
ENSG00000216757	
ENSG00000220590	
ENSG00000219994	
ENSG00000218470	
ENSG00000220124	
ENSG00000220942	
ENSG00000217592	
ENSG00000217654	
ENSG00000220865	
ENSG00000219008	
ENSG00000218066	
ENSG00000217999	
ENSG00000217615	
ENSG00000218019	
ENSG00000218572	
ENSG00000220716	
ENSG00000220042	
ENSG00000219977	
ENSG00000216743	
ENSG00000217109	
ENSG00000220482	
ENSG00000220322	
ENSG00000219486	
ENSG00000169697	
ENSG00000215072	
ENSG00000216481	
ENSG00000220290	
ENSG00000218269	
ENSG00000219235	
ENSG00000220487	
ENSG00000217888	
ENSG00000218413	
ENSG00000217244	
ENSG00000220002	
ENSG00000216214	
ENSG00000218654	
ENSG00000219602	
ENSG00000220531	
ENSG00000217318	
ENSG00000218007	
ENSG00000219306	
ENSG00000216240	
ENSG00000219577	
ENSG00000218218	
ENSG00000217350	
ENSG00000216558	
ENSG00000218184	
ENSG00000217780	
ENSG00000216930	
ENSG00000220873	
ENSG00000220667	
ENSG00000219904	
ENSG00000220844	
ENSG00000217031	
ENSG00000218075	
ENSG00000218901	
ENSG00000219318	
ENSG00000220098	
ENSG00000220005	
ENSG00000220384	
ENSG00000218932	
ENSG00000217498	
ENSG00000217264	
ENSG00000218830	
ENSG00000219796	
ENSG00000219685	
ENSG00000219795	
ENSG00000218349	
ENSG00000217033	
ENSG00000213966	
ENSG00000220238	
ENSG00000217487	
ENSG00000217737	
ENSG00000219723	
ENSG00000220245	
ENSG00000218471	
ENSG00000217434	
ENSG00000219799	
ENSG00000218395	
ENSG00000218479	
ENSG00000220373	
ENSG00000218533	
ENSG00000218696	
ENSG00000219828	
ENSG00000220558	
ENSG00000217189	
ENSG00000216213	
ENSG00000216845	
ENSG00000218001	
ENSG00000213991	
ENSG00000219595	
ENSG00000178370	
ENSG00000220040	
ENSG00000218221	
ENSG00000218473	
ENSG00000219006	
ENSG00000217420	
ENSG00000219673	
ENSG00000217230	
ENSG00000218394	
ENSG00000219286	
ENSG00000220547	
ENSG00000216750	
ENSG00000219211	
ENSG00000217192	
ENSG00000219371	
ENSG00000220634	
ENSG00000216484	
ENSG00000219998	
ENSG00000219045	
ENSG00000218090	
ENSG00000217316	
ENSG00000218495	
ENSG00000218691	
ENSG00000217105	
ENSG00000220172	
ENSG00000216655	
ENSG00000218340	
ENSG00000219689	
ENSG00000219035	
ENSG00000216426	
ENSG00000219601	
ENSG00000219838	
ENSG00000220649	
ENSG00000217903	
ENSG00000219869	
ENSG00000216508	
ENSG00000217625	
ENSG00000218762	
ENSG00000218687	
ENSG00000218525	
ENSG00000217840	
ENSG00000216569	
ENSG00000218304	
ENSG00000219691	
ENSG00000220415	
ENSG00000216724	
ENSG00000219076	
ENSG00000217049	
ENSG00000216542	
ENSG00000216323	
ENSG00000217273	
ENSG00000219197	
ENSG00000219605	
ENSG00000219111	
ENSG00000218317	
ENSG00000216504	
ENSG00000220613	
ENSG00000217516	
ENSG00000218935	
ENSG00000220058	
ENSG00000217233	
ENSG00000219905	
ENSG00000219841	
ENSG00000219434	
ENSG00000216454	
ENSG00000220449	
ENSG00000217002	
ENSG00000219915	
ENSG00000220688	
ENSG00000216694	
ENSG00000217837	
ENSG00000217050	
ENSG00000220931	
ENSG00000220570	
ENSG00000219291	
ENSG00000218326	
ENSG00000216681	
ENSG00000216336	
ENSG00000220026	
ENSG00000220846	
ENSG00000216924	
ENSG00000218393	
ENSG00000219637	
ENSG00000216894	
ENSG00000216599	
ENSG00000220425	
ENSG00000218438	
ENSG00000217412	
ENSG00000216489	
ENSG00000216577	
ENSG00000220206	
ENSG00000220767	
ENSG00000218920	
ENSG00000217677	
ENSG00000220265	
ENSG00000219333	
ENSG00000220103	
ENSG00000219290	
ENSG00000217922	
ENSG00000220930	
ENSG00000220236	
ENSG00000216976	
ENSG00000218750	
ENSG00000219261	
ENSG00000220916	
ENSG00000220223	
ENSG00000220878	
ENSG00000219609	
ENSG00000188023	
ENSG00000217221	
ENSG00000220475	
ENSG00000219505	
ENSG00000220944	
ENSG00000217251	
ENSG00000217533	
ENSG00000220443	
ENSG00000220567	
ENSG00000220095	
ENSG00000218655	
ENSG00000216210	
ENSG00000197778	
ENSG00000219652	
ENSG00000220653	
ENSG00000219778	
ENSG00000218974	
ENSG00000218496	
ENSG00000220591	
ENSG00000218245	
ENSG00000218150	
ENSG00000219311	
ENSG00000220242	
ENSG00000219851	
ENSG00000219961	
ENSG00000218768	
ENSG00000217515	
ENSG00000217399	
ENSG00000219120	
ENSG00000219606	
ENSG00000220441	
ENSG00000218874	
ENSG00000220316	
ENSG00000218460	
ENSG00000216842	
ENSG00000219782	
ENSG00000218836	
ENSG00000217595	
ENSG00000219876	
ENSG00000219203	
ENSG00000218251	
ENSG00000206151	
ENSG00000216905	
ENSG00000216348	
ENSG00000216838	
ENSG00000220336	
ENSG00000219109	
ENSG00000216942	
ENSG00000216989	
ENSG00000153613	
ENSG00000218895	
