Ensembl Gene ID	Cow Ensembl Gene ID
ENSG00000143353	ENSBTAG00000015534
ENSG00000196660	ENSBTAG00000004414
ENSG00000136628	ENSBTAG00000006898
ENSG00000162814	ENSBTAG00000044088
ENSG00000067533	ENSBTAG00000009838
ENSG00000092969	ENSBTAG00000005359
ENSG00000136636	ENSBTAG00000006186
ENSG00000042781	ENSBTAG00000006188
ENSG00000196482	ENSBTAG00000010392
ENSG00000092978	ENSBTAG00000001574
ENSG00000117707	ENSBTAG00000010978
ENSG00000143499	ENSBTAG00000013166
ENSG00000152104	ENSBTAG00000021553
ENSG00000117724	ENSBTAG00000024449
ENSG00000082482	ENSBTAG00000004407
ENSG00000162769	ENSBTAG00000015974
ENSG00000143494	ENSBTAG00000003701
ENSG00000174606	ENSBTAG00000003702
ENSG00000136643	ENSBTAG00000001181
ENSG00000181799	
ENSG00000123685	ENSBTAG00000011982
ENSG00000117697	ENSBTAG00000011340
ENSG00000203705	ENSBTAG00000024443
ENSG00000185523	ENSBTAG00000010016
ENSG00000198468	
ENSG00000066027	ENSBTAG00000000754
ENSG00000065600	ENSBTAG00000000758
ENSG00000117691	ENSBTAG00000000759
ENSG00000162772	ENSBTAG00000008545
ENSG00000162771	ENSBTAG00000021166
ENSG00000143493	ENSBTAG00000018548
ENSG00000143476	ENSBTAG00000018142
ENSG00000117650	ENSBTAG00000009618
ENSG00000123684	ENSBTAG00000005137
ENSG00000198570	ENSBTAG00000024453
ENSG00000170385	ENSBTAG00000010909
ENSG00000082512	ENSBTAG00000012020
ENSG00000153363	
ENSG00000143473	ENSBTAG00000008710
ENSG00000117625	ENSBTAG00000007110
ENSG00000143469	
ENSG00000203706	
ENSG00000082497	ENSBTAG00000010850
ENSG00000054392	ENSBTAG00000043967
ENSG00000162757	ENSBTAG00000002848
ENSG00000117595	ENSBTAG00000002849
ENSG00000117597	ENSBTAG00000020886
ENSG00000009790	ENSBTAG00000002846
ENSG00000215821	
ENSG00000209061	
ENSG00000196878	ENSBTAG00000016542
ENSG00000123689	
ENSG00000117594	ENSBTAG00000015086
ENSG00000076356	ENSBTAG00000001173
ENSG00000008118	ENSBTAG00000016541
ENSG00000117335	ENSBTAG00000030910
ENSG00000203709	
ENSG00000174059	ENSBTAG00000010562
ENSG00000203710	
ENSG00000197721	
ENSG00000123838	ENSBTAG00000009876
ENSG00000196352	ENSBTAG00000006984
ENSG00000117322	ENSBTAG00000038496
ENSG00000123836	ENSBTAG00000002126
ENSG00000123843	ENSBTAG00000017714
ENSG00000177622	
ENSG00000182795	ENSBTAG00000018143
ENSG00000180667	ENSBTAG00000020273
ENSG00000162894	ENSBTAG00000019796
ENSG00000162896	ENSBTAG00000019798
ENSG00000162897	ENSBTAG00000019799
ENSG00000136634	ENSBTAG00000006685
ENSG00000142224	ENSBTAG00000006692
ENSG00000162891	ENSBTAG00000002757
ENSG00000162892	ENSBTAG00000007851
ENSG00000211097	
ENSG00000143479	ENSBTAG00000013294
ENSG00000162889	ENSBTAG00000038107
ENSG00000163486	ENSBTAG00000001483
ENSG00000143466	ENSBTAG00000010408
ENSG00000162888	
ENSG00000136653	ENSBTAG00000010427
ENSG00000143486	ENSBTAG00000010432
ENSG00000196533	ENSBTAG00000008513
ENSG00000196188	
ENSG00000174502	ENSBTAG00000001382
ENSG00000196550	ENSBTAG00000020227
ENSG00000198049	ENSBTAG00000017301
ENSG00000133065	ENSBTAG00000005379
ENSG00000162877	ENSBTAG00000008734
ENSG00000208501	
ENSG00000208502	
ENSG00000216834	
ENSG00000208503	
ENSG00000208504	
ENSG00000203372	
ENSG00000213592	
ENSG00000158715	ENSBTAG00000007693
ENSG00000069275	ENSBTAG00000008001
ENSG00000117280	ENSBTAG00000003232
ENSG00000162873	ENSBTAG00000015197
ENSG00000186007	ENSBTAG00000034632
ENSG00000117266	ENSBTAG00000012673
ENSG00000174514	ENSBTAG00000004952
ENSG00000158711	ENSBTAG00000004953
ENSG00000133069	ENSBTAG00000002361
ENSG00000163545	ENSBTAG00000018774
ENSG00000209768	
ENSG00000203456	
ENSG00000174529	ENSBTAG00000015945
ENSG00000133059	ENSBTAG00000016618
ENSG00000184144	ENSBTAG00000014645
ENSG00000117222	ENSBTAG00000015946
ENSG00000198625	ENSBTAG00000006255
ENSG00000198625	ENSBTAG00000032004
ENSG00000170382	ENSBTAG00000009111
ENSG00000163531	
ENSG00000170498	ENSBTAG00000021200
ENSG00000174567	ENSBTAG00000010177
ENSG00000143850	ENSBTAG00000004641
ENSG00000158615	ENSBTAG00000013074
ENSG00000133056	ENSBTAG00000024633
ENSG00000176754	
ENSG00000143842	ENSBTAG00000008132
ENSG00000143845	ENSBTAG00000018509
ENSG00000143839	ENSBTAG00000021333
ENSG00000220804	
ENSG00000122188	ENSBTAG00000012349
ENSG00000058673	ENSBTAG00000017352
ENSG00000182004	
ENSG00000216921	
ENSG00000204098	
ENSG00000188389	ENSBTAG00000011543
ENSG00000188011	ENSBTAG00000040598
ENSG00000058668	ENSBTAG00000014059
ENSG00000204194	
ENSG00000154252	ENSBTAG00000009093
ENSG00000204099	ENSBTAG00000014833
ENSG00000122176	ENSBTAG00000014912
ENSG00000188783	ENSBTAG00000017834
ENSG00000188770	ENSBTAG00000013764
ENSG00000133063	
ENSG00000180902	ENSBTAG00000002847
ENSG00000159388	ENSBTAG00000015711
ENSG00000163485	ENSBTAG00000011461
ENSG00000133055	ENSBTAG00000011465
ENSG00000133048	ENSBTAG00000035861
ENSG00000168393	ENSBTAG00000015408
ENSG00000168395	ENSBTAG00000009123
ENSG00000122180	ENSBTAG00000006030
ENSG00000168397	ENSBTAG00000015401
ENSG00000218457	
ENSG00000159348	ENSBTAG00000019927
ENSG00000163444	ENSBTAG00000002874
ENSG00000176720	ENSBTAG00000008711
ENSG00000176946	ENSBTAG00000013253
ENSG00000143847	ENSBTAG00000015885
ENSG00000159346	ENSBTAG00000009727
ENSG00000115694	ENSBTAG00000009676
ENSG00000168385	ENSBTAG00000002608
ENSG00000117153	ENSBTAG00000009726
ENSG00000006607	ENSBTAG00000013110
ENSG00000115677	ENSBTAG00000004315
ENSG00000117139	ENSBTAG00000006175
ENSG00000184774	ENSBTAG00000019931
ENSG00000183155	ENSBTAG00000013560
ENSG00000212880	
ENSG00000143858	
ENSG00000209181	
ENSG00000115685	ENSBTAG00000000789
ENSG00000077157	ENSBTAG00000011772
ENSG00000146205	ENSBTAG00000030203
ENSG00000077152	ENSBTAG00000004790
ENSG00000122085	ENSBTAG00000000784
ENSG00000115687	ENSBTAG00000000785
ENSG00000162804	ENSBTAG00000014132
ENSG00000133067	ENSBTAG00000004789
ENSG00000170075	ENSBTAG00000014992
ENSG00000172478	ENSBTAG00000012374
ENSG00000143862	ENSBTAG00000006574
ENSG00000143851	ENSBTAG00000003016
ENSG00000163435	ENSBTAG00000008756
ENSG00000172482	ENSBTAG00000005797
ENSG00000134375	
ENSG00000130294	ENSBTAG00000011538
ENSG00000176393	ENSBTAG00000013726
ENSG00000198892	ENSBTAG00000030805
ENSG00000163431	ENSBTAG00000021576
ENSG00000219159	
ENSG00000184945	ENSBTAG00000003389
ENSG00000210114	
ENSG00000210103	
ENSG00000209084	
ENSG00000210099	
ENSG00000210081	
ENSG00000178623	ENSBTAG00000030193
ENSG00000198700	ENSBTAG00000004452
ENSG00000185176	ENSBTAG00000003389
ENSG00000213826	
ENSG00000210076	
ENSG00000213543	
ENSG00000134369	ENSBTAG00000021919
ENSG00000142330	ENSBTAG00000002809
ENSG00000159176	ENSBTAG00000016057
ENSG00000188542	
ENSG00000142327	ENSBTAG00000007215
ENSG00000159166	ENSBTAG00000024663
ENSG00000144504	ENSBTAG00000003593
ENSG00000159173	
ENSG00000174307	
ENSG00000211086	
ENSG00000178602	ENSBTAG00000020592
ENSG00000063660	ENSBTAG00000015996
ENSG00000218416	
ENSG00000178586	ENSBTAG00000040084
ENSG00000178586	ENSBTAG00000003281
ENSG00000172428	ENSBTAG00000010910
ENSG00000073905	
ENSG00000130414	ENSBTAG00000003279
ENSG00000118194	
ENSG00000182083	ENSBTAG00000040084
ENSG00000182083	ENSBTAG00000003281
ENSG00000221961	
ENSG00000197605	
ENSG00000213827	
ENSG00000220256	
ENSG00000222020	
ENSG00000196758	
ENSG00000218270	
ENSG00000213828	
ENSG00000163395	
ENSG00000081277	
ENSG00000116857	
ENSG00000065802	ENSBTAG00000003376
ENSG00000068024	ENSBTAG00000017764
ENSG00000081248	
ENSG00000132326	ENSBTAG00000001879
ENSG00000204104	ENSBTAG00000015973
ENSG00000209786	
ENSG00000186235	
ENSG00000144485	ENSBTAG00000009870
ENSG00000180663	
ENSG00000178752	ENSBTAG00000030208
ENSG00000116852	
ENSG00000132323	ENSBTAG00000010176
ENSG00000144488	ENSBTAG00000010164
ENSG00000170128	
ENSG00000168427	ENSBTAG00000019935
ENSG00000163362	
ENSG00000132330	ENSBTAG00000017826
ENSG00000118200	ENSBTAG00000008153
ENSG00000210130	
ENSG00000118193	ENSBTAG00000021874
ENSG00000184182	ENSBTAG00000026114
ENSG00000118197	ENSBTAG00000020563
ENSG00000203422	
ENSG00000162702	
ENSG00000132329	ENSBTAG00000011534
ENSG00000203424	
ENSG00000196082	
ENSG00000216799	
ENSG00000203426	
ENSG00000203427	
ENSG00000116833	ENSBTAG00000009265
ENSG00000177483	ENSBTAG00000010676
ENSG00000203721	
ENSG00000211081	
ENSG00000203431	
ENSG00000124839	ENSBTAG00000017624
ENSG00000124831	
ENSG00000203433	
ENSG00000115648	ENSBTAG00000000634
ENSG00000071677	ENSBTAG00000017615
ENSG00000213608	
ENSG00000222022	
ENSG00000222032	
ENSG00000143355	ENSBTAG00000013499
ENSG00000163359	ENSBTAG00000030190
ENSG00000151414	ENSBTAG00000016943
ENSG00000151418	ENSBTAG00000019890
ENSG00000081237	ENSBTAG00000023144
ENSG00000213047	
ENSG00000124835	
ENSG00000198612	ENSBTAG00000005854
ENSG00000198612	ENSBTAG00000013522
ENSG00000162701	ENSBTAG00000037661
ENSG00000203724	ENSBTAG00000044114
ENSG00000132321	ENSBTAG00000013505
ENSG00000132321	ENSBTAG00000030233
ENSG00000213834	
ENSG00000144476	ENSBTAG00000018424
ENSG00000177888	ENSBTAG00000002291
ENSG00000182177	ENSBTAG00000038915
ENSG00000134376	ENSBTAG00000008944
ENSG00000213835	
ENSG00000222007	
ENSG00000168505	ENSBTAG00000008898
ENSG00000130147	ENSBTAG00000013869
ENSG00000143278	ENSBTAG00000000070
ENSG00000157985	ENSBTAG00000016504
ENSG00000066279	ENSBTAG00000007860
ENSG00000210724	
ENSG00000134391	ENSBTAG00000015159
ENSG00000188042	ENSBTAG00000019668
ENSG00000134389	ENSBTAG00000038171
ENSG00000080910	ENSBTAG00000015159
ENSG00000072080	ENSBTAG00000002030
ENSG00000134365	ENSBTAG00000027267
ENSG00000134365	ENSBTAG00000039995
ENSG00000134365	ENSBTAG00000003729
ENSG00000134365	ENSBTAG00000024647
ENSG00000134365	ENSBTAG00000037950
ENSG00000134365	ENSBTAG00000040409
ENSG00000144481	ENSBTAG00000014652
ENSG00000116785	
ENSG00000209749	
ENSG00000213613	
ENSG00000162630	ENSBTAG00000019859
ENSG00000162687	ENSBTAG00000016729
ENSG00000185038	ENSBTAG00000017434
ENSG00000000971	
ENSG00000123485	ENSBTAG00000024726
ENSG00000116747	ENSBTAG00000013812
ENSG00000023572	ENSBTAG00000015972
ENSG00000134371	ENSBTAG00000016703
ENSG00000116750	ENSBTAG00000013620
ENSG00000167165	ENSBTAG00000026181
ENSG00000215825	ENSBTAG00000037494
ENSG00000090104	ENSBTAG00000021672
ENSG00000127074	ENSBTAG00000013849
ENSG00000116741	ENSBTAG00000034366
ENSG00000085982	ENSBTAG00000000149
ENSG00000162670	ENSBTAG00000008420
ENSG00000150681	ENSBTAG00000013064
ENSG00000077044	ENSBTAG00000020616
ENSG00000203459	
ENSG00000130561	ENSBTAG00000021480
ENSG00000116711	ENSBTAG00000013298
ENSG00000116703	ENSBTAG00000004176
ENSG00000073756	ENSBTAG00000014127
ENSG00000085978	ENSBTAG00000003928
ENSG00000157181	ENSBTAG00000011946
ENSG00000066248	ENSBTAG00000008942
ENSG00000222001	
ENSG00000115488	ENSBTAG00000020672
ENSG00000047410	ENSBTAG00000011943
ENSG00000168918	ENSBTAG00000020173
ENSG00000213848	
ENSG00000115474	ENSBTAG00000005858
ENSG00000116690	ENSBTAG00000011932
ENSG00000182600	ENSBTAG00000018058
ENSG00000209747	
ENSG00000115468	ENSBTAG00000014596
ENSG00000143341	ENSBTAG00000015235
ENSG00000204120	ENSBTAG00000014079
ENSG00000135930	ENSBTAG00000010598
ENSG00000116679	ENSBTAG00000014249
ENSG00000121486	ENSBTAG00000011285
ENSG00000196811	ENSBTAG00000011390
ENSG00000116668	ENSBTAG00000004492
ENSG00000221944	
ENSG00000163295	ENSBTAG00000012363
ENSG00000163295	ENSBTAG00000004519
ENSG00000163295	ENSBTAG00000016748
ENSG00000163295	ENSBTAG00000026901
ENSG00000163295	ENSBTAG00000037646
ENSG00000163295	ENSBTAG00000039346
ENSG00000171551	ENSBTAG00000021050
ENSG00000121481	ENSBTAG00000000023
ENSG00000135902	
ENSG00000211323	
ENSG00000211318	
ENSG00000211306	
ENSG00000211304	
ENSG00000213620	
ENSG00000211300	
ENSG00000211296	
ENSG00000211295	
ENSG00000163286	ENSBTAG00000012363
ENSG00000163286	ENSBTAG00000004519
ENSG00000163286	ENSBTAG00000016748
ENSG00000163286	ENSBTAG00000026901
ENSG00000163286	ENSBTAG00000037646
ENSG00000163286	ENSBTAG00000039346
ENSG00000135842	ENSBTAG00000014548
ENSG00000211270	
ENSG00000211257	
ENSG00000116667	ENSBTAG00000038079
ENSG00000116667	ENSBTAG00000017660
ENSG00000163283	ENSBTAG00000012363
ENSG00000163283	ENSBTAG00000004519
ENSG00000163283	ENSBTAG00000016748
ENSG00000163283	ENSBTAG00000026901
ENSG00000163283	ENSBTAG00000037646
ENSG00000163283	ENSBTAG00000039346
ENSG00000116406	ENSBTAG00000019264
ENSG00000204121	
ENSG00000209782	
ENSG00000209773	
ENSG00000163273	ENSBTAG00000003253
ENSG00000198756	ENSBTAG00000035836
ENSG00000144535	ENSBTAG00000011964
ENSG00000198860	ENSBTAG00000016369
ENSG00000143344	ENSBTAG00000019630
ENSG00000213850	
ENSG00000162704	
ENSG00000173627	
ENSG00000116701	ENSBTAG00000008004
ENSG00000144524	ENSBTAG00000005207
ENSG00000177673	
ENSG00000157064	ENSBTAG00000000795
ENSG00000187514	
ENSG00000116698	ENSBTAG00000008003
ENSG00000156973	ENSBTAG00000019480
ENSG00000181798	
ENSG00000171596	ENSBTAG00000017684
ENSG00000156966	ENSBTAG00000001359
ENSG00000172799	ENSBTAG00000027159
ENSG00000135862	ENSBTAG00000011966
ENSG00000115053	ENSBTAG00000016174
ENSG00000115053	ENSBTAG00000026909
ENSG00000058085	ENSBTAG00000000793
ENSG00000135829	ENSBTAG00000019821
ENSG00000135931	ENSBTAG00000018502
ENSG00000157060	ENSBTAG00000031238
ENSG00000135838	ENSBTAG00000002266
ENSG00000135914	ENSBTAG00000039772
ENSG00000135828	ENSBTAG00000009091
ENSG00000173692	ENSBTAG00000005119
ENSG00000143333	ENSBTAG00000004305
ENSG00000135824	ENSBTAG00000026481
ENSG00000121446	ENSBTAG00000018220
ENSG00000173699	ENSBTAG00000030718
ENSG00000204128	ENSBTAG00000026710
ENSG00000203729	
ENSG00000213056	ENSBTAG00000018219
ENSG00000179930	
ENSG00000135821	ENSBTAG00000013631
ENSG00000135916	ENSBTAG00000017855
ENSG00000203730	ENSBTAG00000021432
ENSG00000135898	ENSBTAG00000017431
ENSG00000213587	
ENSG00000198216	ENSBTAG00000020887
ENSG00000135932	ENSBTAG00000013459
ENSG00000135932	ENSBTAG00000011891
ENSG00000162783	ENSBTAG00000039764
ENSG00000179452	
ENSG00000067066	ENSBTAG00000038710
ENSG00000198665	
ENSG00000135823	ENSBTAG00000020458
ENSG00000153029	ENSBTAG00000009924
ENSG00000185404	
ENSG00000143324	ENSBTAG00000009169
ENSG00000135835	ENSBTAG00000006260
ENSG00000079263	ENSBTAG00000009664
ENSG00000215828	
ENSG00000209985	
ENSG00000121454	ENSBTAG00000003992
ENSG00000135847	ENSBTAG00000044133
ENSG00000163053	ENSBTAG00000010344
ENSG00000135899	ENSBTAG00000015752
ENSG00000116260	ENSBTAG00000014191
ENSG00000143337	ENSBTAG00000035226
ENSG00000135837	ENSBTAG00000038274
ENSG00000135837	ENSBTAG00000008082
ENSG00000153832	ENSBTAG00000010338
ENSG00000218839	ENSBTAG00000037813
ENSG00000153827	ENSBTAG00000021653
ENSG00000153823	ENSBTAG00000037640
ENSG00000162782	ENSBTAG00000002407
ENSG00000187957	ENSBTAG00000016063
ENSG00000143340	ENSBTAG00000021492
ENSG00000169905	ENSBTAG00000035230
ENSG00000123977	ENSBTAG00000021327
ENSG00000219503	
ENSG00000153820	ENSBTAG00000021328
ENSG00000116218	ENSBTAG00000002167
ENSG00000057252	ENSBTAG00000004059
ENSG00000115009	ENSBTAG00000021326
ENSG00000162779	ENSBTAG00000002164
ENSG00000183514	ENSBTAG00000021119
ENSG00000143322	ENSBTAG00000015026
ENSG00000042304	
ENSG00000135917	ENSBTAG00000021325
ENSG00000168955	ENSBTAG00000021322
ENSG00000186283	ENSBTAG00000014006
ENSG00000173744	ENSBTAG00000021323
ENSG00000209463	
ENSG00000209457	
ENSG00000168958	ENSBTAG00000021319
ENSG00000168958	ENSBTAG00000026249
ENSG00000116194	ENSBTAG00000010719
ENSG00000116199	ENSBTAG00000013999
ENSG00000213057	
ENSG00000116191	ENSBTAG00000010718
ENSG00000184909	ENSBTAG00000004941
ENSG00000135820	
ENSG00000075391	ENSBTAG00000015537
ENSG00000188585	
ENSG00000081052	
ENSG00000198797	ENSBTAG00000013715
ENSG00000120341	ENSBTAG00000000854
ENSG00000169031	ENSBTAG00000021316
ENSG00000215831	
ENSG00000169047	ENSBTAG00000021308
ENSG00000144468	ENSBTAG00000023963
ENSG00000116183	ENSBTAG00000018303
ENSG00000152092	ENSBTAG00000012953
ENSG00000120332	ENSBTAG00000015650
ENSG00000116147	ENSBTAG00000011706
ENSG00000135905	ENSBTAG00000000581
ENSG00000143207	ENSBTAG00000031385
ENSG00000144460	ENSBTAG00000019152
ENSG00000221662	
ENSG00000116161	ENSBTAG00000001107
ENSG00000120333	ENSBTAG00000001109
ENSG00000120333	ENSBTAG00000008517
ENSG00000124019	ENSBTAG00000038700
ENSG00000203737	ENSBTAG00000038189
ENSG00000036257	ENSBTAG00000021769
ENSG00000152061	
ENSG00000135900	ENSBTAG00000011514
ENSG00000135919	ENSBTAG00000008717
ENSG00000135870	ENSBTAG00000020094
ENSG00000152056	ENSBTAG00000011133
ENSG00000085449	ENSBTAG00000016951
ENSG00000117601	ENSBTAG00000004362
ENSG00000171951	ENSBTAG00000021588
ENSG00000203461	
ENSG00000185278	ENSBTAG00000004361
ENSG00000152049	ENSBTAG00000006432
ENSG00000117593	ENSBTAG00000004358
ENSG00000124003	ENSBTAG00000008431
ENSG00000123983	ENSBTAG00000017258
ENSG00000076321	ENSBTAG00000024485
ENSG00000116120	ENSBTAG00000011649
ENSG00000120334	ENSBTAG00000006925
ENSG00000210831	
ENSG00000163081	
ENSG00000163082	
ENSG00000183831	ENSBTAG00000044117
ENSG00000219489	
ENSG00000117592	ENSBTAG00000004855
ENSG00000117592	ENSBTAG00000000119
ENSG00000162753	ENSBTAG00000002231
ENSG00000117586	ENSBTAG00000002894
ENSG00000203739	
ENSG00000135903	ENSBTAG00000009950
ENSG00000120337	ENSBTAG00000016468
ENSG00000094975	ENSBTAG00000010169
ENSG00000117560	
ENSG00000180999	ENSBTAG00000032825
ENSG00000135845	ENSBTAG00000024542
ENSG00000135845	ENSBTAG00000013585
ENSG00000116106	ENSBTAG00000010030
ENSG00000217284	
ENSG00000114923	ENSBTAG00000014975
ENSG00000212919	
ENSG00000179342	
ENSG00000197959	ENSBTAG00000014319
ENSG00000123999	ENSBTAG00000009972
ENSG00000010165	ENSBTAG00000017721
ENSG00000144589	ENSBTAG00000038992
ENSG00000123989	ENSBTAG00000020539
ENSG00000188760	ENSBTAG00000020540
ENSG00000124006	ENSBTAG00000040338
ENSG00000034971	ENSBTAG00000020342
ENSG00000117533	ENSBTAG00000020591
ENSG00000211057	
ENSG00000169898	
ENSG00000179467	
ENSG00000211195	
ENSG00000144591	ENSBTAG00000002995
ENSG00000076258	ENSBTAG00000016685
ENSG00000072182	ENSBTAG00000020537
ENSG00000117523	ENSBTAG00000001821
ENSG00000210826	
ENSG00000072195	ENSBTAG00000002990
ENSG00000007933	
ENSG00000117507	ENSBTAG00000020597
ENSG00000094963	ENSBTAG00000002974
ENSG00000010932	ENSBTAG00000021408
ENSG00000175084	ENSBTAG00000005353
ENSG00000120370	ENSBTAG00000003295
ENSG00000116132	ENSBTAG00000004570
ENSG00000117501	ENSBTAG00000032888
ENSG00000000457	ENSBTAG00000014794
ENSG00000000457	ENSBTAG00000032949
ENSG00000075945	ENSBTAG00000017727
ENSG00000203740	ENSBTAG00000021298
ENSG00000000460	ENSBTAG00000014793
ENSG00000123992	ENSBTAG00000021514
ENSG00000054356	ENSBTAG00000013798
ENSG00000007908	ENSBTAG00000007307
ENSG00000182698	ENSBTAG00000010897
ENSG00000171806	ENSBTAG00000021671
ENSG00000188404	ENSBTAG00000011515
ENSG00000209957	
ENSG00000127824	ENSBTAG00000030974
ENSG00000174175	ENSBTAG00000020755
ENSG00000163526	
ENSG00000135924	ENSBTAG00000013782
ENSG00000203460	
ENSG00000008018	ENSBTAG00000007685
ENSG00000198734	ENSBTAG00000017722
ENSG00000115661	ENSBTAG00000020613
ENSG00000112592	ENSBTAG00000007686
ENSG00000071994	ENSBTAG00000011179
ENSG00000208512	
ENSG00000117477	ENSBTAG00000020264
ENSG00000163521	ENSBTAG00000020611
ENSG00000112584	ENSBTAG00000003884
ENSG00000117479	ENSBTAG00000020266
ENSG00000203377	
ENSG00000117475	ENSBTAG00000002690
ENSG00000163516	ENSBTAG00000020610
ENSG00000198719	ENSBTAG00000031476
ENSG00000198719	ENSBTAG00000000318
ENSG00000203465	
ENSG00000203466	
ENSG00000143156	ENSBTAG00000002689
ENSG00000130023	ENSBTAG00000000918
ENSG00000184786	ENSBTAG00000000916
ENSG00000198925	ENSBTAG00000020608
ENSG00000130024	ENSBTAG00000003929
ENSG00000143153	ENSBTAG00000002688
ENSG00000143185	ENSBTAG00000009943
ENSG00000143185	ENSBTAG00000009938
ENSG00000143184	ENSBTAG00000009943
ENSG00000143184	ENSBTAG00000009938
ENSG00000143196	ENSBTAG00000021211
ENSG00000185127	ENSBTAG00000003925
ENSG00000186340	ENSBTAG00000018810
ENSG00000143178	ENSBTAG00000002952
ENSG00000184465	ENSBTAG00000009620
ENSG00000184465	ENSBTAG00000037939
ENSG00000213064	ENSBTAG00000037819
ENSG00000115657	ENSBTAG00000020607
ENSG00000164488	ENSBTAG00000031532
ENSG00000143147	ENSBTAG00000000616
ENSG00000158552	ENSBTAG00000020606
ENSG00000112562	ENSBTAG00000027209
ENSG00000112562	ENSBTAG00000013176
ENSG00000143155	ENSBTAG00000005393
ENSG00000125337	ENSBTAG00000007694
ENSG00000115649	ENSBTAG00000012619
ENSG00000153303	ENSBTAG00000014062
ENSG00000144567	ENSBTAG00000012620
ENSG00000163501	ENSBTAG00000008452
ENSG00000187736	ENSBTAG00000031041
ENSG00000143158	
ENSG00000143164	ENSBTAG00000020969
ENSG00000213901	ENSBTAG00000012618
ENSG00000143199	ENSBTAG00000001052
ENSG00000181378	ENSBTAG00000026751
ENSG00000130396	ENSBTAG00000005557
ENSG00000203467	
ENSG00000163499	ENSBTAG00000014819
ENSG00000198221	
ENSG00000203470	
ENSG00000156577	
ENSG00000198683	
ENSG00000220691	
ENSG00000203688	
ENSG00000163497	ENSBTAG00000020191
ENSG00000197965	ENSBTAG00000002823
ENSG00000146521	
ENSG00000203690	
ENSG00000135925	ENSBTAG00000009217
ENSG00000171450	ENSBTAG00000031052
ENSG00000203689	
ENSG00000115596	ENSBTAG00000013990
ENSG00000120440	ENSBTAG00000031481
ENSG00000198771	ENSBTAG00000014151
ENSG00000115592	ENSBTAG00000013492
ENSG00000112494	ENSBTAG00000014498
ENSG00000143162	ENSBTAG00000008931
ENSG00000120436	ENSBTAG00000014497
ENSG00000153468	
ENSG00000204341	
ENSG00000209183	
ENSG00000198821	ENSBTAG00000012700
ENSG00000135929	ENSBTAG00000013489
ENSG00000163482	ENSBTAG00000003819
ENSG00000143190	ENSBTAG00000024534
ENSG00000112486	ENSBTAG00000014496
ENSG00000135912	ENSBTAG00000018415
ENSG00000026297	ENSBTAG00000014494
ENSG00000143167	ENSBTAG00000009148
ENSG00000163481	ENSBTAG00000003817
ENSG00000198842	ENSBTAG00000008652
ENSG00000213066	ENSBTAG00000014495
ENSG00000181325	
ENSG00000074582	ENSBTAG00000003813
ENSG00000143194	ENSBTAG00000016550
ENSG00000143157	ENSBTAG00000010775
ENSG00000152382	ENSBTAG00000010456
ENSG00000143195	ENSBTAG00000019497
ENSG00000071242	ENSBTAG00000021741
ENSG00000215834	ENSBTAG00000022504
ENSG00000115568	ENSBTAG00000026772
ENSG00000060762	ENSBTAG00000027879
ENSG00000143179	ENSBTAG00000044150
ENSG00000115556	ENSBTAG00000003809
