Ensembl Gene ID	Dog Ensembl Gene ID
ENSG00000213073	
ENSG00000208105	
ENSG00000208103	
ENSG00000208102	
ENSG00000208100	
ENSG00000208099	
ENSG00000208097	
ENSG00000208092	
ENSG00000208089	
ENSG00000208087	
ENSG00000208083	
ENSG00000208081	
ENSG00000208415	
ENSG00000213069	
ENSG00000208409	
ENSG00000208407	
ENSG00000213067	
ENSG00000197146	
ENSG00000213065	
ENSG00000216721	
ENSG00000213353	
ENSG00000175194	
ENSG00000208079	
ENSG00000179921	
ENSG00000209152	
ENSG00000213336	
ENSG00000208074	
ENSG00000209265	
ENSG00000209263	
ENSG00000208073	
ENSG00000209307	
ENSG00000198789	
ENSG00000213300	
ENSG00000176320	
ENSG00000208071	
ENSG00000144440	
ENSG00000208070	
ENSG00000208067	
ENSG00000208066	
ENSG00000208065	
ENSG00000209143	
ENSG00000208064	
ENSG00000208062	
ENSG00000203291	
ENSG00000208059	
ENSG00000209142	
ENSG00000208058	
ENSG00000208057	
ENSG00000209230	
ENSG00000209170	
ENSG00000177173	
ENSG00000208056	
ENSG00000208055	
ENSG00000209147	
ENSG00000209167	
ENSG00000213262	
ENSG00000208052	
ENSG00000209185	
ENSG00000209180	
ENSG00000209203	
ENSG00000208050	
ENSG00000208049	
ENSG00000208048	
ENSG00000209009	
ENSG00000213244	
ENSG00000213241	
ENSG00000177144	
ENSG00000171567	
ENSG00000208961	
ENSG00000208047	
ENSG00000208046	
ENSG00000213055	
ENSG00000208946	
ENSG00000208929	
ENSG00000208912	
ENSG00000208897	
ENSG00000180867	
ENSG00000213226	
ENSG00000178836	
ENSG00000208881	
ENSG00000208875	
ENSG00000208867	
ENSG00000208865	
ENSG00000208860	
ENSG00000208851	
ENSG00000208836	
ENSG00000220908	
ENSG00000208815	
ENSG00000188875	
ENSG00000220353	
ENSG00000218678	
ENSG00000208767	
ENSG00000208764	
ENSG00000208762	
ENSG00000208759	
ENSG00000208755	
ENSG00000208737	
ENSG00000208707	
ENSG00000208696	
ENSG00000213224	
ENSG00000213223	
ENSG00000203816	
ENSG00000208674	
ENSG00000208670	
ENSG00000197844	
ENSG00000208667	
ENSG00000208043	
ENSG00000208042	
ENSG00000208041	
ENSG00000208040	
ENSG00000208660	
ENSG00000215856	
ENSG00000213048	
ENSG00000178608	
ENSG00000208655	
ENSG00000208654	
ENSG00000208652	
ENSG00000208039	
ENSG00000183586	
ENSG00000208576	
ENSG00000208567	
ENSG00000208558	
ENSG00000208550	
ENSG00000208528	
ENSG00000196819	
ENSG00000198694	
ENSG00000203263	
ENSG00000203262	
ENSG00000208495	
ENSG00000208493	
ENSG00000198867	
ENSG00000196333	
ENSG00000208478	
ENSG00000213080	
ENSG00000208455	
ENSG00000203745	
ENSG00000213075	
ENSG00000208452	
ENSG00000208450	
ENSG00000213070	
ENSG00000208426	
ENSG00000208402	
ENSG00000208384	
ENSG00000213068	
ENSG00000187615	
ENSG00000180882	
ENSG00000213063	
ENSG00000208383	
ENSG00000208380	
ENSG00000208377	
ENSG00000203260	
ENSG00000208366	
ENSG00000208362	
ENSG00000213061	
ENSG00000213060	
ENSG00000208356	
ENSG00000208338	
ENSG00000208303	
ENSG00000208302	
ENSG00000181101	
ENSG00000172760	
ENSG00000213058	
ENSG00000208275	
ENSG00000208273	
ENSG00000208272	
ENSG00000208267	
ENSG00000208264	
ENSG00000198747	
ENSG00000176855	
ENSG00000208253	
ENSG00000208252	
ENSG00000213051	
ENSG00000208248	
ENSG00000208232	
ENSG00000208231	
ENSG00000208230	
ENSG00000213046	
ENSG00000177287	
ENSG00000208226	
ENSG00000208220	
ENSG00000217193	
ENSG00000213045	
ENSG00000208219	
ENSG00000184965	
ENSG00000208212	
ENSG00000208209	
ENSG00000184655	
ENSG00000208201	
ENSG00000213041	
ENSG00000208197	
ENSG00000208196	
ENSG00000213038	
ENSG00000213037	
ENSG00000208193	
ENSG00000220749	
ENSG00000208192	
ENSG00000203259	
ENSG00000203258	
ENSG00000213036	
ENSG00000185221	
ENSG00000208186	
ENSG00000208185	
ENSG00000208183	
ENSG00000208180	
ENSG00000213033	
ENSG00000208179	
ENSG00000208178	
ENSG00000208175	
ENSG00000208174	
ENSG00000208172	
ENSG00000188460	
ENSG00000176050	
ENSG00000208165	
ENSG00000213032	
ENSG00000208163	
ENSG00000208161	
ENSG00000208160	
ENSG00000208159	
ENSG00000208156	
ENSG00000208155	
ENSG00000213031	
ENSG00000181201	
ENSG00000208134	
ENSG00000177788	
ENSG00000208132	
ENSG00000208131	
ENSG00000213028	
ENSG00000203257	
ENSG00000208121	
ENSG00000208120	
ENSG00000208119	
ENSG00000208118	
ENSG00000208115	
ENSG00000208113	
ENSG00000208111	
ENSG00000208109	
ENSG00000208108	
ENSG00000208107	
ENSG00000203673	
ENSG00000208104	
ENSG00000208101	
ENSG00000208098	
ENSG00000187712	
ENSG00000208096	
ENSG00000208094	
ENSG00000208091	
ENSG00000208090	
ENSG00000208088	
ENSG00000208086	
ENSG00000208084	
ENSG00000208082	
ENSG00000208080	
ENSG00000208078	
ENSG00000208077	
ENSG00000208076	
ENSG00000208075	
ENSG00000208072	
ENSG00000213026	
ENSG00000208068	
ENSG00000213025	
ENSG00000179576	
ENSG00000208060	
ENSG00000208054	
ENSG00000208053	
ENSG00000208051	
ENSG00000197067	
ENSG00000176062	
ENSG00000216740	
ENSG00000196179	
ENSG00000198447	
ENSG00000219928	
ENSG00000217716	
ENSG00000177910	
ENSG00000203830	
ENSG00000196183	
ENSG00000198045	
ENSG00000197819	
ENSG00000197791	
ENSG00000196198	
ENSG00000196330	
ENSG00000203828	
ENSG00000203606	
ENSG00000198784	
ENSG00000185074	
ENSG00000203568	
ENSG00000196592	
ENSG00000222039	
ENSG00000196303	
ENSG00000213557	
ENSG00000198583	
ENSG00000169253	
ENSG00000197460	
ENSG00000198703	
ENSG00000189145	
ENSG00000198702	
ENSG00000102055	
ENSG00000204915	
ENSG00000158731	
ENSG00000197823	
ENSG00000184596	
ENSG00000213867	
ENSG00000213062	
ENSG00000196885	
ENSG00000196163	
ENSG00000177747	
ENSG00000205311	
ENSG00000185036	
ENSG00000213786	
ENSG00000206147	
ENSG00000196836	
ENSG00000176265	
ENSG00000213003	
ENSG00000212695	
ENSG00000177529	
ENSG00000164738	
ENSG00000216867	
ENSG00000198762	
ENSG00000213727	
ENSG00000197041	
ENSG00000146677	
ENSG00000218933	
ENSG00000203541	
ENSG00000212881	
ENSG00000183249	
ENSG00000218754	
ENSG00000198618	
ENSG00000206144	
ENSG00000189089	
ENSG00000184441	
ENSG00000175911	
ENSG00000197987	
ENSG00000212802	
ENSG00000176933	
ENSG00000176748	
ENSG00000203532	
ENSG00000197916	
ENSG00000203649	
ENSG00000198533	
ENSG00000174912	
ENSG00000198165	
ENSG00000180725	
ENSG00000188792	
ENSG00000206168	
ENSG00000196751	
ENSG00000178158	
ENSG00000198903	
ENSG00000213871	
ENSG00000188863	
ENSG00000213602	
ENSG00000196447	
ENSG00000179627	
ENSG00000178775	
ENSG00000197911	
ENSG00000105988	
ENSG00000212953	
ENSG00000205292	
ENSG00000179412	
ENSG00000187952	
ENSG00000215608	
ENSG00000196530	
ENSG00000197347	
ENSG00000169075	
ENSG00000177970	
ENSG00000188765	
ENSG00000108452	
ENSG00000179277	
ENSG00000212937	
ENSG00000196185	
ENSG00000203500	
ENSG00000219451	
ENSG00000198636	
ENSG00000180230	
ENSG00000212769	
ENSG00000212932	
ENSG00000203464	
ENSG00000118976	
ENSG00000212840	
ENSG00000219789	
ENSG00000219764	
ENSG00000216553	
ENSG00000217166	
ENSG00000218755	
ENSG00000217485	
ENSG00000216216	
ENSG00000219264	
ENSG00000218602	
ENSG00000219089	
ENSG00000219603	
ENSG00000218598	
ENSG00000220013	
ENSG00000220203	
ENSG00000217470	
ENSG00000216234	
ENSG00000219460	
ENSG00000218203	
ENSG00000219012	
ENSG00000220141	
ENSG00000182553	
ENSG00000220543	
ENSG00000220413	
ENSG00000218255	
ENSG00000220235	
ENSG00000216510	
ENSG00000217656	
ENSG00000216752	
ENSG00000220816	
ENSG00000219834	
ENSG00000217361	
ENSG00000216346	
ENSG00000218024	
ENSG00000218580	
ENSG00000220169	
ENSG00000218614	
ENSG00000216496	
ENSG00000218287	
ENSG00000219092	
ENSG00000220437	
ENSG00000219728	
ENSG00000217422	
ENSG00000220933	
ENSG00000217492	
ENSG00000218982	
ENSG00000219780	
ENSG00000218501	
ENSG00000216290	
ENSG00000219918	
ENSG00000218362	
ENSG00000217000	
ENSG00000218458	
ENSG00000219502	
ENSG00000220401	
ENSG00000219250	
ENSG00000217842	
ENSG00000216457	
ENSG00000217730	
ENSG00000218127	
ENSG00000220249	
ENSG00000220382	
ENSG00000219277	
ENSG00000203662	
ENSG00000216673	
ENSG00000219121	
ENSG00000217354	
ENSG00000218060	
ENSG00000219310	
ENSG00000216647	
ENSG00000216435	
ENSG00000219497	
ENSG00000217579	
ENSG00000217047	
ENSG00000220722	
ENSG00000182367	
ENSG00000184521	
ENSG00000216786	
ENSG00000220847	
ENSG00000219877	
ENSG00000216236	
ENSG00000143880	
ENSG00000218709	
ENSG00000219263	
ENSG00000219751	
ENSG00000218972	
ENSG00000217866	
ENSG00000218810	
ENSG00000219225	
ENSG00000218430	
ENSG00000218855	
ENSG00000217133	
ENSG00000219935	
ENSG00000187536	
ENSG00000217643	
ENSG00000218682	
ENSG00000217718	
ENSG00000220917	
ENSG00000217257	
ENSG00000218133	
ENSG00000219820	
ENSG00000218289	
ENSG00000217016	
ENSG00000216626	
ENSG00000217550	
ENSG00000216392	
ENSG00000219826	
ENSG00000216618	
ENSG00000217617	
ENSG00000219426	
ENSG00000218334	
ENSG00000217182	
ENSG00000219069	
ENSG00000217975	
ENSG00000219819	
ENSG00000218829	
ENSG00000217899	
ENSG00000217183	
ENSG00000220706	
ENSG00000218238	
ENSG00000217848	
ENSG00000218374	
ENSG00000213595	
ENSG00000216974	
ENSG00000217059	
ENSG00000172823	
ENSG00000220937	
ENSG00000218827	
ENSG00000198696	
ENSG00000218723	
ENSG00000217380	
ENSG00000218998	
ENSG00000217155	
ENSG00000218916	
ENSG00000219394	
ENSG00000219391	
ENSG00000218832	
ENSG00000217939	
ENSG00000219175	
ENSG00000219714	
ENSG00000219040	
ENSG00000220194	
ENSG00000219079	
ENSG00000217681	
ENSG00000216538	
ENSG00000217429	
ENSG00000220400	
ENSG00000218921	
ENSG00000217807	
ENSG00000220872	
ENSG00000218271	
ENSG00000219202	
ENSG00000220786	
ENSG00000220083	
ENSG00000219687	
ENSG00000217687	
ENSG00000218862	
ENSG00000220762	
ENSG00000219596	
ENSG00000218522	
ENSG00000217688	
ENSG00000216297	
ENSG00000216969	
ENSG00000217634	
ENSG00000220254	
ENSG00000218681	
ENSG00000219858	
ENSG00000216791	
ENSG00000219667	
ENSG00000220214	
ENSG00000216595	
ENSG00000220102	
ENSG00000217647	
ENSG00000219408	
ENSG00000219597	
ENSG00000219288	
ENSG00000220709	
ENSG00000216431	
ENSG00000219044	
ENSG00000216263	
ENSG00000216317	
ENSG00000212875	
ENSG00000218812	
ENSG00000216954	
ENSG00000220770	
ENSG00000216456	
ENSG00000219540	
ENSG00000220516	
ENSG00000216696	
ENSG00000218303	
ENSG00000216224	
ENSG00000219562	
ENSG00000218193	
ENSG00000217336	
ENSG00000217827	
ENSG00000218852	
ENSG00000220530	
ENSG00000219644	
ENSG00000220628	
ENSG00000216239	
ENSG00000219518	
ENSG00000219882	
ENSG00000219742	
ENSG00000218963	
ENSG00000212976	
ENSG00000218041	
ENSG00000219513	
ENSG00000220502	
ENSG00000219635	
ENSG00000218814	
ENSG00000219980	
ENSG00000219170	
ENSG00000218900	
ENSG00000219903	
ENSG00000216281	
ENSG00000216666	
ENSG00000220473	
ENSG00000219618	
ENSG00000218216	
ENSG00000220961	
ENSG00000220280	
ENSG00000217658	
ENSG00000218630	
ENSG00000220168	
ENSG00000220079	
ENSG00000216544	
ENSG00000218268	
ENSG00000219357	
ENSG00000216401	
ENSG00000216822	
ENSG00000218006	
ENSG00000216685	
ENSG00000219560	
ENSG00000218620	
ENSG00000183634	
ENSG00000216408	
ENSG00000218706	
ENSG00000216656	
ENSG00000216782	
ENSG00000218673	
ENSG00000214459	
ENSG00000220251	
ENSG00000218825	
ENSG00000217123	
ENSG00000216846	
ENSG00000219227	
ENSG00000220212	
ENSG00000217929	
ENSG00000218577	
ENSG00000219712	
ENSG00000218027	
ENSG00000144808	
ENSG00000217707	
ENSG00000220071	
ENSG00000216819	
ENSG00000219992	
ENSG00000218472	
ENSG00000217135	
ENSG00000217566	
ENSG00000216657	
ENSG00000216307	
ENSG00000217385	
ENSG00000217030	
ENSG00000220685	
ENSG00000219100	
ENSG00000219607	
ENSG00000220446	
ENSG00000218574	
ENSG00000217239	
ENSG00000216360	
ENSG00000216863	
ENSG00000218868	
ENSG00000219986	
ENSG00000219375	
ENSG00000212874	
ENSG00000217313	
ENSG00000220472	
ENSG00000219616	
ENSG00000219993	
ENSG00000216985	
ENSG00000217746	
ENSG00000219294	
ENSG00000216368	
ENSG00000218802	
ENSG00000216781	
ENSG00000216359	
ENSG00000217181	
ENSG00000218020	
ENSG00000215124	
ENSG00000218893	
ENSG00000218265	
ENSG00000220868	
ENSG00000216540	
ENSG00000216754	
ENSG00000217585	
ENSG00000218073	
ENSG00000217078	
ENSG00000216364	
ENSG00000219314	
ENSG00000218359	
ENSG00000220920	
ENSG00000220213	
ENSG00000217414	
ENSG00000218976	
ENSG00000217379	
ENSG00000218643	
ENSG00000217314	
ENSG00000219680	
ENSG00000216591	
ENSG00000220771	
ENSG00000219471	
ENSG00000219404	
ENSG00000218476	
ENSG00000219453	
ENSG00000218512	
ENSG00000220748	
ENSG00000219582	
ENSG00000218186	
ENSG00000218806	
ENSG00000217083	
ENSG00000219275	
ENSG00000220517	
ENSG00000219682	
ENSG00000219147	
ENSG00000220122	
ENSG00000217805	
ENSG00000219681	
ENSG00000216718	
ENSG00000217408	
ENSG00000216436	
ENSG00000219528	
ENSG00000217159	
ENSG00000216331	
ENSG00000217275	
ENSG00000218281	
ENSG00000218690	
ENSG00000220875	
ENSG00000219140	
ENSG00000218346	
ENSG00000220756	
ENSG00000218729	
ENSG00000219982	
ENSG00000220954	
ENSG00000220581	
ENSG00000216762	
ENSG00000219770	
ENSG00000174572	
ENSG00000218347	
ENSG00000219738	
ENSG00000216676	
ENSG00000216915	
ENSG00000218069	
ENSG00000217862	
ENSG00000217646	
ENSG00000216968	
ENSG00000220075	
ENSG00000216264	
ENSG00000216629	
ENSG00000217539	
ENSG00000217315	
ENSG00000220721	
ENSG00000219891	
ENSG00000217751	
ENSG00000219392	
ENSG00000220375	
ENSG00000219369	
ENSG00000216901	
ENSG00000218016	
ENSG00000219262	
ENSG00000220962	
ENSG00000217908	
ENSG00000214939	
ENSG00000220723	
ENSG00000220049	
ENSG00000220554	
ENSG00000217456	
ENSG00000220560	
ENSG00000220682	
ENSG00000218539	
ENSG00000219178	
ENSG00000219836	
ENSG00000219650	
ENSG00000218555	
ENSG00000218021	
ENSG00000216342	
ENSG00000220539	
ENSG00000218378	
ENSG00000217351	
ENSG00000220911	
ENSG00000217262	
ENSG00000216622	
ENSG00000218331	
ENSG00000219913	
ENSG00000218360	
ENSG00000220426	
ENSG00000219962	
ENSG00000217611	
ENSG00000217053	
ENSG00000220463	
ENSG00000217224	
ENSG00000217266	
ENSG00000181573	
ENSG00000219322	
ENSG00000218782	
ENSG00000217998	
ENSG00000216911	
ENSG00000219848	
ENSG00000218865	
ENSG00000217622	
ENSG00000216387	
ENSG00000218427	
ENSG00000220137	
ENSG00000220941	
ENSG00000217301	
ENSG00000218154	
ENSG00000218451	
ENSG00000220287	
ENSG00000217367	
ENSG00000219418	
ENSG00000218239	
ENSG00000217110	
ENSG00000217803	
ENSG00000217679	
ENSG00000218918	
ENSG00000220229	
ENSG00000216590	
ENSG00000219359	
ENSG00000218552	
ENSG00000216565	
ENSG00000217524	
ENSG00000219108	
ENSG00000220664	
ENSG00000218254	
ENSG00000217386	
ENSG00000219543	
ENSG00000220534	
ENSG00000217141	
ENSG00000218589	
ENSG00000219385	
ENSG00000219309	
ENSG00000218166	
ENSG00000220757	
ENSG00000216349	
ENSG00000218947	
ENSG00000220380	
ENSG00000220583	
ENSG00000212679	
ENSG00000220393	
ENSG00000196114	
ENSG00000216636	
ENSG00000220643	
ENSG00000186328	
ENSG00000217130	
ENSG00000187762	
ENSG00000217004	
ENSG00000218225	
ENSG00000219023	
ENSG00000218749	
ENSG00000187929	
ENSG00000220734	
ENSG00000220349	
ENSG00000218521	
ENSG00000217227	
ENSG00000219273	
ENSG00000220076	
ENSG00000220556	
ENSG00000217165	
ENSG00000218986	
ENSG00000218939	
ENSG00000180211	
ENSG00000220586	
ENSG00000217602	
ENSG00000216226	
ENSG00000218809	
ENSG00000220573	
ENSG00000220477	
ENSG00000219222	
ENSG00000220614	
ENSG00000219470	
ENSG00000219839	
ENSG00000218107	
ENSG00000218437	
ENSG00000219384	
ENSG00000220020	
ENSG00000216813	
ENSG00000216616	
ENSG00000216835	
ENSG00000217597	
ENSG00000218337	
ENSG00000217631	
ENSG00000219374	
ENSG00000216998	
ENSG00000216913	
ENSG00000218363	
ENSG00000216775	
ENSG00000217308	
ENSG00000220377	
ENSG00000218929	
ENSG00000217228	
ENSG00000218222	
ENSG00000220024	
ENSG00000216211	
ENSG00000220504	
ENSG00000219074	
ENSG00000218713	
ENSG00000219163	
ENSG00000217948	
ENSG00000217527	
ENSG00000219863	
ENSG00000218049	
ENSG00000218261	
ENSG00000218143	
ENSG00000216347	
ENSG00000220773	
ENSG00000220635	
ENSG00000220725	
ENSG00000219813	
ENSG00000219095	
ENSG00000220666	
ENSG00000216854	
ENSG00000219790	
ENSG00000218980	
ENSG00000218189	
ENSG00000216751	
ENSG00000216687	
ENSG00000220030	
ENSG00000216859	
ENSG00000217067	
ENSG00000217477	
ENSG00000219940	
ENSG00000218520	
ENSG00000218617	
ENSG00000212678	
ENSG00000217255	
ENSG00000218274	
ENSG00000218048	
ENSG00000218813	
ENSG00000219653	
ENSG00000217811	
ENSG00000219332	
ENSG00000218941	
ENSG00000220483	
ENSG00000218890	
ENSG00000218834	
ENSG00000219085	
ENSG00000219881	
ENSG00000216365	
ENSG00000218870	
ENSG00000217767	
ENSG00000220821	
ENSG00000219669	
ENSG00000218350	
ENSG00000219575	
ENSG00000218014	
ENSG00000218732	
ENSG00000217483	
ENSG00000217249	
ENSG00000198191	
ENSG00000220467	
ENSG00000219042	
ENSG00000217608	
ENSG00000218171	
ENSG00000220053	
ENSG00000220424	
ENSG00000188890	
ENSG00000216464	
ENSG00000219517	
ENSG00000218459	
ENSG00000217268	
ENSG00000218002	
ENSG00000217178	
ENSG00000218483	
ENSG00000219736	
ENSG00000203489	
ENSG00000217680	
ENSG00000219722	
ENSG00000220730	
ENSG00000217488	
ENSG00000216473	
ENSG00000219253	
ENSG00000217512	
ENSG00000220154	
ENSG00000217786	
ENSG00000218748	
ENSG00000220918	
ENSG00000218582	
ENSG00000220311	
ENSG00000218418	
ENSG00000217377	
ENSG00000219547	
ENSG00000219361	
ENSG00000181705	
ENSG00000216352	
ENSG00000219702	
ENSG00000220537	
ENSG00000220091	
ENSG00000219951	
ENSG00000219604	
ENSG00000217771	
ENSG00000216523	
ENSG00000220291	
ENSG00000216902	
ENSG00000217060	
ENSG00000216439	
ENSG00000220563	
ENSG00000217334	
ENSG00000218766	
ENSG00000218649	
ENSG00000220069	
ENSG00000217272	
ENSG00000220831	
ENSG00000219500	
ENSG00000218561	
ENSG00000219190	
ENSG00000217769	
ENSG00000220240	
ENSG00000217169	
ENSG00000217776	
ENSG00000218313	
ENSG00000216990	
ENSG00000216324	
ENSG00000218793	
ENSG00000218698	
ENSG00000220131	
ENSG00000220267	
ENSG00000220130	
ENSG00000216308	
ENSG00000220480	
ENSG00000220960	
ENSG00000220418	
ENSG00000218965	
ENSG00000220871	
ENSG00000217653	
ENSG00000218300	
ENSG00000219240	
ENSG00000218730	
ENSG00000219087	
ENSG00000220340	
ENSG00000220226	
ENSG00000219867	
ENSG00000220553	
ENSG00000219387	
ENSG00000220370	
ENSG00000216853	
ENSG00000219627	
ENSG00000219549	
ENSG00000219941	
ENSG00000216940	
ENSG00000219139	
ENSG00000217331	
ENSG00000216518	
ENSG00000220505	
ENSG00000187472	
ENSG00000219755	
ENSG00000219257	
ENSG00000216378	
ENSG00000220027	
ENSG00000220695	
ENSG00000218475	
ENSG00000218536	
ENSG00000219757	
ENSG00000217120	
ENSG00000216817	
ENSG00000214428	
ENSG00000218173	
ENSG00000216639	
ENSG00000219902	
ENSG00000212671	
ENSG00000219088	
ENSG00000216977	
ENSG00000220237	
ENSG00000216857	
ENSG00000218246	
ENSG00000220915	
ENSG00000218170	
ENSG00000216328	
ENSG00000220128	
ENSG00000216247	
ENSG00000216744	
ENSG00000216381	
ENSG00000217466	
ENSG00000219565	
ENSG00000218872	
ENSG00000185796	
ENSG00000220527	
ENSG00000219700	
ENSG00000218632	
ENSG00000219559	
ENSG00000217900	
ENSG00000217041	
ENSG00000219150	
ENSG00000219329	
ENSG00000218803	
ENSG00000220392	
ENSG00000218676	
ENSG00000220506	
ENSG00000216663	
ENSG00000216766	
ENSG00000219773	
ENSG00000217770	
ENSG00000218490	
ENSG00000220014	
ENSG00000216904	
ENSG00000218208	
ENSG00000219758	
ENSG00000216723	
ENSG00000220304	
ENSG00000216471	
ENSG00000218089	
ENSG00000219619	
ENSG00000217019	
ENSG00000186743	
ENSG00000218428	
ENSG00000217241	
ENSG00000218153	
ENSG00000217765	
ENSG00000217089	
ENSG00000219703	
ENSG00000218233	
ENSG00000216809	
ENSG00000217330	
ENSG00000218761	
ENSG00000220139	
ENSG00000216316	
ENSG00000216710	
ENSG00000217772	
ENSG00000217090	
ENSG00000220447	
ENSG00000219784	
ENSG00000220326	
ENSG00000218180	
ENSG00000219135	
ENSG00000217139	
ENSG00000220184	
ENSG00000219861	
ENSG00000216568	
ENSG00000220190	
ENSG00000220548	
ENSG00000217325	
ENSG00000217404	
ENSG00000220744	
ENSG00000220522	
ENSG00000220694	
ENSG00000219284	
ENSG00000218187	
ENSG00000219699	
ENSG00000219028	
ENSG00000220110	
ENSG00000220884	
ENSG00000219642	
ENSG00000218689	
ENSG00000219666	
ENSG00000218725	
ENSG00000219302	
ENSG00000218857	
ENSG00000219776	
ENSG00000220606	
ENSG00000216917	
ENSG00000219532	
ENSG00000220956	
ENSG00000219411	
ENSG00000218138	
ENSG00000218371	
ENSG00000218194	
ENSG00000219599	
ENSG00000218991	
ENSG00000220557	
ENSG00000220113	
ENSG00000219304	
ENSG00000218213	
ENSG00000216753	
ENSG00000220378	
ENSG00000218772	
ENSG00000217482	
ENSG00000216519	
ENSG00000220660	
ENSG00000216613	
ENSG00000218424	
ENSG00000220412	
ENSG00000219463	
ENSG00000218499	
ENSG00000215878	
ENSG00000216802	
ENSG00000218003	
ENSG00000220600	
ENSG00000218565	
ENSG00000219806	
ENSG00000205695	
ENSG00000217547	
ENSG00000217684	
ENSG00000216548	
ENSG00000218351	
ENSG00000217495	
ENSG00000216642	
ENSG00000217648	
ENSG00000218896	
ENSG00000218835	
ENSG00000217231	
ENSG00000219297	
ENSG00000216933	
ENSG00000217027	
ENSG00000216475	
ENSG00000219409	
ENSG00000217195	
ENSG00000220739	
ENSG00000217612	
ENSG00000187103	
ENSG00000216811	
ENSG00000220494	
ENSG00000219664	
ENSG00000215223	
ENSG00000217824	
ENSG00000219117	
ENSG00000219487	
ENSG00000216265	
ENSG00000219553	
ENSG00000220848	
ENSG00000219433	
ENSG00000217733	
ENSG00000216906	
ENSG00000217260	
ENSG00000217989	
ENSG00000219854	
ENSG00000216621	
ENSG00000215094	
ENSG00000219298	
ENSG00000218358	
ENSG00000216444	
ENSG00000220598	
ENSG00000219622	
ENSG00000220742	
ENSG00000218996	
ENSG00000219747	
ENSG00000219395	
ENSG00000220828	
ENSG00000218792	
ENSG00000217372	
ENSG00000220745	
ENSG00000218426	
ENSG00000216491	
ENSG00000217160	
ENSG00000218453	
ENSG00000218776	
ENSG00000217044	
ENSG00000220733	
ENSG00000220514	
ENSG00000216713	
ENSG00000217085	
ENSG00000218017	
ENSG00000220181	
ENSG00000219972	
ENSG00000219146	
ENSG00000205625	
ENSG00000218757	
ENSG00000220347	
ENSG00000218596	
ENSG00000217783	
ENSG00000218631	
ENSG00000219448	
ENSG00000220867	
ENSG00000216312	
ENSG00000188451	
ENSG00000219188	
ENSG00000218226	
ENSG00000219249	
ENSG00000216480	
ENSG00000220305	
ENSG00000216516	
ENSG00000220429	
ENSG00000220913	
ENSG00000217557	
ENSG00000217514	
ENSG00000217878	
ENSG00000216624	
ENSG00000213536	
