Ensembl Gene ID	Chicken Ensembl Gene ID
ENSG00000164294	ENSGALG00000013553
ENSG00000206283	
ENSG00000059122	
ENSG00000146049	
ENSG00000065809	ENSGALG00000014047
ENSG00000197057	ENSGALG00000020139
ENSG00000120156	ENSGALG00000001840
ENSG00000177189	ENSGALG00000016406
ENSG00000165682	
ENSG00000205207	
ENSG00000188691	
ENSG00000196792	ENSGALG00000009930
ENSG00000124532	ENSGALG00000012667
ENSG00000100099	ENSGALG00000005595
ENSG00000151773	ENSGALG00000016968
ENSG00000183313	
ENSG00000198399	ENSGALG00000016504
ENSG00000166947	ENSGALG00000021230
ENSG00000215243	ENSGALG00000014337
ENSG00000215243	ENSGALG00000014338
ENSG00000152669	
ENSG00000183389	
ENSG00000122550	ENSGALG00000010938
ENSG00000174145	ENSGALG00000014337
ENSG00000174145	ENSGALG00000014338
ENSG00000157601	ENSGALG00000016142
ENSG00000180934	
ENSG00000154274	ENSGALG00000020140
ENSG00000104725	ENSGALG00000000314
ENSG00000179630	ENSGALG00000016969
ENSG00000125848	ENSGALG00000008716
ENSG00000132507	
ENSG00000206282	
ENSG00000180923	
ENSG00000067248	ENSGALG00000014700
ENSG00000163508	ENSGALG00000011424
ENSG00000180919	
ENSG00000181826	ENSGALG00000014336
ENSG00000131650	
ENSG00000197992	
ENSG00000180913	
ENSG00000180909	ENSGALG00000017342
ENSG00000139656	
ENSG00000169299	ENSGALG00000014161
ENSG00000169299	ENSGALG00000000486
ENSG00000175485	
ENSG00000117602	ENSGALG00000004282
ENSG00000187118	ENSGALG00000011425
ENSG00000151778	
ENSG00000180878	
ENSG00000150048	
ENSG00000089177	ENSGALG00000008725
ENSG00000185267	
ENSG00000100478	ENSGALG00000009936
ENSG00000206281	
ENSG00000051009	ENSGALG00000003416
ENSG00000104055	
ENSG00000112293	ENSGALG00000012666
ENSG00000205790	
ENSG00000102804	ENSGALG00000016971
ENSG00000147459	ENSGALG00000000311
ENSG00000163512	ENSGALG00000011428
ENSG00000184454	ENSGALG00000024476
ENSG00000176840	
ENSG00000162073	
ENSG00000206280	
ENSG00000215241	
ENSG00000187522	ENSGALG00000006643
ENSG00000206279	
ENSG00000132259	ENSGALG00000022704
ENSG00000133226	ENSGALG00000001283
ENSG00000141965	ENSGALG00000004168
ENSG00000065882	ENSGALG00000013521
ENSG00000172243	
ENSG00000120160	
ENSG00000100104	ENSGALG00000005614
ENSG00000039123	ENSGALG00000014709
ENSG00000092148	ENSGALG00000009946
ENSG00000159495	
ENSG00000127666	
ENSG00000214871	
ENSG00000132522	
ENSG00000206559	
ENSG00000136243	ENSGALG00000010942
ENSG00000136243	ENSGALG00000010944
ENSG00000136243	ENSGALG00000003796
ENSG00000056678	
ENSG00000100109	ENSGALG00000005623
ENSG00000198712	ENSGALG00000018370
ENSG00000178811	
ENSG00000168806	ENSGALG00000017333
ENSG00000127564	
ENSG00000168803	ENSGALG00000004038
ENSG00000120162	ENSGALG00000001856
ENSG00000144642	ENSGALG00000011439
ENSG00000110148	ENSGALG00000017340
ENSG00000112294	ENSGALG00000012663
ENSG00000149970	ENSGALG00000016391
ENSG00000083635	ENSGALG00000016972
ENSG00000105355	
ENSG00000140265	
ENSG00000147896	ENSGALG00000015062
ENSG00000215293	
ENSG00000067113	ENSGALG00000014711
ENSG00000152455	ENSGALG00000013920
ENSG00000147437	ENSGALG00000000277
ENSG00000215041	
ENSG00000169504	ENSGALG00000001262
ENSG00000136235	ENSGALG00000010949
ENSG00000084676	ENSGALG00000016617
ENSG00000109787	ENSGALG00000000177
ENSG00000213937	
ENSG00000128294	ENSGALG00000005626
ENSG00000147894	ENSGALG00000001864
ENSG00000170955	
ENSG00000137261	ENSGALG00000012660
ENSG00000133114	ENSGALG00000016973
ENSG00000129493	ENSGALG00000009972
ENSG00000205784	
ENSG00000185915	ENSGALG00000016388
ENSG00000104756	ENSGALG00000000275
ENSG00000184012	ENSGALG00000016144
ENSG00000152240	ENSGALG00000001761
ENSG00000091482	ENSGALG00000019157
ENSG00000184697	
ENSG00000034063	ENSGALG00000004132
ENSG00000137822	ENSGALG00000008549
ENSG00000174123	ENSGALG00000017485
ENSG00000166313	
ENSG00000020633	ENSGALG00000021664
ENSG00000163513	ENSGALG00000011442
ENSG00000012174	ENSGALG00000016382
ENSG00000006327	
ENSG00000111802	ENSGALG00000013637
ENSG00000177058	ENSGALG00000014712
ENSG00000184661	ENSGALG00000000272
ENSG00000174482	ENSGALG00000001869
ENSG00000152242	ENSGALG00000001763
ENSG00000152242	ENSGALG00000001585
ENSG00000174125	ENSGALG00000017485
ENSG00000072818	
ENSG00000122729	ENSGALG00000002162
ENSG00000112304	ENSGALG00000013632
ENSG00000129480	ENSGALG00000009978
ENSG00000198767	ENSGALG00000017388
ENSG00000100122	ENSGALG00000005630
ENSG00000152670	ENSGALG00000014713
ENSG00000156928	ENSGALG00000010954
ENSG00000117614	ENSGALG00000013639
ENSG00000103145	
ENSG00000152457	ENSGALG00000013926
ENSG00000067369	ENSGALG00000008521
ENSG00000102172	ENSGALG00000016379
ENSG00000173391	
ENSG00000174130	ENSGALG00000017485
ENSG00000151413	ENSGALG00000009983
ENSG00000127663	ENSGALG00000004091
ENSG00000197712	ENSGALG00000013583
ENSG00000221818	ENSGALG00000000242
ENSG00000141622	ENSGALG00000001766
ENSG00000125870	ENSGALG00000008729
ENSG00000188342	ENSGALG00000016974
ENSG00000183421	ENSGALG00000016145
ENSG00000112308	ENSGALG00000013628
ENSG00000136231	ENSGALG00000010961
ENSG00000166311	
ENSG00000218407	
ENSG00000213859	
ENSG00000167210	ENSGALG00000001787
ENSG00000221914	ENSGALG00000000235
ENSG00000117616	ENSGALG00000022629
ENSG00000196431	ENSGALG00000005634
ENSG00000176127	
ENSG00000165685	ENSGALG00000014212
ENSG00000131652	
ENSG00000121895	ENSGALG00000024490
ENSG00000144644	ENSGALG00000011447
ENSG00000100852	ENSGALG00000009992
ENSG00000182896	
ENSG00000105426	ENSGALG00000004048
ENSG00000184924	ENSGALG00000016610
ENSG00000187010	ENSGALG00000001233
ENSG00000187010	ENSGALG00000001215
ENSG00000174292	
ENSG00000109790	ENSGALG00000018686
ENSG00000163527	ENSGALG00000011465
ENSG00000180332	ENSGALG00000016975
ENSG00000206028	
ENSG00000139112	ENSGALG00000014723
ENSG00000112312	ENSGALG00000013626
ENSG00000138092	ENSGALG00000016609
ENSG00000164509	ENSGALG00000014714
ENSG00000162069	
ENSG00000169184	
ENSG00000101638	ENSGALG00000001808
ENSG00000164548	ENSGALG00000010973
ENSG00000107201	
ENSG00000104765	ENSGALG00000000231
ENSG00000133112	ENSGALG00000016977
ENSG00000125879	ENSGALG00000008732
ENSG00000151320	ENSGALG00000009995
ENSG00000102174	ENSGALG00000016375
ENSG00000187838	
ENSG00000110169	ENSGALG00000022586
ENSG00000141956	ENSGALG00000019178
ENSG00000205890	
ENSG00000180957	ENSGALG00000005654
ENSG00000144645	ENSGALG00000011474
ENSG00000125851	ENSGALG00000008734
ENSG00000078043	ENSGALG00000001843
ENSG00000008516	
ENSG00000169193	ENSGALG00000010976
ENSG00000111913	ENSGALG00000013624
ENSG00000166963	ENSGALG00000008425
ENSG00000134539	
ENSG00000138031	ENSGALG00000016608
ENSG00000215477	
ENSG00000212774	
ENSG00000134352	ENSGALG00000014716
ENSG00000157796	ENSGALG00000014064
ENSG00000110171	ENSGALG00000003422
ENSG00000188732	ENSGALG00000010977
ENSG00000171362	
ENSG00000151322	ENSGALG00000009998
ENSG00000168405	
ENSG00000170919	
ENSG00000175809	ENSGALG00000007975
ENSG00000100154	ENSGALG00000005676
ENSG00000008517	
ENSG00000205544	
ENSG00000184735	ENSGALG00000015928
ENSG00000092964	ENSGALG00000000227
ENSG00000197579	ENSGALG00000020523
ENSG00000168781	ENSGALG00000008385
ENSG00000197385	
ENSG00000125864	ENSGALG00000008735
ENSG00000174032	ENSGALG00000016979
ENSG00000169992	
ENSG00000165186	ENSGALG00000016358
ENSG00000152642	ENSGALG00000011481
ENSG00000181323	
ENSG00000197889	ENSGALG00000000647
ENSG00000197889	ENSGALG00000000451
ENSG00000079691	ENSGALG00000013605
ENSG00000196335	ENSGALG00000010980
ENSG00000115137	ENSGALG00000016606
ENSG00000183765	ENSGALG00000005695
ENSG00000221927	ENSGALG00000003971
ENSG00000165264	ENSGALG00000002033
ENSG00000184560	
ENSG00000177428	
ENSG00000152463	ENSGALG00000008820
ENSG00000213809	
ENSG00000181284	
ENSG00000123131	ENSGALG00000016357
ENSG00000129521	ENSGALG00000010001
ENSG00000125868	ENSGALG00000008667
ENSG00000120907	
ENSG00000183791	ENSGALG00000003971
ENSG00000035928	ENSGALG00000014298
ENSG00000035928	ENSGALG00000018724
ENSG00000170293	ENSGALG00000011484
ENSG00000136152	ENSGALG00000016980
ENSG00000157617	ENSGALG00000016148
ENSG00000206181	ENSGALG00000003971
ENSG00000105428	ENSGALG00000021594
ENSG00000167216	ENSGALG00000001851
ENSG00000161958	
ENSG00000132254	ENSGALG00000017337
ENSG00000122728	ENSGALG00000005464
ENSG00000130254	ENSGALG00000001948
ENSG00000130254	ENSGALG00000013365
ENSG00000130182	
ENSG00000084710	ENSGALG00000016605
ENSG00000153551	
ENSG00000188133	ENSGALG00000015754
ENSG00000170175	
ENSG00000122386	
ENSG00000123130	ENSGALG00000016351
ENSG00000176244	ENSGALG00000019663
ENSG00000164512	ENSGALG00000014717
ENSG00000137074	ENSGALG00000001954
ENSG00000079689	ENSGALG00000013598
ENSG00000167220	ENSGALG00000001865
ENSG00000134962	ENSGALG00000014300
ENSG00000165389	ENSGALG00000023137
ENSG00000165837	ENSGALG00000019096
ENSG00000091317	ENSGALG00000011490
ENSG00000125844	ENSGALG00000008676
ENSG00000132286	
ENSG00000085644	
ENSG00000174282	
ENSG00000095015	ENSGALG00000014718
ENSG00000152465	ENSGALG00000008791
ENSG00000160633	ENSGALG00000001948
ENSG00000160633	ENSGALG00000013365
ENSG00000215494	
ENSG00000183542	
ENSG00000115138	ENSGALG00000016600
ENSG00000173276	ENSGALG00000016147
ENSG00000174015	ENSGALG00000016981
ENSG00000129518	ENSGALG00000010007
ENSG00000144635	ENSGALG00000011491
ENSG00000164508	
ENSG00000146047	ENSGALG00000013346
ENSG00000179532	
ENSG00000215475	ENSGALG00000016983
ENSG00000205810	
ENSG00000168124	
ENSG00000010539	
ENSG00000123200	ENSGALG00000016984
ENSG00000181222	
ENSG00000155542	ENSGALG00000014719
ENSG00000146039	
ENSG00000132249	
ENSG00000134049	
ENSG00000130066	ENSGALG00000016348
ENSG00000129515	ENSGALG00000010025
ENSG00000168775	ENSGALG00000008352
ENSG00000155545	ENSGALG00000014721
ENSG00000155545	ENSGALG00000014584
ENSG00000155545	ENSGALG00000000140
ENSG00000122585	ENSGALG00000010983
ENSG00000132283	
ENSG00000174917	
ENSG00000215474	ENSGALG00000001867
ENSG00000103313	
ENSG00000205809	
ENSG00000119772	ENSGALG00000003993
ENSG00000080618	ENSGALG00000016985
ENSG00000176236	
ENSG00000182973	ENSGALG00000011494
ENSG00000175387	ENSGALG00000014184
ENSG00000167733	ENSGALG00000012860
ENSG00000161955	
ENSG00000124568	
ENSG00000215288	
ENSG00000132275	
ENSG00000105926	ENSGALG00000010988
ENSG00000062194	ENSGALG00000014724
ENSG00000177398	ENSGALG00000016157
ENSG00000152464	ENSGALG00000008794
ENSG00000183726	ENSGALG00000001241
ENSG00000165410	ENSGALG00000010027
ENSG00000015592	ENSGALG00000016597
ENSG00000006194	
ENSG00000086061	ENSGALG00000023066
ENSG00000166763	
ENSG00000163682	
ENSG00000166333	ENSGALG00000017335
ENSG00000184831	ENSGALG00000016347
ENSG00000136167	ENSGALG00000016986
ENSG00000134545	
ENSG00000140993	
ENSG00000125888	
ENSG00000104228	ENSGALG00000016595
ENSG00000148468	ENSGALG00000008764
ENSG00000169067	
ENSG00000124564	
ENSG00000206557	ENSGALG00000019622
ENSG00000162086	
ENSG00000188672	ENSGALG00000001233
ENSG00000188672	ENSGALG00000001215
ENSG00000105928	ENSGALG00000010997
ENSG00000168158	
ENSG00000145632	ENSGALG00000014725
ENSG00000183813	ENSGALG00000011960
ENSG00000166762	
ENSG00000180574	ENSGALG00000016340
ENSG00000122692	ENSGALG00000002014
ENSG00000198604	ENSGALG00000010030
ENSG00000165182	
ENSG00000089006	ENSGALG00000008691
ENSG00000197825	
ENSG00000021602	
ENSG00000100209	ENSGALG00000005706
ENSG00000120899	ENSGALG00000016564
ENSG00000130255	ENSGALG00000000474
ENSG00000184385	
ENSG00000140987	
ENSG00000173988	
ENSG00000174010	ENSGALG00000016345
ENSG00000175857	
ENSG00000112337	
ENSG00000130741	ENSGALG00000016340
ENSG00000077943	ENSGALG00000008747
ENSG00000160179	ENSGALG00000016164
ENSG00000102445	ENSGALG00000016988
ENSG00000170266	ENSGALG00000011968
ENSG00000184828	ENSGALG00000014696
ENSG00000152932	ENSGALG00000014726
ENSG00000159873	ENSGALG00000005784
ENSG00000166337	
ENSG00000086062	ENSGALG00000002022
ENSG00000111196	ENSGALG00000010689
ENSG00000070882	ENSGALG00000011007
ENSG00000196365	ENSGALG00000000490
ENSG00000100883	ENSGALG00000023135
ENSG00000134030	ENSGALG00000023718
ENSG00000112343	
ENSG00000100219	ENSGALG00000005796
ENSG00000113448	ENSGALG00000014727
ENSG00000183649	ENSGALG00000022534
ENSG00000183649	ENSGALG00000022058
ENSG00000166998	ENSGALG00000008352
ENSG00000166340	ENSGALG00000022706
ENSG00000138101	ENSGALG00000016528
ENSG00000060140	ENSGALG00000014759
ENSG00000103343	
ENSG00000005889	ENSGALG00000016327
ENSG00000125871	ENSGALG00000008698
ENSG00000161960	
ENSG00000124610	ENSGALG00000011775
ENSG00000124610	ENSGALG00000011771
ENSG00000124610	ENSGALG00000011759
ENSG00000124610	ENSGALG00000011783
ENSG00000124610	ENSGALG00000011747
ENSG00000198366	
ENSG00000101665	ENSGALG00000018639
ENSG00000151327	ENSGALG00000010046
ENSG00000148481	ENSGALG00000000002
ENSG00000122711	ENSGALG00000021842
ENSG00000060138	ENSGALG00000014763
ENSG00000060138	ENSGALG00000018512
ENSG00000167981	
ENSG00000188167	
ENSG00000125850	ENSGALG00000008702
ENSG00000120903	ENSGALG00000016565
ENSG00000205771	
ENSG00000170275	ENSGALG00000011972
ENSG00000122390	ENSGALG00000023702
ENSG00000122390	ENSGALG00000007604
ENSG00000167004	ENSGALG00000008348
ENSG00000141627	ENSGALG00000002677
ENSG00000166341	ENSGALG00000017334
ENSG00000219036	
ENSG00000174898	
ENSG00000215471	ENSGALG00000007005
ENSG00000183579	ENSGALG00000005803
ENSG00000092020	ENSGALG00000010052
ENSG00000107262	ENSGALG00000013157
ENSG00000149474	ENSGALG00000008707
ENSG00000215131	
ENSG00000120915	ENSGALG00000016567
ENSG00000103351	ENSGALG00000013395
ENSG00000067992	ENSGALG00000016323
ENSG00000173705	ENSGALG00000011973
ENSG00000196176	
ENSG00000218478	
ENSG00000121377	
ENSG00000100249	
ENSG00000153558	ENSGALG00000011975
ENSG00000183762	ENSGALG00000005808
ENSG00000165983	ENSGALG00000008728
ENSG00000121314	
ENSG00000205105	ENSGALG00000014981
ENSG00000167984	ENSGALG00000007838
ENSG00000102230	ENSGALG00000016318
ENSG00000177576	ENSGALG00000018565
ENSG00000158042	ENSGALG00000002605
ENSG00000125846	
ENSG00000136141	ENSGALG00000016990
ENSG00000160180	
ENSG00000212123	
ENSG00000121381	
ENSG00000100890	ENSGALG00000010054
ENSG00000153560	ENSGALG00000011980
ENSG00000172115	ENSGALG00000011020
ENSG00000215472	
ENSG00000141994	ENSGALG00000001800
ENSG00000186998	
ENSG00000165985	ENSGALG00000008723
ENSG00000143970	ENSGALG00000016531
ENSG00000128886	
ENSG00000086065	ENSGALG00000013160
ENSG00000187878	
ENSG00000121318	
ENSG00000161956	
ENSG00000152931	
ENSG00000101670	ENSGALG00000002712
ENSG00000188124	
ENSG00000148484	ENSGALG00000008720
ENSG00000188827	ENSGALG00000007644
ENSG00000160181	ENSGALG00000016165
ENSG00000120885	ENSGALG00000016587
ENSG00000035499	ENSGALG00000014729
ENSG00000170803	
ENSG00000111215	
ENSG00000101868	ENSGALG00000016312
ENSG00000140264	ENSGALG00000013916
ENSG00000139684	ENSGALG00000016991
ENSG00000212128	
ENSG00000171119	ENSGALG00000021647
ENSG00000163539	ENSGALG00000011995
ENSG00000184933	
ENSG00000160182	
ENSG00000213918	
ENSG00000100902	ENSGALG00000010060
ENSG00000129226	
ENSG00000164181	ENSGALG00000014730
ENSG00000167315	ENSGALG00000002777
ENSG00000100263	
ENSG00000153790	ENSGALG00000011021
ENSG00000086102	ENSGALG00000012482
ENSG00000084731	
ENSG00000089091	ENSGALG00000008731
ENSG00000156413	ENSGALG00000001806
ENSG00000166363	ENSGALG00000002547
ENSG00000134551	
ENSG00000004848	
ENSG00000204178	ENSGALG00000001067
ENSG00000160183	ENSGALG00000016169
ENSG00000102468	ENSGALG00000016992
ENSG00000049167	ENSGALG00000014732
ENSG00000100906	ENSGALG00000010063
ENSG00000176774	
ENSG00000182944	ENSGALG00000008149
ENSG00000129255	
ENSG00000176746	
ENSG00000126602	ENSGALG00000007686
ENSG00000170790	ENSGALG00000002547
ENSG00000167306	ENSGALG00000004641
ENSG00000105954	ENSGALG00000011022
ENSG00000050344	
ENSG00000188408	
ENSG00000084733	ENSGALG00000016535
ENSG00000124529	
ENSG00000177689	
ENSG00000170782	ENSGALG00000002547
ENSG00000124693	
ENSG00000157978	ENSGALG00000001051
ENSG00000189186	
ENSG00000137259	
ENSG00000169306	ENSGALG00000016288
ENSG00000196226	
ENSG00000184716	ENSGALG00000013914
ENSG00000196532	
ENSG00000215032	
ENSG00000136143	ENSGALG00000016993
ENSG00000168348	
ENSG00000171124	ENSGALG00000001806
ENSG00000122566	ENSGALG00000011036
ENSG00000212127	
ENSG00000157833	ENSGALG00000022838
ENSG00000166368	
ENSG00000107611	ENSGALG00000008704
ENSG00000117643	ENSGALG00000001038
ENSG00000164182	ENSGALG00000014733
ENSG00000174373	ENSGALG00000010088
ENSG00000129194	
ENSG00000005339	ENSGALG00000007762
ENSG00000168077	
ENSG00000178358	
ENSG00000170248	ENSGALG00000012043
ENSG00000188725	ENSGALG00000023443
ENSG00000099399	
ENSG00000084754	ENSGALG00000016536
ENSG00000212126	
ENSG00000160185	ENSGALG00000016173
ENSG00000132664	ENSGALG00000008749
ENSG00000140259	ENSGALG00000008343
ENSG00000187837	ENSGALG00000011775
ENSG00000187837	ENSGALG00000011771
ENSG00000187837	ENSGALG00000011759
ENSG00000187837	ENSGALG00000011783
ENSG00000187837	ENSGALG00000011747
ENSG00000129245	
ENSG00000183055	ENSGALG00000009475
ENSG00000149054	
ENSG00000165269	ENSGALG00000018534
ENSG00000010704	
ENSG00000198798	
ENSG00000212125	
ENSG00000130383	ENSGALG00000001806
ENSG00000092470	ENSGALG00000001562
ENSG00000162430	ENSGALG00000001003
ENSG00000172361	
ENSG00000120289	
ENSG00000130449	ENSGALG00000000250
ENSG00000089050	
ENSG00000136159	ENSGALG00000016994
ENSG00000212124	
ENSG00000136146	ENSGALG00000016995
ENSG00000149050	
ENSG00000165272	ENSGALG00000002452
ENSG00000174886	
ENSG00000141504	
ENSG00000178722	
ENSG00000117640	ENSGALG00000000998
ENSG00000213496	ENSGALG00000021692
ENSG00000214107	
ENSG00000138029	ENSGALG00000016555
ENSG00000182047	
ENSG00000122565	ENSGALG00000011038
ENSG00000147419	ENSGALG00000016586
ENSG00000068796	ENSGALG00000014737
ENSG00000158077	
ENSG00000172995	ENSGALG00000012046
ENSG00000212655	
ENSG00000141644	
ENSG00000186136	
ENSG00000171877	ENSGALG00000008215
ENSG00000160188	ENSGALG00000016175
ENSG00000187650	
ENSG00000101310	ENSGALG00000008793
ENSG00000197870	
ENSG00000185340	
ENSG00000129214	
ENSG00000136156	ENSGALG00000016996
ENSG00000105519	
ENSG00000169297	ENSGALG00000016287
ENSG00000107614	ENSGALG00000008686
ENSG00000170748	ENSGALG00000006457
ENSG00000165271	ENSGALG00000014168
ENSG00000127423	
ENSG00000100916	ENSGALG00000010093
ENSG00000160190	ENSGALG00000016185
ENSG00000121335	
ENSG00000170743	ENSGALG00000005265
ENSG00000086189	ENSGALG00000020569
ENSG00000129244	
ENSG00000166734	ENSGALG00000008208
ENSG00000162104	ENSGALG00000007779
ENSG00000120280	ENSGALG00000016286
ENSG00000182749	ENSGALG00000009680
ENSG00000031823	ENSGALG00000000577
ENSG00000178556	
ENSG00000173567	
ENSG00000086300	ENSGALG00000011046
ENSG00000151332	ENSGALG00000010096
ENSG00000171320	ENSGALG00000016583
ENSG00000117632	ENSGALG00000001475
ENSG00000183801	ENSGALG00000005276
ENSG00000141510	
ENSG00000198814	ENSGALG00000016285
ENSG00000086200	ENSGALG00000014740
ENSG00000139687	ENSGALG00000016997
ENSG00000100276	
ENSG00000144681	ENSGALG00000012051
ENSG00000188831	
ENSG00000185739	ENSGALG00000007782
ENSG00000166387	ENSGALG00000005294
ENSG00000136352	ENSGALG00000020423
ENSG00000138018	ENSGALG00000016560
ENSG00000160191	ENSGALG00000016186
ENSG00000122548	
ENSG00000214791	
ENSG00000168078	ENSGALG00000016582
ENSG00000100280	ENSGALG00000008138
ENSG00000137770	ENSGALG00000008199
ENSG00000222004	
ENSG00000090447	
ENSG00000163673	ENSGALG00000012054
ENSG00000159712	ENSGALG00000009104
ENSG00000005020	ENSGALG00000011051
ENSG00000158006	ENSGALG00000021658
ENSG00000168016	ENSGALG00000012057
ENSG00000205274	
ENSG00000125821	ENSGALG00000008808
ENSG00000183938	
ENSG00000178161	
ENSG00000157856	ENSGALG00000016591
ENSG00000168079	ENSGALG00000016580
ENSG00000198679	
ENSG00000158008	
ENSG00000215206	ENSGALG00000022907
ENSG00000215206	ENSGALG00000014750
ENSG00000215206	ENSGALG00000014754
ENSG00000215206	ENSGALG00000019249
ENSG00000217416	ENSGALG00000012606
ENSG00000087903	ENSGALG00000001773
ENSG00000010438	ENSGALG00000010231
ENSG00000010438	ENSGALG00000010465
ENSG00000010438	ENSGALG00000022906
ENSG00000010438	ENSGALG00000022904
ENSG00000010438	ENSGALG00000022903
ENSG00000010438	ENSGALG00000021986
ENSG00000010438	ENSGALG00000022011
ENSG00000076242	ENSGALG00000012060
ENSG00000126603	
ENSG00000166394	ENSGALG00000005301
ENSG00000149443	
ENSG00000197061	
ENSG00000026025	ENSGALG00000008677
ENSG00000178394	ENSGALG00000014742
ENSG00000179523	
ENSG00000136327	
ENSG00000139083	ENSGALG00000012921
ENSG00000139083	ENSGALG00000018669
ENSG00000154832	
ENSG00000105991	
ENSG00000132631	ENSGALG00000002187
ENSG00000104131	ENSGALG00000008187
ENSG00000158014	ENSGALG00000010375
ENSG00000115155	ENSGALG00000016577
ENSG00000189233	ENSGALG00000016572
ENSG00000189233	ENSGALG00000019861
ENSG00000217930	
ENSG00000212929	
ENSG00000128250	
ENSG00000164197	ENSGALG00000014743
ENSG00000198807	ENSGALG00000010114
ENSG00000185052	ENSGALG00000008445
ENSG00000183378	ENSGALG00000005318
ENSG00000134014	ENSGALG00000016624
ENSG00000100285	ENSGALG00000008085
ENSG00000130377	ENSGALG00000001749
ENSG00000139679	
ENSG00000103426	ENSGALG00000007801
ENSG00000158022	ENSGALG00000009340
ENSG00000105996	ENSGALG00000011053
ENSG00000121380	ENSGALG00000011544
ENSG00000176716	
ENSG00000186479	ENSGALG00000014744
ENSG00000187475	ENSGALG00000011775
ENSG00000187475	ENSGALG00000011771
ENSG00000187475	ENSGALG00000011759
ENSG00000187475	ENSGALG00000011783
