Ensembl Gene ID	Chimp Ensembl Gene ID
ENSG00000111266	ENSPTRG00000004704
ENSG00000141499	ENSPTRG00000008705
ENSG00000185880	ENSPTRG00000007022
ENSG00000012232	ENSPTRG00000020124
ENSG00000176435	ENSPTRG00000022713
ENSG00000089101	ENSPTRG00000013301
ENSG00000136738	ENSPTRG00000002333
ENSG00000100934	ENSPTRG00000006290
ENSG00000217943	
ENSG00000188987	
ENSG00000197409	ENSPTRG00000029801
ENSG00000123219	ENSPTRG00000016929
ENSG00000121897	ENSPTRG00000015994
ENSG00000130695	ENSPTRG00000000378
ENSG00000125651	ENSPTRG00000010362
ENSG00000165006	ENSPTRG00000020873
ENSG00000197846	
ENSG00000176624	ENSPTRG00000010029
ENSG00000078399	ENSPTRG00000019018
ENSG00000166405	ENSPTRG00000003328
ENSG00000115163	ENSPTRG00000011740
ENSG00000092208	ENSPTRG00000006291
ENSG00000104299	ENSPTRG00000020125
ENSG00000108947	ENSPTRG00000030986
ENSG00000102539	
ENSG00000113593	ENSPTRG00000016930
ENSG00000148483	ENSPTRG00000002334
ENSG00000167014	ENSPTRG00000007024
ENSG00000111269	ENSPTRG00000004705
ENSG00000198518	
ENSG00000187323	ENSPTRG00000010031
ENSG00000089486	ENSPTRG00000023084
ENSG00000102543	ENSPTRG00000005871
ENSG00000198590	ENSPTRG00000023429
ENSG00000140263	ENSPTRG00000007025
ENSG00000160193	ENSPTRG00000013948
ENSG00000183748	ENSPTRG00000002336
ENSG00000142669	ENSPTRG00000000379
ENSG00000113595	ENSPTRG00000016931
ENSG00000183150	ENSPTRG00000029772
ENSG00000157851	ENSPTRG00000011741
ENSG00000183914	ENSPTRG00000008709
ENSG00000205832	ENSPTRG00000031302
ENSG00000214347	
ENSG00000111276	ENSPTRG00000004707
ENSG00000153807	ENSPTRG00000019019
ENSG00000147421	ENSPTRG00000020127
ENSG00000144668	ENSPTRG00000014748
ENSG00000153443	ENSPTRG00000007722
ENSG00000166407	ENSPTRG00000003330
ENSG00000186638	ENSPTRG00000020874
ENSG00000088247	ENSPTRG00000010364
ENSG00000134046	ENSPTRG00000010033
ENSG00000109814	ENSPTRG00000015996
ENSG00000102547	ENSPTRG00000005872
ENSG00000158062	ENSPTRG00000000380
ENSG00000140279	ENSPTRG00000007026
ENSG00000182400	ENSPTRG00000006292
ENSG00000187990	ENSPTRG00000017826
ENSG00000102858	ENSPTRG00000007723
ENSG00000168274	
ENSG00000005073	ENSPTRG00000019020
ENSG00000160194	ENSPTRG00000013949
ENSG00000178878	ENSPTRG00000004708
ENSG00000106031	ENSPTRG00000028643
ENSG00000173404	ENSPTRG00000013303
ENSG00000113597	ENSPTRG00000016932
ENSG00000196966	
ENSG00000100941	ENSPTRG00000006293
ENSG00000130413	ENSPTRG00000003331
ENSG00000205500	
ENSG00000184040	
ENSG00000163683	ENSPTRG00000015997
ENSG00000144677	ENSPTRG00000014749
ENSG00000213782	ENSPTRG00000033743
ENSG00000106038	ENSPTRG00000019022
ENSG00000084764	ENSPTRG00000011742
ENSG00000101751	ENSPTRG00000010034
ENSG00000120586	ENSPTRG00000002336
ENSG00000164978	ENSPTRG00000020876
ENSG00000197892	ENSPTRG00000023437
ENSG00000168101	ENSPTRG00000007724
ENSG00000188559	ENSPTRG00000013306
ENSG00000181240	ENSPTRG00000010365
ENSG00000078140	ENSPTRG00000015998
ENSG00000160199	ENSPTRG00000013950
ENSG00000124575	ENSPTRG00000017819
ENSG00000106049	ENSPTRG00000019024
ENSG00000198327	
ENSG00000150526	
ENSG00000168096	ENSPTRG00000007725
ENSG00000125648	ENSPTRG00000010366
ENSG00000215462	ENSPTRG00000034307
ENSG00000140274	ENSPTRG00000007027
ENSG00000124578	ENSPTRG00000017821
ENSG00000136169	ENSPTRG00000005873
ENSG00000136059	ENSPTRG00000014750
ENSG00000112727	ENSPTRG00000016458
ENSG00000112727	ENSPTRG00000029816
ENSG00000112727	ENSPTRG00000017800
ENSG00000197459	ENSPTRG00000029815
ENSG00000197860	ENSPTRG00000022683
ENSG00000169442	ENSPTRG00000000381
ENSG00000166436	ENSPTRG00000003332
ENSG00000119777	ENSPTRG00000011743
ENSG00000174448	ENSPTRG00000010035
ENSG00000178458	
ENSG00000150527	ENSPTRG00000006297
ENSG00000180610	ENSPTRG00000031221
ENSG00000168242	ENSPTRG00000017849
ENSG00000215215	ENSPTRG00000034008
ENSG00000100314	ENSPTRG00000014228
ENSG00000176092	ENSPTRG00000000382
ENSG00000121892	ENSPTRG00000015999
ENSG00000166246	ENSPTRG00000007726
ENSG00000140254	ENSPTRG00000007028
ENSG00000166845	ENSPTRG00000010036
ENSG00000158406	
ENSG00000164976	ENSPTRG00000020877
ENSG00000100319	ENSPTRG00000014229
ENSG00000123213	ENSPTRG00000016934
ENSG00000164972	ENSPTRG00000020878
ENSG00000106052	ENSPTRG00000019025
ENSG00000160200	ENSPTRG00000013951
ENSG00000166441	ENSPTRG00000003333
ENSG00000103199	ENSPTRG00000007727
ENSG00000148482	ENSPTRG00000002338
ENSG00000178690	ENSPTRG00000010037
ENSG00000136147	ENSPTRG00000005874
ENSG00000186470	ENSPTRG00000017828
ENSG00000013588	ENSPTRG00000004710
ENSG00000130545	ENSPTRG00000010367
ENSG00000041353	ENSPTRG00000010038
ENSG00000215904	ENSPTRG00000034276
ENSG00000137857	ENSPTRG00000007029
ENSG00000176083	ENSPTRG00000000383
ENSG00000204746	ENSPTRG00000030608
ENSG00000140623	ENSPTRG00000007728
ENSG00000187091	ENSPTRG00000014751
ENSG00000111291	ENSPTRG00000004711
ENSG00000088970	ENSPTRG00000013307
ENSG00000132510	ENSPTRG00000008710
ENSG00000084693	ENSPTRG00000011744
ENSG00000184076	ENSPTRG00000014230
ENSG00000112851	ENSPTRG00000016935
ENSG00000120875	ENSPTRG00000020129
ENSG00000185448	
ENSG00000166510	ENSPTRG00000010039
ENSG00000166444	ENSPTRG00000003335
ENSG00000013583	ENSPTRG00000004712
ENSG00000205744	ENSPTRG00000029159
ENSG00000131914	ENSPTRG00000000384
ENSG00000147027	ENSPTRG00000021779
ENSG00000124508	ENSPTRG00000017829
ENSG00000100325	ENSPTRG00000014231
ENSG00000136144	ENSPTRG00000005875
ENSG00000165995	ENSPTRG00000002339
ENSG00000164970	ENSPTRG00000020879
ENSG00000167874	ENSPTRG00000008711
ENSG00000189132	ENSPTRG00000028304
ENSG00000183935	ENSPTRG00000004713
ENSG00000067836	ENSPTRG00000007729
ENSG00000084444	ENSPTRG00000004714
ENSG00000183011	ENSPTRG00000008712
ENSG00000189023	ENSPTRG00000021781
ENSG00000205794	
ENSG00000196628	ENSPTRG00000010040
ENSG00000008226	ENSPTRG00000014752
ENSG00000117682	ENSPTRG00000000385
ENSG00000165164	ENSPTRG00000021782
ENSG00000078177	ENSPTRG00000016001
ENSG00000026950	ENSPTRG00000017830
ENSG00000133872	ENSPTRG00000020131
ENSG00000088930	ENSPTRG00000013308
ENSG00000182224	ENSPTRG00000008713
ENSG00000152213	ENSPTRG00000005876
ENSG00000153814	ENSPTRG00000019027
ENSG00000160201	ENSPTRG00000013952
ENSG00000138080	ENSPTRG00000011745
ENSG00000123179	ENSPTRG00000005877
ENSG00000205498	
ENSG00000170004	ENSPTRG00000008714
ENSG00000104833	ENSPTRG00000010369
ENSG00000111305	ENSPTRG00000004715
ENSG00000122735	ENSPTRG00000020880
ENSG00000176034	ENSPTRG00000021785
ENSG00000140632	ENSPTRG00000007730
ENSG00000146592	ENSPTRG00000019028
ENSG00000166452	ENSPTRG00000003337
ENSG00000100330	ENSPTRG00000014232
ENSG00000168421	ENSPTRG00000016002
ENSG00000138030	ENSPTRG00000011746
ENSG00000104660	ENSPTRG00000020132
ENSG00000124549	ENSPTRG00000017831
ENSG00000125657	
ENSG00000205900	ENSPTRG00000030764
ENSG00000165355	ENSPTRG00000006299
ENSG00000174343	ENSPTRG00000016003
ENSG00000102753	ENSPTRG00000005878
ENSG00000205082	ENSPTRG00000028303
ENSG00000205081	ENSPTRG00000028302
ENSG00000138606	ENSPTRG00000007030
ENSG00000198173	ENSPTRG00000028300
ENSG00000134531	ENSPTRG00000004716
ENSG00000111801	ENSPTRG00000017832
ENSG00000125726	
ENSG00000177669	ENSPTRG00000020133
ENSG00000130962	ENSPTRG00000021786
ENSG00000160202	ENSPTRG00000013953
ENSG00000165379	ENSPTRG00000006300
ENSG00000206129	ENSPTRG00000029291
ENSG00000198830	ENSPTRG00000000386
ENSG00000125816	ENSPTRG00000013309
ENSG00000163694	ENSPTRG00000016006
ENSG00000104671	ENSPTRG00000020134
ENSG00000060971	ENSPTRG00000014753
ENSG00000118900	ENSPTRG00000007731
ENSG00000125820	ENSPTRG00000013310
ENSG00000091164	ENSPTRG00000010041
ENSG00000168913	ENSPTRG00000020881
ENSG00000138028	ENSPTRG00000011747
ENSG00000125735	ENSPTRG00000010372
ENSG00000123178	ENSPTRG00000005879
ENSG00000153914	ENSPTRG00000016936
ENSG00000189139	
ENSG00000176029	ENSPTRG00000003338
ENSG00000180861	ENSPTRG00000004717
ENSG00000179859	ENSPTRG00000023760
ENSG00000137860	ENSPTRG00000007031
ENSG00000179476	ENSPTRG00000006301
ENSG00000157110	ENSPTRG00000020135
ENSG00000170049	ENSPTRG00000008716
ENSG00000122756	ENSPTRG00000020882
ENSG00000219186	
ENSG00000142178	ENSPTRG00000013954
ENSG00000150086	ENSPTRG00000004718
ENSG00000176009	ENSPTRG00000003339
ENSG00000125813	ENSPTRG00000013311
ENSG00000179299	ENSPTRG00000016007
ENSG00000179454	ENSPTRG00000022780
ENSG00000176635	ENSPTRG00000014235
ENSG00000204977	ENSPTRG00000031189
ENSG00000147036	ENSPTRG00000021790
ENSG00000205786	ENSPTRG00000023496
ENSG00000171766	ENSPTRG00000007033
ENSG00000091157	ENSPTRG00000010042
ENSG00000118898	ENSPTRG00000007732
ENSG00000170043	ENSPTRG00000008717
ENSG00000112763	ENSPTRG00000017833
ENSG00000106066	ENSPTRG00000019029
ENSG00000125730	ENSPTRG00000010373
ENSG00000047597	ENSPTRG00000021791
ENSG00000175348	ENSPTRG00000003340
ENSG00000198718	ENSPTRG00000023162
ENSG00000204684	
ENSG00000143994	ENSPTRG00000011749
ENSG00000205619	ENSPTRG00000028718
ENSG00000128342	ENSPTRG00000014236
ENSG00000125798	
ENSG00000069020	ENSPTRG00000016938
ENSG00000188660	
ENSG00000103184	ENSPTRG00000007733
ENSG00000163697	ENSPTRG00000016008
ENSG00000165168	ENSPTRG00000021792
ENSG00000117676	ENSPTRG00000000387
ENSG00000170037	ENSPTRG00000008719
ENSG00000185186	ENSPTRG00000013956
ENSG00000138073	ENSPTRG00000011751
ENSG00000175352	ENSPTRG00000003341
ENSG00000164967	ENSPTRG00000020883
ENSG00000099985	ENSPTRG00000014237
ENSG00000171681	ENSPTRG00000004719
ENSG00000171763	ENSPTRG00000007034
ENSG00000172936	ENSPTRG00000014754
ENSG00000160207	ENSPTRG00000013957
ENSG00000103174	ENSPTRG00000007735
ENSG00000124557	ENSPTRG00000017834
ENSG00000152487	ENSPTRG00000002340
ENSG00000197265	ENSPTRG00000022529
ENSG00000137100	ENSPTRG00000020884
ENSG00000185246	ENSPTRG00000006304
ENSG00000165169	ENSPTRG00000021793
ENSG00000182482	ENSPTRG00000014238
ENSG00000132671	ENSPTRG00000013316
ENSG00000175356	ENSPTRG00000003342
ENSG00000160208	ENSPTRG00000013958
ENSG00000166920	ENSPTRG00000007035
ENSG00000198553	ENSPTRG00000005881
ENSG00000165997	ENSPTRG00000002341
ENSG00000172939	ENSPTRG00000014755
ENSG00000154277	ENSPTRG00000016009
ENSG00000182952	ENSPTRG00000029813
ENSG00000177511	ENSPTRG00000010043
ENSG00000214921	ENSPTRG00000029042
ENSG00000153446	ENSPTRG00000007736
ENSG00000186143	ENSPTRG00000011752
ENSG00000100442	ENSPTRG00000006305
ENSG00000104687	ENSPTRG00000020138
ENSG00000178726	ENSPTRG00000013317
ENSG00000121316	ENSPTRG00000004720
ENSG00000099992	ENSPTRG00000014239
ENSG00000176124	ENSPTRG00000005883
ENSG00000125810	ENSPTRG00000013318
ENSG00000106069	ENSPTRG00000019030
ENSG00000160209	ENSPTRG00000013959
ENSG00000187516	ENSPTRG00000021794
ENSG00000104154	ENSPTRG00000007036
ENSG00000163792	ENSPTRG00000011753
ENSG00000184014	ENSPTRG00000003345
ENSG00000204741	ENSPTRG00000029925
ENSG00000172940	ENSPTRG00000014756
ENSG00000033011	ENSPTRG00000007737
ENSG00000204740	ENSPTRG00000029924
ENSG00000186047	ENSPTRG00000005885
ENSG00000119547	ENSPTRG00000010044
ENSG00000147041	ENSPTRG00000021795
ENSG00000125734	ENSPTRG00000010375
ENSG00000146109	ENSPTRG00000017836
ENSG00000134061	ENSPTRG00000016939
ENSG00000120594	ENSPTRG00000002342
ENSG00000136104	ENSPTRG00000005886
ENSG00000214919	ENSPTRG00000030773
ENSG00000138074	ENSPTRG00000011754
ENSG00000187790	ENSPTRG00000006307
ENSG00000132661	ENSPTRG00000013319
ENSG00000205143	ENSPTRG00000029286
ENSG00000104691	ENSPTRG00000020139
ENSG00000064042	ENSPTRG00000016010
ENSG00000181315	ENSPTRG00000017837
ENSG00000132518	ENSPTRG00000008720
ENSG00000123201	ENSPTRG00000005887
ENSG00000066926	ENSPTRG00000010045
ENSG00000147955	ENSPTRG00000020885
ENSG00000145675	ENSPTRG00000016940
ENSG00000070019	ENSPTRG00000004721
ENSG00000179362	ENSPTRG00000007037
ENSG00000144671	ENSPTRG00000014757
ENSG00000198744	ENSPTRG00000028141
ENSG00000125812	ENSPTRG00000013320
ENSG00000104695	ENSPTRG00000020141
ENSG00000150510	ENSPTRG00000005888
ENSG00000214801	ENSPTRG00000029812
ENSG00000117713	ENSPTRG00000000388
ENSG00000125733	ENSPTRG00000010376
ENSG00000101955	ENSPTRG00000021796
ENSG00000197837	
ENSG00000118894	ENSPTRG00000015913
ENSG00000129534	ENSPTRG00000006308
ENSG00000179593	ENSPTRG00000008721
ENSG00000099995	ENSPTRG00000014240
ENSG00000176532	ENSPTRG00000019031
ENSG00000166471	ENSPTRG00000003346
ENSG00000122574	ENSPTRG00000019033
ENSG00000093217	ENSPTRG00000014758
ENSG00000078114	ENSPTRG00000002343
ENSG00000124635	ENSPTRG00000017838
ENSG00000138085	ENSPTRG00000011755
ENSG00000215461	ENSPTRG00000034415
ENSG00000104164	ENSPTRG00000007038
ENSG00000165496	ENSPTRG00000006310
ENSG00000215465	
ENSG00000196787	
ENSG00000078328	ENSPTRG00000007744
ENSG00000205339	ENSPTRG00000028713
ENSG00000198339	
ENSG00000102786	ENSPTRG00000005890
ENSG00000136193	ENSPTRG00000019034
ENSG00000139915	ENSPTRG00000006311
ENSG00000114739	ENSPTRG00000014760
ENSG00000156313	ENSPTRG00000021797
ENSG00000160213	ENSPTRG00000013961
ENSG00000134440	ENSPTRG00000010047
ENSG00000187860	ENSPTRG00000014241
ENSG00000125814	ENSPTRG00000013321
ENSG00000111332	ENSPTRG00000004723
ENSG00000137767	ENSPTRG00000007039
ENSG00000060642	
ENSG00000213930	ENSPTRG00000020886
ENSG00000125731	ENSPTRG00000010377
ENSG00000133863	ENSPTRG00000020142
ENSG00000106080	ENSPTRG00000019035
ENSG00000179477	ENSPTRG00000008723
ENSG00000145740	ENSPTRG00000016941
ENSG00000099999	ENSPTRG00000014242
ENSG00000160214	ENSPTRG00000013962
ENSG00000084463	ENSPTRG00000004724
ENSG00000172733	ENSPTRG00000020143
ENSG00000197903	ENSPTRG00000030413
ENSG00000084774	ENSPTRG00000011756
ENSG00000204160	ENSPTRG00000030724
ENSG00000106086	ENSPTRG00000019036
ENSG00000125385	
ENSG00000100003	ENSPTRG00000014243
ENSG00000165392	ENSPTRG00000020145
ENSG00000166478	ENSPTRG00000003349
ENSG00000081923	ENSPTRG00000010048
ENSG00000214999	ENSPTRG00000034229
ENSG00000213741	ENSPTRG00000006312
ENSG00000179148	ENSPTRG00000008724
ENSG00000141968	ENSPTRG00000010378
ENSG00000125823	ENSPTRG00000013322
ENSG00000157036	ENSPTRG00000014761
ENSG00000175793	ENSPTRG00000030723
ENSG00000179256	ENSPTRG00000033871
ENSG00000109132	ENSPTRG00000016011
ENSG00000184825	ENSPTRG00000029809
ENSG00000137872	ENSPTRG00000007040
ENSG00000182993	ENSPTRG00000004725
ENSG00000067365	ENSPTRG00000007745
ENSG00000139668	ENSPTRG00000005892
ENSG00000125831	ENSPTRG00000013323
ENSG00000142751	ENSPTRG00000000392
ENSG00000180354	ENSPTRG00000019037
ENSG00000111339	ENSPTRG00000004726
ENSG00000165501	ENSPTRG00000006313
ENSG00000112812	ENSPTRG00000017843
ENSG00000215458	
ENSG00000179111	ENSPTRG00000008725
ENSG00000109133	ENSPTRG00000016012
ENSG00000137070	ENSPTRG00000033974
ENSG00000220549	ENSPTRG00000034178
ENSG00000204683	ENSPTRG00000029923
ENSG00000160216	ENSPTRG00000013964
ENSG00000049759	ENSPTRG00000010051
ENSG00000125815	ENSPTRG00000013324
ENSG00000204682	ENSPTRG00000029922
ENSG00000102796	ENSPTRG00000005893
ENSG00000036473	ENSPTRG00000021799
ENSG00000111341	ENSPTRG00000004727
ENSG00000180592	ENSPTRG00000002345
ENSG00000100010	ENSPTRG00000014244
ENSG00000204663	ENSPTRG00000030602
ENSG00000179094	ENSPTRG00000008726
ENSG00000183873	ENSPTRG00000014762
ENSG00000182308	
ENSG00000134057	ENSPTRG00000016942
ENSG00000180233	ENSPTRG00000019038
ENSG00000183044	ENSPTRG00000007746
ENSG00000198746	ENSPTRG00000023419
ENSG00000115194	ENSPTRG00000011757
ENSG00000158553	ENSPTRG00000017845
ENSG00000204662	ENSPTRG00000030601
ENSG00000180358	
ENSG00000014824	ENSPTRG00000016014
ENSG00000174837	ENSPTRG00000010379
ENSG00000101435	ENSPTRG00000013325
ENSG00000124613	ENSPTRG00000017848
ENSG00000165502	ENSPTRG00000006315
ENSG00000166483	ENSPTRG00000003350
ENSG00000139055	ENSPTRG00000004728
ENSG00000078403	ENSPTRG00000002346
ENSG00000123171	ENSPTRG00000005895
ENSG00000096654	ENSPTRG00000017847
ENSG00000157168	ENSPTRG00000020146
ENSG00000131910	ENSPTRG00000000394
ENSG00000173335	ENSPTRG00000013326
ENSG00000106100	ENSPTRG00000019040
ENSG00000213927	ENSPTRG00000033763
ENSG00000100012	ENSPTRG00000014246
ENSG00000163793	ENSPTRG00000011758
ENSG00000168282	ENSPTRG00000006316
ENSG00000156298	ENSPTRG00000021800
ENSG00000123191	ENSPTRG00000005897
ENSG00000101439	
ENSG00000111348	ENSPTRG00000004729
ENSG00000187186	ENSPTRG00000020888
ENSG00000090273	ENSPTRG00000000395
ENSG00000185130	
ENSG00000165506	ENSPTRG00000030748
ENSG00000172724	ENSPTRG00000020890
ENSG00000196747	
ENSG00000133789	ENSPTRG00000003351
ENSG00000138100	ENSPTRG00000011759
ENSG00000137077	ENSPTRG00000020891
ENSG00000160218	ENSPTRG00000013968
ENSG00000139053	ENSPTRG00000004730
ENSG00000184857	ENSPTRG00000007747
ENSG00000100479	ENSPTRG00000006319
ENSG00000101441	ENSPTRG00000013328
ENSG00000006625	ENSPTRG00000019041
ENSG00000188848	ENSPTRG00000016015
ENSG00000134533	ENSPTRG00000004731
ENSG00000203813	ENSPTRG00000017859
ENSG00000203813	ENSPTRG00000017824
ENSG00000186629	ENSPTRG00000010381
ENSG00000140650	ENSPTRG00000007748
ENSG00000205108	ENSPTRG00000029283
ENSG00000205108	ENSPTRG00000034374
ENSG00000181123	ENSPTRG00000014248
ENSG00000179036	ENSPTRG00000008727
ENSG00000215204	ENSPTRG00000034378
ENSG00000133488	ENSPTRG00000014247
ENSG00000159797	ENSPTRG00000029283
ENSG00000159797	ENSPTRG00000034374
ENSG00000175707	ENSPTRG00000000396
ENSG00000163794	ENSPTRG00000011760
ENSG00000133812	ENSPTRG00000003352
ENSG00000214491	ENSPTRG00000034037
ENSG00000170373	ENSPTRG00000013329
ENSG00000128242	ENSPTRG00000014250
ENSG00000196589	ENSPTRG00000031466
ENSG00000178343	ENSPTRG00000016016
ENSG00000215202	ENSPTRG00000029282
ENSG00000188467	ENSPTRG00000007041
ENSG00000115204	ENSPTRG00000011761
ENSG00000153048	ENSPTRG00000007749
ENSG00000151490	ENSPTRG00000004732
ENSG00000204157	
ENSG00000184301	ENSPTRG00000010384
ENSG00000184301	ENSPTRG00000031467
ENSG00000184301	ENSPTRG00000029156
ENSG00000122733	ENSPTRG00000023593
ENSG00000196295	
ENSG00000197776	ENSPTRG00000006320
ENSG00000205718	ENSPTRG00000010384
ENSG00000205718	ENSPTRG00000031467
ENSG00000205718	ENSPTRG00000029156
ENSG00000158246	ENSPTRG00000000397
ENSG00000170369	ENSPTRG00000013330
ENSG00000106105	ENSPTRG00000019042
ENSG00000124406	ENSPTRG00000016017
ENSG00000205717	ENSPTRG00000031466
ENSG00000160220	ENSPTRG00000013969
ENSG00000104177	ENSPTRG00000007042
ENSG00000170367	
ENSG00000137094	ENSPTRG00000020897
ENSG00000165175	ENSPTRG00000021801
ENSG00000220205	
ENSG00000182315	ENSPTRG00000010384
ENSG00000182315	ENSPTRG00000031467
ENSG00000182315	ENSPTRG00000029156
ENSG00000215079	ENSPTRG00000033949
ENSG00000090020	ENSPTRG00000000398
ENSG00000153044	ENSPTRG00000016943
ENSG00000149435	ENSPTRG00000013331
ENSG00000187555	ENSPTRG00000007750
ENSG00000165516	ENSPTRG00000006322
ENSG00000130544	ENSPTRG00000010385
ENSG00000179029	ENSPTRG00000008728
ENSG00000182611	ENSPTRG00000017852
ENSG00000185313	ENSPTRG00000014763
ENSG00000136112	ENSPTRG00000005898
ENSG00000196374	
ENSG00000183337	ENSPTRG00000021802
ENSG00000100029	ENSPTRG00000014251
ENSG00000148926	ENSPTRG00000003354
ENSG00000174038	ENSPTRG00000020898
ENSG00000115207	ENSPTRG00000011763
ENSG00000134056	ENSPTRG00000016944
ENSG00000197238	
ENSG00000214320	
ENSG00000198796	ENSPTRG00000010052
ENSG00000136770	ENSPTRG00000002349
ENSG00000196544	ENSPTRG00000008730
ENSG00000134058	ENSPTRG00000016946
ENSG00000171105	ENSPTRG00000010386
ENSG00000160221	ENSPTRG00000013970
ENSG00000106113	ENSPTRG00000019043
ENSG00000168356	ENSPTRG00000014764
ENSG00000165280	ENSPTRG00000020900
ENSG00000172175	ENSPTRG00000010053
ENSG00000178999	ENSPTRG00000008731
ENSG00000165525	ENSPTRG00000006323
ENSG00000182831	ENSPTRG00000007751
ENSG00000133805	ENSPTRG00000003355
ENSG00000074803	ENSPTRG00000007043
ENSG00000151491	ENSPTRG00000004733
ENSG00000167390	ENSPTRG00000030599
ENSG00000197914	
ENSG00000115211	ENSPTRG00000011765
ENSG00000142784	ENSPTRG00000000401
ENSG00000184348	
ENSG00000220323	ENSPTRG00000029797
ENSG00000215428	ENSPTRG00000030753
ENSG00000197168	ENSPTRG00000024302
ENSG00000183454	ENSPTRG00000007754
ENSG00000185339	ENSPTRG00000014252
ENSG00000101463	ENSPTRG00000013333
ENSG00000011177	ENSPTRG00000019045
ENSG00000183323	ENSPTRG00000016947
ENSG00000215203	ENSPTRG00000034129
ENSG00000172728	ENSPTRG00000020148
ENSG00000198374	
ENSG00000148444	ENSPTRG00000002352
ENSG00000182220	ENSPTRG00000021803
ENSG00000124399	ENSPTRG00000016019
ENSG00000184357	ENSPTRG00000017858
ENSG00000182572	
ENSG00000183783	ENSPTRG00000016020
ENSG00000198558	
ENSG00000197153	
ENSG00000177752	ENSPTRG00000016021
ENSG00000196866	
ENSG00000160223	ENSPTRG00000013972
ENSG00000077984	ENSPTRG00000013334
ENSG00000196331	ENSPTRG00000029800
ENSG00000151806	ENSPTRG00000016022
ENSG00000136098	ENSPTRG00000005899
ENSG00000106121	ENSPTRG00000019046
ENSG00000185057	ENSPTRG00000016949
ENSG00000186501	ENSPTRG00000000402
ENSG00000168131	
ENSG00000023734	ENSPTRG00000004734
ENSG00000124657	ENSPTRG00000017865
ENSG00000101474	ENSPTRG00000013335
ENSG00000221829	
ENSG00000100036	ENSPTRG00000029449
ENSG00000197279	ENSPTRG00000024278
ENSG00000178977	ENSPTRG00000008732
ENSG00000185753	ENSPTRG00000021804
ENSG00000163281	ENSPTRG00000016023
ENSG00000168283	ENSPTRG00000002353
ENSG00000197502	
ENSG00000166669	ENSPTRG00000007755
ENSG00000106125	ENSPTRG00000019047
ENSG00000165527	ENSPTRG00000006324
ENSG00000167065	ENSPTRG00000014254
ENSG00000085231	
ENSG00000104880	ENSPTRG00000010387
ENSG00000198042	ENSPTRG00000020149
ENSG00000115234	ENSPTRG00000011766
ENSG00000074657	
ENSG00000114742	ENSPTRG00000014765
ENSG00000142182	ENSPTRG00000013973
ENSG00000178971	ENSPTRG00000008734
ENSG00000154930	ENSPTRG00000013336
ENSG00000128951	ENSPTRG00000007044
ENSG00000196812	ENSPTRG00000022859
ENSG00000163285	ENSPTRG00000016024
ENSG00000197585	ENSPTRG00000034347
ENSG00000184792	ENSPTRG00000014255
ENSG00000180182	ENSPTRG00000021805
ENSG00000142765	ENSPTRG00000000403
ENSG00000214900	ENSPTRG00000033845
ENSG00000165282	ENSPTRG00000020902
ENSG00000217576	ENSPTRG00000005904
ENSG00000110315	ENSPTRG00000003357
ENSG00000198315	ENSPTRG00000023125
ENSG00000023697	ENSPTRG00000004735
ENSG00000175860	
ENSG00000129696	ENSPTRG00000020150
ENSG00000160224	ENSPTRG00000013974
ENSG00000152942	ENSPTRG00000016950
ENSG00000168260	ENSPTRG00000006326
ENSG00000136114	ENSPTRG00000005901
ENSG00000106128	ENSPTRG00000019048
ENSG00000166147	ENSPTRG00000007046
ENSG00000104883	ENSPTRG00000010388
ENSG00000166562	ENSPTRG00000010056
ENSG00000100483	ENSPTRG00000006327
